#                prod                 mint                mhscp              mrec100 
                 1620                 1615                  800       0.573785611586 
                 4432                 4427                  200    0.000504557272647 
                 1012                 1007                  100                  0.0 
                 3859                 1405                 1400        0.16771149296 
                 1092                  849                  400       0.477226785514 
                 1796                  870                  200      0.0685315995167 
                 4395                 2268                  600       0.101723620627 
                  997                  642                  550        0.59647127671 
                 3820                 3815                 1500       0.189581282942 
                  662                  355                  350       0.491239515696 
                 1195                  105                  100                  0.0 
                 3859                 2753                 1400       0.225370892556 
                 3285                 1486                  300      0.0534340983095 
                 4057                 2605                 2600       0.053800490683 
                 3948                 2812                 2000       0.106872788003 
                 1710                 1492                 1300       0.353640772299 
                 1095                  577                  300        0.36544761283 
                 1936                 1931                 1800       0.167215744773 
                  589                  359                  300       0.472357383433 
                 4386                  783                  550     0.00455445901339 
                 3159                 3154                 2600      0.0436696789619 
                 2722                 2579                 2200       0.066917863613 
                 5100                  803                  550    0.000261677868751 
                 1781                 1577                 1100       0.476116454484 
                 5100                 5095                  700     0.00482912666566 
                 1163                 1131                 1100       0.406068366603 
                 2771                  948                  550       0.220989609123 
                 1769                  733                  300       0.195779795806 
                  957                  952                  700       0.558166646546 
                 1693                 1483                 1000       0.518221447886 
                 4374                 2379                  700       0.132321308111 
                 1741                 1362                  400       0.199170158792 
                  876                  871                  700       0.540663869441 
                  715                  628                  550       0.521841164049 
                 4172                 3840                 3000      0.0256802412925 
                  684                  455                  300       0.471553676903 
                 2167                  579                  150                  0.0 
                 3260                 3128                 3000      0.0268021493345 
                  950                  591                  500       0.578952944442 
                 2015                 2007                 2000       0.113481109271 
                 1243                  562                  250       0.235716684398 
                  715                  555                  550       0.529365831531 
                 3767                 1050                  550       0.123108737819 
                  284                  241                  150                  0.0 
                 3390                 2331                 1600       0.229774429103 
                 2880                 2194                 2000       0.110087525823 
                 2859                  765                  200      0.0622275065625 
                  688                  683                  150                  0.0 
                 1629                 1505                 1500       0.215306802143 
                 4583                 3709                 3000      0.0248245895579 
                 3379                 1405                 1400       0.222239310225 
                 4057                 3249                 2600      0.0474706716989 
                 5100                 1605                 1600      0.0635162687611 
                 1044                  908                  600       0.594734625712 
                 5100                  731                  100                  0.0 
                 1796                  294                  200      0.0143011198307 
                 2742                  505                  500      0.0183346516475 
                  790                  785                  550       0.559291521851 
                 1306                  555                  550       0.524135422205 
                  862                  831                  800       0.492926267932 
                 4423                 2095                 1800       0.162921971863 
                 3657                 2964                 2400      0.0544652170966 
                  228                  153                  100                  0.0 
                 3820                 2524                 1100       0.257874701577 
                 5100                 2754                  800       0.121253767456 
                  767                  762                  350       0.473521875214 
                 2913                 2380                 1300       0.358543104944 
                 4416                  305                  300    0.000155295463615 
                  338                  155                  150                  0.0 
                 5100                 4791                 4500     0.00161791760491 
                 1965                 1205                 1200       0.441264156323 
                 2001                  473                  350      0.0778819804478 
                 3767                 2538                  350    0.000685673545642 
                 1693                 1005                 1000       0.520328251022 
                  853                  211                  100                  0.0 
                 2849                 1494                 1200       0.402380220372 
                 4428                 3654                 1400       0.148787340096 
                 1909                 1904                 1600       0.204438429136 
                 2480                 2287                 1800       0.176051850812 
                 4389                 1248                  350      0.0769225955699 
                 2456                  205                  200    0.000269741622204 
                 2001                  635                  500       0.257425642056 
                 2605                 1725                 1500        0.25374177601 
                 1368                 1363                 1100        0.43563210064 
                 2972                 2967                  100                  0.0 
                 2036                  509                  250      0.0949573976386 
                 5100                 1091                  500      0.0633279753359 
                 2981                 2605                 2600      0.0414220573532 
                 2934                 2100                 1500       0.251537622476 
                 1533                 1038                  700       0.600719007209 
                 2075                  743                  600       0.356702704268 
                 5100                 2635                  700       0.104321769589 
                 2393                 1153                  900        0.48864122491 
                 2464                 1005                 1000       0.416494735949 
                 3749                 2146                  700       0.173455265365 
                 3784                 2257                  800       0.200557909619 
                 4426                 2664                 1600       0.184689317736 
                  894                  889                  350       0.437767766785 
                 1351                  605                  600       0.543513576585 
                 3249                 3244                  400     0.00539437462261 
                 2408                  958                  600       0.335353035558 
                 1477                 1275                 1100       0.445104493113 
                 2797                  380                  250      0.0024036249021 
                  339                  250                  100                  0.0 
                 1195                  353                  100                  0.0 
                 1796                  205                  200     0.00170860261322 
                 2849                 2295                 1200       0.399866640429 
                 2415                  793                  450       0.196915690384 
                  862                  455                  450       0.549316439869 
                 1288                 1176                  900       0.536248337845 
                  762                  731                  700       0.494730198523 
                 1273                  539                  400        0.42936562541 
                 5100                  277                  100                  0.0 
                  412                  207                  100                  0.0 
                 1047                  608                  350       0.453148282529 
                 1316                  455                  450       0.397893930239 
                 3319                  518                  200      0.0273357931472 
                 2037                 1187                  400       0.217780883924 
                 4410                 2206                 1100       0.197368036096 
                 2859                 1840                  200    0.000378536943505 
                 2158                 1471                 1000       0.512478150172 
                 2022                 2017                 1800        0.16860975784 
                 1288                 1283                  900       0.540242574754 
                 1047                 1042                  350       0.365919654142 
                 1266                 1233                 1200       0.374865132664 
                 5100                 2605                 2600      0.0689834164566 
                 4045                 2738                 2400      0.0596304143849 
                 2408                 1206                  600       0.352015824515 
                 2535                 2057                 1100       0.453716508267 
                 5100                 1532                 1200       0.060415480903 
                 3813                  305                  300    0.000147893528759 
                 1508                  883                  300       0.217692128459 
                 4404                 1800                 1500       0.166625643082 
                 2468                 2005                 2000       0.112078076187 
                 5100                 5095                 1600      0.0771802510845 
                 1099                  271                  200        0.10342385652 
                 5100                  155                  150                  0.0 
                 2367                 2362                  700       0.279722071249 
                 4407                 4402                 1300      0.0909968604878 
                 5100                  905                  900    0.000338298478528 
                 5100                 1946                 1600        0.11989788974 
                 3264                  255                  250    0.000272729221805 
                 5100                 2263                 1000        0.15420626839 
                  876                  705                  700       0.529771054054 
                 2284                 1725                 1300       0.382975461325 
                 5100                 1489                  800       0.123307504388 
                 5100                 5095                  600     0.00352671003287 
                 4397                 1334                  400      0.0891109976574 
                 1280                 1137                  800        0.57974627718 
                 4406                 4401                  450     0.00293523350469 
                  931                  748                  600        0.57714181296 
                 5100                 5095                 3000      0.0345564252007 
                 1493                 1412                 1200        0.39442774135 
                 2815                 2282                  800       0.284207674062 
                  515                  507                  500       0.459160897947 
                 3798                 3793                  250    0.000802909888951 
                 1589                 1509                 1300       0.350467141471 
                 1952                 1524                 1400       0.283520456856 
                  339                  105                  100                  0.0 
                 2216                 2005                 2000       0.110703295795 
                 1422                 1360                 1300       0.336294039187 
                 4423                 3806                 1800       0.163793947438 
                  710                  614                  400       0.530736854146 
                 2022                 1908                 1800       0.168400594878 
                 1137                  718                  450       0.540939003062 
                 5100                 4286                 1800       0.127086500057 
                 1533                  855                  700        0.59211272396 
                 1509                  712                  550       0.518858835231 
                 1397                 1205                 1200       0.384359206869 
                 1917                  170                  100                  0.0 
                 1404                  383                  100                  0.0 
                 2799                  605                  600      0.0498116845988 
                 1272                 1128                 1000        0.46379337052 
                 5100                 4111                 1400      0.0799768439168 
                 1727                 1605                 1600       0.197547820296 
                 3402                 3397                 1800       0.185308601482 
                  790                  660                  550        0.54560639472 
                  750                  570                  250         0.3648890682 
                 2001                 1587                  500       0.248081896767 
                 1298                  951                  200      0.0558113160955 
                 5100                 1363                  700       0.107327610675 
                 1711                 1258                  500       0.397876315513 
                  215                  207                  200       0.287474513126 
                 1552                  605                  600       0.481950368785 
                 1047                  355                  350       0.355878088294 
                 1433                 1072                  800       0.593467818917 
                 2576                  305                  100                  0.0 
                  577                  298                  150                  0.0 
                 1280                 1013                  800       0.579117007059 
                 2495                 1205                 1200        0.41428166265 
                 2576                  105                  100                  0.0 
                 3095                 2561                 2400       0.049850112173 
                 1858                  810                  150                  0.0 
                 1727                 1662                 1600       0.199138097876 
                  294                  205                  200        0.33916340992 
                 1803                 1690                 1400       0.276774018868 
                 2167                  155                  150                  0.0 
                 1059                  953                  700       0.575710522469 
                 1262                  634                  500       0.536274041597 
                 1280                  903                  800       0.578624592783 
                 1763                  705                  700       0.489151595545 
                  356                  351                  300       0.399248817665 
                 4377                 2129                  500      0.0795799779113 
                 2288                 1805                 1800       0.173995760781 
                 3232                 3227                  550      0.0155341952305 
                 4393                 1879                  800        0.18091761321 
                 2435                  805                  800       0.321342551433 
                 1282                 1188                 1100       0.420615743383 
                 1858                  155                  150                  0.0 
                 1282                 1105                 1100       0.414855273948 
                 3285                  673                  300      0.0583000098244 
                 2326                 2157                 2000       0.111398598805 
                 2326                 2321                 2000       0.111653006712 
                 5100                  171                  100                  0.0 
                 2823                  305                  300    0.000648285513781 
                 3782                 3777                 1200       0.172458952827 
                 1533                  705                  700         0.5551758502 
                 1588                  730                  150                  0.0 
                 3655                 3650                 3500      0.0153918496233 
                  940                  499                  400       0.515493062087 
                 1288                  905                  900       0.537667826895 
                 1054                  982                  800       0.537559913979 
                  228                  127                  100                  0.0 
                 5100                 4646                 4500     0.00185786773474 
                 2650                 2303                 2000       0.107833946534 
                 1404                  105                  100                  0.0 
                 2070                 2035                 2000        0.11171841005 
                  835                  572                  500         0.5688962014 
                 3798                  627                  250      0.0303675493572 
                 2226                 2221                  100                  0.0 
                 2273                 2205                 2200      0.0676302793455 
                 2757                 1391                  350      0.0965700960704 
                 3267                 1005                 1000       0.191307430994 
                 5100                 4158                 1500       0.101133597677 
                 1806                 1801                 1600       0.199754055947 
                 2769                 1090                  900       0.362367030473 
                 1059                 1054                  700       0.581551002463 
                 3749                 1625                  700       0.203216869498 
                 3326                 3321                 1300       0.269306387568 
                 5100                 2736                 2000      0.0979001430986 
                 2001                  505                  500         0.1543224971 
                 1806                 1700                 1600       0.197533305417 
                 2771                 1619                  550       0.215366594134 
                 1604                  905                  900       0.558746891102 
                 1909                 1605                 1600       0.203622552476 
                  341                  262                  200       0.355777153681 
                 2757                  988                  350       0.134355720148 
                 3536                 3139                 2200      0.0725922406221 
                 1917                  448                  100                  0.0 
                 2559                 2373                 2200      0.0677567037027 
                 1352                 1347                  150                  0.0 
                 3783                 1005                 1000      0.0800054172505 
                 2288                 2030                 1800       0.171678191247 
                 2415                 2407                 2400       0.048975650656 
                 3261                 2580                  800       0.170115133259 
                 2383                 1770                  400      0.0540500259729 
                  929                  299                  200       0.197478114355 
                 1604                 1043                  900       0.565683214977 
                 3319                  326                  200    0.000155558711119 
                 4520                 3857                 2400      0.0647926779507 
                 1017                  957                  900       0.483035816945 
                 2415                 1047                  450        0.23074772282 
                 3820                 3815                 1300       0.180656325093 
                 1184                 1005                 1000       0.454025823799 
                 4454                  271                  150                  0.0 
                 4432                  205                  200    3.03589519715e-05 
                 2036                  255                  250     0.00215859168766 
                  688                  225                  150                  0.0 
                  716                  105                  100                  0.0 
                 2215                 2207                 2200      0.0686615144269 
                 2037                  405                  400      0.0489860144949 
                 2897                 2637                 2400      0.0474405722989 
                  688                  155                  150                  0.0 
                 3841                 2354                  200    8.07448916162e-05 
                 4045                 4040                 2400      0.0621790736807 
                 1917                  276                  100                  0.0 
                  203                  175                  150                  0.0 
                 2038                 1062                  550       0.401363733557 
                 4407                 4402                  250      0.0008207227424 
                 1779                  455                  450       0.172656756116 
                 1741                  838                  400       0.316847054137 
                 3767                  526                  350    0.000949774279253 
                 3783                  588                  400     0.00315201589484 
                 4172                 3261                 3000       0.025785585348 
                 2748                 2673                 2600      0.0406573978173 
                 1781                 1244                 1100       0.480801929702 
                  279                  216                  100                  0.0 
                 3784                  605                  600     0.00095612508811 
                 4374                 1295                  700       0.134496879458 
                 5100                 5095                  900     0.00750869132781 
                 4406                  969                  450      0.0706577930886 
                 5100                 1022                  200      0.0345358647211 
                  784                  400                  200       0.278771919456 
                 3799                 1314                  450       0.127543840356 
                 2071                  305                  300     0.00621701494019 
                 2676                 2605                 2600      0.0417821629784 
                 1184                 1089                 1000       0.452661985242 
                 3264                  390                  250    0.000744073333135 
                 1050                  255                  250       0.152396932979 
                 1493                 1270                 1200       0.396867226291 
                 3783                 3778                 1000      0.0989213869369 
                 1243                  951                  250       0.135350282503 
                 1352                  319                  150                  0.0 
                 1465                 1432                 1400       0.264111916734 
                 4057                 2909                 2600      0.0497189359984 
                 4374                  955                  700      0.0203097081796 
                 5100                  863                  600    0.000797638369261 
                 1012                  691                  100                  0.0 
                 2390                 2385                  250     0.00364689789688 
                 5100                 1604                  500      0.0983718461017 
                 2464                 1257                 1000        0.47879045651 
                 5100                  805                  800    0.000253366037398 
                 3948                 3330                 2000        0.10932678854 
                 2075                  912                  600       0.424644853017 
                  508                  503                  450       0.459500399717 
                  399                  255                  250       0.413239535776 
                 1702                  598                  350       0.236429853412 
                 4475                 4470                  100                  0.0 
                 2913                 1594                 1300       0.357503495981 
                 2748                 2743                 2600      0.0412167023093 
                 3402                 1805                 1800       0.182948028697 
                 2769                 1905                  900       0.410293120071 
                 1592                 1587                 1400       0.265154246865 
                 3318                 2759                 1100       0.295593817361 
                 2288                 2283                 1800       0.173431498713 
                 1366                 1333                 1300       0.331650572132 
                  674                  501                  450       0.526787629591 
                 2073                  586                  450       0.168679074081 
                 3749                 2835                  700      0.0535303300302 
                 2831                 2182                 1000       0.402006953306 
                 2204                 1205                 1200       0.444770569627 
                  815                  807                  800       0.478441695261 
                 5100                 1018                  450      0.0539219526478 
                 2121                 2116                 1500       0.235556911026 
                 1965                 1537                 1200       0.437980830958 
                  797                  387                  300       0.441273260311 
                 2001                 1497                  350      0.0746735761038 
                 3318                 3313                 1100       0.242160168939 
                 4583                 3005                 3000      0.0300940999144 
                 3232                  744                  550      0.0487963848441 
                 3863                 2639                 1800       0.177794182906 
                 4523                 2989                 2600      0.0565298348332 
                 5100                  455                  450    0.000158519948793 
                 2723                 2718                 1800       0.184299920932 
                 2849                 1205                 1200       0.354847196609 
                 4015                 4007                 4000     0.00888019945724 
                  348                  255                  250       0.387494774995 
                 2917                  412                  150                  0.0 
                 3217                 1380                  900       0.314919356907 
                  883                  698                  550       0.579054627176 
                 5100                  105                  100                  0.0 
                 2784                  558                  400      0.0260201615448 
                 2812                 1530                  450        0.14407998071 
                 1186                  802                  700       0.598287785336 
                 5100                 5095                  450     0.00201214399743 
                 1644                  262                  100                  0.0 
                 3954                 3949                 2200      0.0752049293821 
                 3767                 1445                  550       0.158341338783 
                 5100                 1317                 1000      0.0296320225045 
                 3255                 1402                  600       0.212180441563 
                 1477                 1472                 1100       0.452879608697 
                 3200                 2419                 2200      0.0698533944873 
                 1741                 1069                  400       0.288202047606 
                 3274                 1985                 1200       0.347458338527 
                 5100                  980                  700     0.00356138082278 
                 2041                 1605                 1600       0.209163697557 
                  471                  252                  200       0.359600983053 
                  240                  235                  150                  0.0 
                  767                  630                  350       0.491750286458 
                 1047                  796                  350       0.425280374354 
                 2650                 2005                 2000       0.111713133993 
                 2367                 1931                  700       0.345218240163 
                 2771                 2766                  550      0.0476228562037 
                 3859                 1662                 1400       0.210472309545 
                  940                  615                  400       0.534024743895 
                 4475                 1280                  100                  0.0 
                 1819                 1281                  900       0.564909096991 
                 2001                 1122                  350       0.171801549004 
                 2121                 1943                 1500       0.232937307147 
                  552                  499                  450       0.477794634199 
                 3319                 1311                  200      0.0215116789506 
                 2393                 2388                  900       0.423613953406 
                 1047                  465                  350        0.43285444094 
                 5100                 3093                  250     7.6215224056e-05 
                 1017                  905                  900       0.478865103552 
                 2070                 2065                 2000       0.113612932708 
                  797                  305                  300       0.393506827728 
                  662                  563                  350       0.502337426185 
                 2039                  919                  700       0.488541888561 
                 2464                 2459                 1000       0.428070610742 
                 3255                 1856                  600       0.181995527548 
                  448                  305                  300       0.436740833633 
                 1493                 1488                 1200        0.40014687429 
                 2390                 1643                  250     0.00558511775226 
                 4410                 4405                 1100      0.0469384045397 
                  557                  405                  400       0.490939801116 
                  452                  447                  350       0.447098740159 
                 2415                  455                  450      0.0257981421169 
                 5100                 4431                 2200      0.0754138045427 
                 1949                 1710                 1500       0.225360347656 
                  458                  453                  400       0.440468410396 
                 2167                  898                  150                  0.0 
                 3746                 3741                  900      0.0660737303065 
                  338                  275                  150                  0.0 
                 5100                 5095                 2400      0.0695019843189 
                 4520                 3295                 2400      0.0605427296547 
                 5100                 1638                 1300      0.0705174806619 
                 4045                 3549                 2400      0.0589222347731 
                 2342                 1810                  500       0.144835537235 
                 1446                  715                  350        0.33185895462 
                 5100                 4060                 1300      0.0678974807172 
                  152                  105                  100                  0.0 
                 3762                 3505                 3500      0.0151609030073 
                 3954                 2551                 2200      0.0744968969068 
                 1858                  354                  150                  0.0 
                 4583                 4578                 3000      0.0294608137781 
                 2158                 1780                 1000       0.510014061392 
                 1272                 1267                 1000       0.475138945959 
                  661                  490                  200       0.296625320429 
                 4390                 1285                 1000      0.0829006985496 
                 1493                 1205                 1200       0.395330958737 
                 1903                 1178                 1000       0.527116838511 
                 3750                 1920                  500       0.104782783409 
                 4626                 4505                 4500     0.00304236618864 
                  186                  181                  100                  0.0 
                 1731                  663                  250       0.148868364885 
                  152                  124                  100                  0.0 
                  862                  857                  800       0.490043617453 
                  557                  263                  200       0.339022393928 
                 4057                 3628                 2600      0.0501673715143 
                 2799                  781                  600       0.137843621011 
                  306                  277                  250        0.36348649508 
                 2518                  247                  150                  0.0 
                 2977                 2043                 1400       0.282787252804 
                 4520                 2815                 2400      0.0653359852013 
                 3217                 2106                  900        0.31687220166 
                 5100                 1505                 1500      0.0436267081442 
                 3402                 2114                 1800       0.185428569252 
                 2435                 1399                  800       0.461010663274 
                 1521                 1368                 1000       0.509003219694 
                 2784                  405                  400     0.00184713150863 
                 2383                 2378                  400      0.0232481101006 
                 1644                 1037                  100                  0.0 
                 5100                 2159                 1400       0.129822099552 
                 5100                 4465                 3000      0.0310157708623 
                 2559                 2554                 2200      0.0680224927838 
                  625                  450                  400       0.512904225952 
                 1949                 1824                 1500       0.227486222819 
                 3213                 2492                  700       0.123821566445 
                  412                  290                  100                  0.0 
                  284                  208                  150                  0.0 
                  933                  305                  300       0.323716554673 
                 3390                 1605                 1600       0.220897169515 
                 3536                 2480                 2200      0.0716296916277 
                 5100                  355                  350    0.000178012261986 
                 4426                 4421                 1600       0.149227576021 
                 2797                 1874                  250     0.00180839131674 
                 4454                 1453                  150                  0.0 
                  397                  346                  300       0.414509833009 
                 4523                 4518                 2600      0.0607005626364 
                 3261                 1016                  800       0.177422842018 
                 4583                 4121                 3000      0.0267579055639 
                 2167                 2162                  150                  0.0 
                  636                  255                  250       0.371907361465 
                 4370                 1988                  900       0.189433537501 
                 2365                 1821                 1400        0.29259185335 
                 1095                  419                  300       0.333707407804 
                 3249                  405                  400    0.000277711408963 
                 4432                 2653                  200    9.47602416255e-26 
                 3389                 2605                 2600      0.0454373900359 
                 2812                  616                  450      0.0433195488276 
                  710                  534                  400        0.53177987012 
                 2859                 1186                  200      0.0283652272839 
                 1796                 1248                  200      0.0105335361338 
                  483                  272                  150                  0.0 
                 3261                 1619                  800        0.29004596674 
                 1711                 1706                  500       0.299684581813 
                 4407                 2935                 1300       0.198164699174 
                 2073                 1607                  450       0.163356480422 
                 1779                 1414                  450       0.264387179066 
                  576                  450                  350       0.491093604217 
                 3335                 1505                 1500       0.223152133516 
                 2518                  993                  150                  0.0 
                 4087                 4005                 4000     0.00789302064463 
                 3369                 1206                  150                  0.0 
                 2849                 1851                 1200       0.403595168424 
                 1588                 1075                  150                  0.0 
                 3390                 3385                 1600       0.223569605487 
                 2001                 1262                  500        0.33152409427 
                 1871                 1866                 1800       0.169724108231 
                 2421                  608                  300      0.0980121482251 
                 2365                 2073                 1400       0.295886855269 
                 1616                 1393                 1200       0.407480532915 
                 2375                 1861                  550       0.191426778673 
                  964                  959                  900       0.468486303824 
                 2022                 1805                 1800       0.168032027784 
                  741                  670                  500         0.5453920576 
                  636                  401                  250       0.417079873195 
                 3249                 1146                  400       0.128733512712 
                 2132                 2065                 2000       0.109310565465 
                 3255                  605                  600      0.0105071566985 
                 3326                 1648                 1300        0.31381664242 
                 3255                 3250                  600      0.0222798209609 
                 3208                 1730                  500       0.138229695127 
                 1272                 1005                 1000       0.475817999817 
                 1433                 1428                  800       0.585464440563 
                 5100                 3913                 3000      0.0278101468439 
                 1731                 1726                  250      0.0151618135205 
                 3001                 1876                 1600        0.23728542286 
                 3841                 3836                  200    0.000507500854231 
                 1243                  255                  250      0.0789464416576 
                 5100                 3033                 1800       0.133623686411 
                  835                  505                  500       0.558956611361 
                 4407                 1957                 1300        0.19868875378 
                 1404                  909                  100                  0.0 
                 2393                 1874                  900       0.480989092697 
                 1467                 1121                  500       0.481763801781 
                  341                  232                  200       0.349968894041 
                 2518                  155                  150                  0.0 
                  577                  215                  150                  0.0 
                 1803                 1798                 1400       0.278789877749 
                 4475                 2392                  100                  0.0 
                 5100                 2025                  800       0.143001915509 
                 1772                 1606                 1200       0.426071271707 
