# prod        mhscp        mrec300
1.361000e+03  1.300000e+03  3.130627e-01
1.408000e+03  1.300000e+03  3.055617e-01
1.473000e+03  1.300000e+03  3.105921e-01
1.563000e+03  1.300000e+03  3.141709e-01
1.685000e+03  1.300000e+03  3.212196e-01
1.845000e+03  1.300000e+03  3.288877e-01
2.053000e+03  1.300000e+03  3.332028e-01
2.320000e+03  1.300000e+03  3.262688e-01
2.661000e+03  1.300000e+03  3.059247e-01
3.089000e+03  1.300000e+03  2.621609e-01
3.623000e+03  1.300000e+03  1.988895e-01
4.285000e+03  1.300000e+03  1.122505e-01
5.100000e+03  1.300000e+03  1.928256e-02
1.405000e+03  1.400000e+03  2.517962e-01
1.429000e+03  1.400000e+03  2.476687e-01
1.461000e+03  1.400000e+03  2.438707e-01
1.506000e+03  1.400000e+03  2.414661e-01
1.571000e+03  1.400000e+03  2.423363e-01
1.659000e+03  1.400000e+03  2.432860e-01
1.778000e+03  1.400000e+03  2.472295e-01
1.934000e+03  1.400000e+03  2.518074e-01
2.138000e+03  1.400000e+03  2.547658e-01
2.399000e+03  1.400000e+03  2.537788e-01
2.730000e+03  1.400000e+03  2.470963e-01
3.147000e+03  1.400000e+03  2.239594e-01
3.667000e+03  1.400000e+03  1.821971e-01
4.310000e+03  1.400000e+03  1.186699e-01
5.100000e+03  1.400000e+03  3.517985e-02
1.505000e+03  1.500000e+03  2.076173e-01
1.531000e+03  1.500000e+03  2.048915e-01
1.566000e+03  1.500000e+03  1.998342e-01
1.618000e+03  1.500000e+03  1.961531e-01
1.692000e+03  1.500000e+03  1.970967e-01
1.796000e+03  1.500000e+03  1.992699e-01
1.937000e+03  1.500000e+03  2.031388e-01
2.125000e+03  1.500000e+03  2.115566e-01
2.372000e+03  1.500000e+03  2.183425e-01
2.692000e+03  1.500000e+03  2.162512e-01
3.103000e+03  1.500000e+03  2.083387e-01
3.625000e+03  1.500000e+03  1.814082e-01
4.281000e+03  1.500000e+03  1.355557e-01
5.100000e+03  1.500000e+03  5.670930e-02
1.605000e+03  1.600000e+03  1.931145e-01
1.631000e+03  1.600000e+03  1.904477e-01
1.665000e+03  1.600000e+03  1.850903e-01
1.716000e+03  1.600000e+03  1.845484e-01
1.789000e+03  1.600000e+03  1.811355e-01
1.891000e+03  1.600000e+03  1.845259e-01
2.028000e+03  1.600000e+03  1.919609e-01
2.212000e+03  1.600000e+03  1.967378e-01
2.453000e+03  1.600000e+03  2.031496e-01
2.765000e+03  1.600000e+03  2.072061e-01
3.164000e+03  1.600000e+03  2.041422e-01
3.671000e+03  1.600000e+03  1.824788e-01
4.307000e+03  1.600000e+03  1.461305e-01
5.100000e+03  1.600000e+03  7.830056e-02
1.805000e+03  1.800000e+03  1.618697e-01
1.833000e+03  1.800000e+03  1.605123e-01
1.871000e+03  1.800000e+03  1.555046e-01
1.928000e+03  1.800000e+03  1.526948e-01
2.012000e+03  1.800000e+03  1.535410e-01
2.130000e+03  1.800000e+03  1.545362e-01
2.293000e+03  1.800000e+03  1.560348e-01
2.512000e+03  1.800000e+03  1.579446e-01
2.803000e+03  1.800000e+03  1.622197e-01
3.183000e+03  1.800000e+03  1.579853e-01
3.674000e+03  1.800000e+03  1.552990e-01
4.303000e+03  1.800000e+03  1.411151e-01
5.100000e+03  1.800000e+03  9.660889e-02
2.005000e+03  2.000000e+03  1.008304e-01
2.032000e+03  2.000000e+03  9.967676e-02
2.069000e+03  2.000000e+03  9.937318e-02
2.124000e+03  2.000000e+03  9.610573e-02
2.205000e+03  2.000000e+03  9.500917e-02
2.317000e+03  2.000000e+03  9.373927e-02
2.472000e+03  2.000000e+03  9.480888e-02
2.679000e+03  2.000000e+03  9.494866e-02
2.953000e+03  2.000000e+03  9.280191e-02
3.310000e+03  2.000000e+03  8.977720e-02
3.770000e+03  2.000000e+03  9.192677e-02
4.358000e+03  2.000000e+03  9.789804e-02
5.100000e+03  2.000000e+03  8.342275e-02
2.205000e+03  2.200000e+03  6.103242e-02
2.234000e+03  2.200000e+03  6.038740e-02
2.275000e+03  2.200000e+03  5.848652e-02
2.339000e+03  2.200000e+03  5.773645e-02
2.432000e+03  2.200000e+03  5.753030e-02
2.565000e+03  2.200000e+03  5.740016e-02
2.749000e+03  2.200000e+03  5.789620e-02
3.001000e+03  2.200000e+03  5.985026e-02
3.337000e+03  2.200000e+03  6.052396e-02
3.780000e+03  2.200000e+03  6.442051e-02
4.357000e+03  2.200000e+03  6.945695e-02
5.100000e+03  2.200000e+03  6.862507e-02
2.405000e+03  2.400000e+03  4.337031e-02
2.433000e+03  2.400000e+03  4.334993e-02
2.473000e+03  2.400000e+03  4.277461e-02
2.534000e+03  2.400000e+03  4.128121e-02
2.622000e+03  2.400000e+03  4.157536e-02
2.748000e+03  2.400000e+03  4.187868e-02
2.921000e+03  2.400000e+03  4.335672e-02
3.156000e+03  2.400000e+03  4.637181e-02
3.469000e+03  2.400000e+03  4.966363e-02
3.881000e+03  2.400000e+03  5.535687e-02
4.415000e+03  2.400000e+03  6.156268e-02
5.100000e+03  2.400000e+03  6.590124e-02
2.605000e+03  2.600000e+03  3.884663e-02
2.636000e+03  2.600000e+03  3.835706e-02
2.681000e+03  2.600000e+03  3.733657e-02
2.750000e+03  2.600000e+03  3.660093e-02
2.855000e+03  2.600000e+03  3.675935e-02
3.005000e+03  2.600000e+03  3.774283e-02
3.216000e+03  2.600000e+03  3.977148e-02
3.506000e+03  2.600000e+03  4.309577e-02
3.897000e+03  2.600000e+03  4.670388e-02
4.417000e+03  2.600000e+03  5.385757e-02
5.100000e+03  2.600000e+03  6.321986e-02
3.005000e+03  3.000000e+03  2.505669e-02
3.037000e+03  3.000000e+03  2.472427e-02
3.086000e+03  3.000000e+03  2.368251e-02
3.163000e+03  3.000000e+03  2.326448e-02
3.280000e+03  3.000000e+03  2.238177e-02
3.451000e+03  3.000000e+03  2.234770e-02
3.693000e+03  3.000000e+03  2.238876e-02
4.029000e+03  3.000000e+03  2.252156e-02
4.487000e+03  3.000000e+03  2.510733e-02
5.100000e+03  3.000000e+03  3.386583e-02
3.505000e+03  3.500000e+03  1.166767e-02
3.538000e+03  3.500000e+03  1.185076e-02
3.589000e+03  3.500000e+03  1.108352e-02
3.671000e+03  3.500000e+03  1.072294e-02
3.795000e+03  3.500000e+03  9.968061e-03
3.978000e+03  3.500000e+03  9.524244e-03
4.239000e+03  3.500000e+03  8.878237e-03
4.602000e+03  3.500000e+03  8.834830e-03
5.100000e+03  3.500000e+03  1.073885e-02
4.005000e+03  4.000000e+03  5.223393e-03
4.045000e+03  4.000000e+03  4.865980e-03
4.113000e+03  4.000000e+03  4.537864e-03
4.227000e+03  4.000000e+03  4.100798e-03
4.409000e+03  4.000000e+03  3.851484e-03
4.688000e+03  4.000000e+03  3.395358e-03
5.100000e+03  4.000000e+03  3.535592e-03
4.505000e+03  4.500000e+03  1.719444e-03
4.579000e+03  4.500000e+03  1.769185e-03
4.749000e+03  4.500000e+03  1.233346e-03
5.100000e+03  4.500000e+03  1.072923e-03
5.005000e+03  5.000000e+03  3.872358e-04
5.100000e+03  5.000000e+03  3.655758e-04
