#: table_doi: 10.17182/hepdata.95354.v2/t30
#: name: chargino+neutralino acceptances (wino LSP, 2018A)
#: description: Signal acceptance times efficiency ($A\times\epsilon$) for each of the generated chargino masses and lifetimes for $\mathrm{p}\mathrm{p} \rightarrow \widetilde{\chi}^\pm_{1} \widetilde{\chi}^0_{1}$ events, in the case of a purely wino neutralino LSP.  The denominator for the acceptance is the total number of $\widetilde{\chi}^\pm_{1} \widetilde{\chi}^0_{1}$ events generated, while the numerator is the number of those events that are selected by the signal selection after being processed with the same reconstruction software used on the data. These $A\times\epsilon$ values correspond to the conditions simulated for the 2018A data-taking period. The uncertainties are only the statistical uncertainties resulting from the sizes of the generated samples.
#: data_file: chargino+neutralino_acceptances_(wino_lsp,_2018a).yaml
Chargino lifetime [ns],Chargino mass [GeV],$A\times\epsilon$ ($n_{\text{lay}} = 4$),1 s.d. +,1 s.d. -
2.0014,700.0,0.0082023,0.00076448,-0.00076448
2.3349,700.0,0.0085107,0.00077685,-0.00077685
2.6685,700.0,0.0086521,0.00078112,-0.00078112
3.0021,700.0,0.0086798,0.0007796,-0.0007796
3.3356,700.0,0.0086306,0.00077396,-0.00077396
6.6713,700.0,0.007973,0.00099273,-0.00099273
10.007,700.0,0.0063559,0.00077313,-0.00077313
13.343,700.0,0.005248,0.00063148,-0.00063148
16.678,700.0,0.0044621,0.00053352,-0.00053352
20.014,700.0,0.0038805,0.00046196,-0.00046196
23.349,700.0,0.0034341,0.0004075,-0.0004075
26.685,700.0,0.0030812,0.00036472,-0.00036472
30.021,700.0,0.0027952,0.00033028,-0.00033028
33.356,700.0,0.0025588,0.00030198,-0.00030198
66.713,700.0,0.00093553,0.00017158,-0.00017158
100.07,700.0,0.00064477,0.00011772,-0.00011772
133.43,700.0,0.00049346,8.9822e-05,-8.9822e-05
166.78,700.0,0.00040098,7.2742e-05,-7.2742e-05
200.14,700.0,0.00033883,6.1234e-05,-6.1234e-05
233.49,700.0,0.00029427,5.3002e-05,-5.3002e-05
266.85,700.0,0.00026077,4.6869e-05,-4.6869e-05
300.21,700.0,0.00023464,4.2161e-05,-4.2161e-05
333.56,700.0,0.00021366,3.8461e-05,-3.8461e-05
0.0066713,800.0,2.1966e-48,2.1929e-48,-2.1929e-48
0.010007,800.0,2.877e-33,2.8362e-33,-2.8362e-33
0.013343,800.0,9.7667e-26,9.3761e-26,-9.3761e-26
0.016678,800.0,3.1263e-21,2.9005e-21,-2.9005e-21
0.020014,800.0,3.0958e-18,2.772e-18,-2.772e-18
0.023349,800.0,4.2182e-16,3.653e-16,-3.653e-16
0.026685,800.0,1.6662e-14,1.4003e-14,-1.4003e-14
0.030021,800.0,2.8854e-13,2.3612e-13,-2.3612e-13
0.033356,800.0,2.8073e-12,2.244e-12,-2.244e-12
0.066713,800.0,7.0281e-08,4.7881e-08,-4.7881e-08
0.10007,800.0,2.0034e-06,1.1666e-06,-1.1666e-06
0.13343,800.0,1.1457e-05,5.4769e-06,-5.4769e-06
0.16678,800.0,3.5862e-05,1.3762e-05,-1.3762e-05
0.20014,800.0,8.3526e-05,2.6118e-05,-2.6118e-05
0.23349,800.0,0.0001626,4.3434e-05,-4.3434e-05
0.26685,800.0,0.00027954,6.759e-05,-6.759e-05
0.30021,800.0,0.00043835,0.00010092,-0.00010092
0.33356,800.0,0.00064052,0.00014597,-0.00014597
0.66713,800.0,0.0029711,0.00030128,-0.00030128
1.0007,800.0,0.0050974,0.00041484,-0.00041484
1.3343,800.0,0.0065979,0.00048385,-0.00048385
1.6678,800.0,0.0075691,0.00052495,-0.00052495
2.0014,800.0,0.0081677,0.00054835,-0.00054835
2.3349,800.0,0.0085155,0.00056067,-0.00056067
2.6685,800.0,0.008695,0.00056617,-0.00056617
3.0021,800.0,0.0087613,0.00056759,-0.00056759
3.3356,800.0,0.0087506,0.00056663,-0.00056663
6.6713,800.0,0.0076441,0.0009494,-0.0009494
10.007,800.0,0.0061621,0.0007501,-0.0007501
13.343,800.0,0.0051171,0.00061746,-0.00061746
16.678,800.0,0.0043649,0.0005243,-0.0005243
20.014,800.0,0.0038024,0.0004556,-0.0004556
23.349,800.0,0.0033673,0.00040292,-0.00040292
26.685,800.0,0.003021,0.00036126,-0.00036126
30.021,800.0,0.0027392,0.00032749,-0.00032749
33.356,800.0,0.0025054,0.00029956,-0.00029956
66.713,800.0,0.0011307,0.00018838,-0.00018838
100.07,800.0,0.00078899,0.00012911,-0.00012911
133.43,800.0,0.00061424,9.8634e-05,-9.8634e-05
166.78,800.0,0.00050866,8.0175e-05,-8.0175e-05
200.14,800.0,0.00043796,6.7905e-05,-6.7905e-05
233.49,800.0,0.00038709,5.925e-05,-5.925e-05
266.85,800.0,0.00034852,5.2878e-05,-5.2878e-05
300.21,800.0,0.00031806,4.8027e-05,-4.8027e-05
333.56,800.0,0.00029327,4.4227e-05,-4.4227e-05
0.0066713,900.0,1.5046e-62,1.5043e-62,-1.5043e-62
0.010007,900.0,1.4443e-42,1.4401e-42,-1.4401e-42
0.013343,900.0,1.3108e-32,1.2944e-32,-1.2944e-32
0.016678,900.0,1.192e-26,1.1544e-26,-1.1544e-26
0.020014,900.0,1.1e-22,1.0348e-22,-1.0348e-22
0.023349,900.0,7.4214e-20,6.7298e-20,-6.7298e-20
0.026685,900.0,9.8027e-18,8.5222e-18,-8.5222e-18
0.030021,900.0,4.3748e-16,3.6345e-16,-3.6345e-16
0.033356,900.0,9.1448e-15,7.2488e-15,-7.2488e-15
0.066713,900.0,8.4037e-09,4.4428e-09,-4.4428e-09
0.10007,900.0,8.3776e-07,3.5339e-07,-3.5339e-07
0.13343,900.0,8.3166e-06,3.0923e-06,-3.0923e-06
0.16678,900.0,3.282e-05,1.1208e-05,-1.1208e-05
0.20014,900.0,8.1891e-05,2.6193e-05,-2.6193e-05
0.23349,900.0,0.00015744,4.7789e-05,-4.7789e-05
0.26685,900.0,0.00025716,7.492e-05,-7.492e-05
0.30021,900.0,0.00037661,0.00010639,-0.00010639
0.33356,900.0,0.00051062,0.00014114,-0.00014114
0.66713,900.0,0.0026805,0.0002448,-0.0002448
1.0007,900.0,0.0049774,0.00037938,-0.00037938
1.3343,900.0,0.0066692,0.00046402,-0.00046402
1.6678,900.0,0.0078085,0.00051539,-0.00051539
2.0014,900.0,0.0085417,0.00054611,-0.00054611
2.3349,900.0,0.0089903,0.00056393,-0.00056393
2.6685,900.0,0.0092415,0.00057352,-0.00057352
3.0021,900.0,0.0093556,0.00057769,-0.00057769
3.3356,900.0,0.0093744,0.00057823,-0.00057823
6.6713,900.0,0.0077031,0.0009585,-0.0009585
10.007,900.0,0.0063408,0.00076745,-0.00076745
13.343,900.0,0.0053351,0.00063675,-0.00063675
16.678,900.0,0.0045952,0.00054362,-0.00054362
20.014,900.0,0.0040349,0.00047431,-0.00047431
23.349,900.0,0.0035977,0.0004209,-0.0004209
26.685,900.0,0.0032474,0.00037856,-0.00037856
30.021,900.0,0.0029606,0.00034421,-0.00034421
33.356,900.0,0.0027213,0.00031582,-0.00031582
66.713,900.0,0.001913,0.00025024,-0.00025024
100.07,900.0,0.0013273,0.00017241,-0.00017241
133.43,900.0,0.0010213,0.0001317,-0.0001317
166.78,900.0,0.00083405,0.00010672,-0.00010672
200.14,900.0,0.00070782,8.9912e-05,-8.9912e-05
233.49,900.0,0.00061684,7.79e-05,-7.79e-05
266.85,900.0,0.00054798,6.8933e-05,-6.8933e-05
300.21,900.0,0.00049391,6.201e-05,-6.201e-05
333.56,900.0,0.00045021,5.6516e-05,-5.6516e-05
0.0066713,1000.0,2.602e-56,2.5753e-56,-2.5753e-56
0.010007,1000.0,1.6884e-38,1.6038e-38,-1.6038e-38
0.013343,1000.0,1.3036e-29,1.1689e-29,-1.1689e-29
0.016678,1000.0,2.7467e-24,2.3296e-24,-2.3296e-24
0.020014,1000.0,9.582e-21,7.7612e-21,-7.7612e-21
0.023349,1000.0,3.2113e-18,2.5091e-18,-2.5091e-18
0.026685,1000.0,2.4903e-16,1.8925e-16,-1.8925e-16
0.030021,1000.0,7.2845e-15,5.416e-15,-5.416e-15
0.033356,1000.0,1.0776e-13,7.8701e-14,-7.8701e-14
0.066713,1000.0,1.7876e-08,1.1459e-08,-1.1459e-08
0.10007,1000.0,9.5169e-07,5.3098e-07,-5.3098e-07
0.13343,1000.0,7.1586e-06,3.449e-06,-3.449e-06
0.16678,1000.0,2.5053e-05,1.0467e-05,-1.0467e-05
0.20014,1000.0,5.9684e-05,2.2109e-05,-2.2109e-05
0.23349,1000.0,0.0001132,3.8454e-05,-3.8454e-05
0.26685,1000.0,0.00018484,5.9572e-05,-5.9572e-05
0.30021,1000.0,0.00027181,8.5375e-05,-8.5375e-05
0.33356,1000.0,0.00037027,0.00011544,-0.00011544
0.66713,1000.0,0.0028487,0.00027204,-0.00027204
1.0007,1000.0,0.0051801,0.00039483,-0.00039483
1.3343,1000.0,0.006948,0.00047254,-0.00047254
1.6678,1000.0,0.0081736,0.00052203,-0.00052203
2.0014,1000.0,0.0089842,0.00055372,-0.00055372
2.3349,1000.0,0.0094954,0.0005739,-0.0005739
2.6685,1000.0,0.0097945,0.00058639,-0.00058639
3.0021,1000.0,0.0099438,0.00059356,-0.00059356
3.3356,1000.0,0.0099873,0.0005969,-0.0005969
6.6713,1000.0,0.0085578,0.00099422,-0.00099422
10.007,1000.0,0.0071061,0.00080766,-0.00080766
13.343,1000.0,0.005989,0.0006749,-0.0006749
16.678,1000.0,0.0051518,0.00057825,-0.00057825
20.014,1000.0,0.0045114,0.00050533,-0.00050533
23.349,1000.0,0.0040087,0.00044853,-0.00044853
26.685,1000.0,0.0036049,0.00040312,-0.00040312
30.021,1000.0,0.0032741,0.000366,-0.000366
33.356,1000.0,0.0029982,0.00033512,-0.00033512
66.713,1000.0,0.0016489,0.00023453,-0.00023453
100.07,1000.0,0.0011722,0.0001627,-0.0001627
133.43,1000.0,0.00092314,0.00012571,-0.00012571
166.78,1000.0,0.00076903,0.00010325,-0.00010325
200.14,1000.0,0.00066389,8.8168e-05,-8.8168e-05
233.49,1000.0,0.00058752,7.7345e-05,-7.7345e-05
266.85,1000.0,0.00052948,6.9215e-05,-6.9215e-05
300.21,1000.0,0.00048384,6.2913e-05,-6.2913e-05
333.56,1000.0,0.00044692,5.7917e-05,-5.7917e-05
0.0066713,1100.0,5.1217e-44,5.1217e-44,-5.1217e-44
0.010007,1100.0,2.2009e-30,2.2007e-30,-2.2007e-30
0.013343,1100.0,1.3262e-23,1.3251e-23,-1.3251e-23
0.016678,1100.0,1.478e-19,1.4727e-19,-1.4727e-19
0.020014,1100.0,7.1591e-17,7.0925e-17,-7.0925e-17
0.023349,1100.0,5.8163e-15,5.7103e-15,-5.7103e-15
0.026685,1100.0,1.5546e-13,1.5079e-13,-1.5079e-13
0.030021,1100.0,1.9857e-12,1.8977e-12,-1.8977e-12
0.033356,1100.0,1.5155e-11,1.424e-11,-1.424e-11
0.066713,1100.0,1.3821e-07,1.0233e-07,-1.0233e-07
0.10007,1100.0,3.0707e-06,1.7569e-06,-1.7569e-06
0.13343,1100.0,1.502e-05,7.0846e-06,-7.0846e-06
0.16678,1100.0,3.9373e-05,1.6296e-05,-1.6296e-05
0.20014,1100.0,7.5113e-05,2.8382e-05,-2.8382e-05
0.23349,1100.0,0.00011932,4.2163e-05,-4.2163e-05
0.26685,1100.0,0.00016894,5.6761e-05,-5.6761e-05
0.30021,1100.0,0.00022142,7.1684e-05,-7.1684e-05
0.33356,1100.0,0.00027479,8.6734e-05,-8.6734e-05
0.66713,1100.0,0.0023394,0.00023892,-0.00023892
1.0007,1100.0,0.0045188,0.00035811,-0.00035811
1.3343,1100.0,0.0063263,0.00044107,-0.00044107
1.6678,1100.0,0.0076775,0.00049912,-0.00049912
2.0014,1100.0,0.008637,0.00053952,-0.00053952
2.3349,1100.0,0.0092915,0.00056723,-0.00056723
2.6685,1100.0,0.0097171,0.00058568,-0.00058568
3.0021,1100.0,0.0099735,0.00059724,-0.00059724
3.3356,1100.0,0.010106,0.00060362,-0.00060362
6.6713,1100.0,0.010008,0.0010455,-0.0010455
10.007,1100.0,0.0083846,0.00085129,-0.00085129
13.343,1100.0,0.0071101,0.00071274,-0.00071274
16.678,1100.0,0.0061444,0.000612,-0.000612
20.014,1100.0,0.0053997,0.00053597,-0.00053597
23.349,1100.0,0.0048117,0.00047669,-0.00047669
26.685,1100.0,0.0043371,0.00042921,-0.00042921
30.021,1100.0,0.0039466,0.00039034,-0.00039034
33.356,1100.0,0.0036199,0.00035793,-0.00035793
66.713,1100.0,0.0021438,0.00027381,-0.00027381
100.07,1100.0,0.0015255,0.00019072,-0.00019072
133.43,1100.0,0.0011941,0.00014731,-0.00014731
166.78,1100.0,0.00098606,0.00012056,-0.00012056
200.14,1100.0,0.00084292,0.00010238,-0.00010238
233.49,1100.0,0.0007384,8.9212e-05,-8.9212e-05
266.85,1100.0,0.0006589,7.9242e-05,-7.9242e-05
300.21,1100.0,0.00059668,7.1466e-05,-7.1466e-05
333.56,1100.0,0.00054695,6.53e-05,-6.53e-05

