#: table_doi: 10.17182/hepdata.95354.v2/t25
#: name: chargino+chargino acceptances (wino LSP, 2017)
#: description: Signal acceptance times efficiency ($A\times\epsilon$) for each of the generated chargino masses and lifetimes for $\mathrm{p}\mathrm{p} \rightarrow \widetilde{\chi}^\pm_{1} \widetilde{\chi}^\mp_{1}$ events, in the case of a purely wino neutralino LSP.  The denominator for the acceptance is the total number of $\widetilde{\chi}^\pm_{1} \widetilde{\chi}^\mp_{1}$ events generated, while the numerator is the number of those events that are selected by the signal selection after being processed with the same reconstruction software used on the data. These $A\times\epsilon$ values correspond to the conditions simulated for the 2017 data-taking period. The uncertainties are only the statistical uncertainties resulting from the sizes of the generated samples.
#: data_file: chargino+chargino_acceptances_(wino_lsp,_2017).yaml
Chargino lifetime [ns],Chargino mass [GeV],$A\times\epsilon$ ($n_{\text{lay}} = 4$),1 s.d. +,1 s.d. -
0.033356,900.0,4.2893e-12,2.3609e-12,-2.3609e-12
0.066713,900.0,2.3868e-07,1.1053e-07,-1.1053e-07
0.10007,900.0,7.641e-06,2.9796e-06,-2.9796e-06
0.13343,900.0,4.1899e-05,1.3731e-05,-1.3731e-05
0.16678,900.0,0.00011603,3.2755e-05,-3.2755e-05
0.20014,900.0,0.00022948,5.7596e-05,-5.7596e-05
0.23349,900.0,0.00037483,8.6205e-05,-8.6205e-05
0.26685,900.0,0.00054295,0.00011772,-0.00011772
0.30021,900.0,0.00072494,0.0001522,-0.0001522
0.33356,900.0,0.00091277,0.00018993,-0.00018993
0.66713,900.0,0.0025309,0.0006079,-0.0006079
1.0007,900.0,0.003543,0.00059376,-0.00059376
1.3343,900.0,0.0040527,0.00055636,-0.00055636
1.6678,900.0,0.0042388,0.00051975,-0.00051975
2.0014,900.0,0.0042433,0.00048578,-0.00048578
2.3349,900.0,0.0041539,0.00045526,-0.00045526
2.6685,900.0,0.0040194,0.00042889,-0.00042889
3.0021,900.0,0.0038661,0.00040715,-0.00040715
3.3356,900.0,0.0037073,0.0003902,-0.0003902
6.6713,900.0,0.0020893,0.00075949,-0.00075949
10.007,900.0,0.0017524,0.00054148,-0.00054148
13.343,900.0,0.0015063,0.00040706,-0.00040706
16.678,900.0,0.0013266,0.00032604,-0.00032604
20.014,900.0,0.0011864,0.00027434,-0.00027434
23.349,900.0,0.0010714,0.00023898,-0.00023898
26.685,900.0,0.00097397,0.00021318,-0.00021318
30.021,900.0,0.00088965,0.00019329,-0.00019329
33.356,900.0,0.00081574,0.00017725,-0.00017725
66.713,900.0,0.00023554,0.00012462,-0.00012462
100.07,900.0,0.00018786,8.6863e-05,-8.6863e-05
133.43,900.0,0.00015384,6.3321e-05,-6.3321e-05
166.78,900.0,0.00012992,4.8989e-05,-4.8989e-05
200.14,900.0,0.00011218,3.9827e-05,-3.9827e-05
233.49,900.0,9.8541e-05,3.3588e-05,-3.3588e-05
266.85,900.0,8.7812e-05,2.9108e-05,-2.9108e-05
300.21,900.0,7.9199e-05,2.5782e-05,-2.5782e-05
333.56,900.0,7.215e-05,2.3271e-05,-2.3271e-05
0.0066713,1000.0,3.1745e-44,3.1743e-44,-3.1743e-44
0.010007,1000.0,4.2388e-30,4.2333e-30,-4.2333e-30
0.013343,1000.0,4.1521e-23,4.1249e-23,-4.1249e-23
0.016678,1000.0,5.9206e-19,5.8186e-19,-5.8186e-19
0.020014,1000.0,3.2846e-16,3.1774e-16,-3.1774e-16
0.023349,1000.0,2.8814e-14,2.7336e-14,-2.7336e-14
0.026685,1000.0,8.0341e-13,7.4561e-13,-7.4561e-13
0.030021,1000.0,1.0476e-11,9.4962e-12,-9.4962e-12
0.033356,1000.0,8.0471e-11,7.1182e-11,-7.1182e-11
0.066713,1000.0,6.0088e-07,4.1398e-07,-4.1398e-07
0.10007,1000.0,1.052e-05,5.6138e-06,-5.6138e-06
0.13343,1000.0,4.5246e-05,1.8689e-05,-1.8689e-05
0.16678,1000.0,0.00011314,3.7572e-05,-3.7572e-05
0.20014,1000.0,0.00021456,6.0485e-05,-6.0485e-05
0.23349,1000.0,0.00034529,8.6636e-05,-8.6636e-05
0.26685,1000.0,0.00049914,0.00011566,-0.00011566
0.30021,1000.0,0.00066913,0.00014764,-0.00014764
0.33356,1000.0,0.00084819,0.00018286,-0.00018286
0.66713,1000.0,0.0020217,0.00048019,-0.00048019
1.0007,1000.0,0.0031954,0.00050586,-0.00050586
1.3343,1000.0,0.0039215,0.00051262,-0.00051262
1.6678,1000.0,0.0043103,0.00050088,-0.00050088
2.0014,1000.0,0.0044843,0.00048149,-0.00048149
2.3349,1000.0,0.0045272,0.00046056,-0.00046056
2.6685,1000.0,0.0044917,0.00044091,-0.00044091
3.0021,1000.0,0.0044103,0.00042379,-0.00042379
3.3356,1000.0,0.0043024,0.00040973,-0.00040973
6.6713,1000.0,0.0026919,0.001235,-0.001235
10.007,1000.0,0.0020308,0.00072919,-0.00072919
13.343,1000.0,0.0016327,0.00050486,-0.00050486
16.678,1000.0,0.0013668,0.00038109,-0.00038109
20.014,1000.0,0.0011772,0.00030427,-0.00030427
23.349,1000.0,0.0010358,0.00025295,-0.00025295
26.685,1000.0,0.00092659,0.00021692,-0.00021692
30.021,1000.0,0.00083974,0.00019081,-0.00019081
33.356,1000.0,0.00076884,0.00017151,-0.00017151
66.713,1000.0,0.00051933,0.00026803,-0.00026803
100.07,1000.0,0.00031304,0.0001377,-0.0001377
133.43,1000.0,0.00022046,8.7328e-05,-8.7328e-05
166.78,1000.0,0.00016844,6.2184e-05,-6.2184e-05
200.14,1000.0,0.00013578,4.7542e-05,-4.7542e-05
233.49,1000.0,0.00011402,3.8209e-05,-3.8209e-05
266.85,1000.0,9.9206e-05,3.1977e-05,-3.1977e-05
300.21,1000.0,8.9195e-05,2.7845e-05,-2.7845e-05
333.56,1000.0,8.2692e-05,2.5434e-05,-2.5434e-05
0.0066713,1100.0,3.4253e-42,3.4253e-42,-3.4253e-42
0.010007,1100.0,2.8286e-29,2.8286e-29,-2.8286e-29
0.013343,1100.0,6.8584e-23,6.8584e-23,-6.8584e-23
0.016678,1100.0,4.1988e-19,4.1988e-19,-4.1988e-19
0.020014,1100.0,1.3142e-16,1.3139e-16,-1.3139e-16
0.023349,1100.0,7.5993e-15,7.5903e-15,-7.5903e-15
0.026685,1100.0,1.5418e-13,1.5345e-13,-1.5345e-13
0.030021,1100.0,1.5685e-12,1.5469e-12,-1.5469e-12
0.033356,1100.0,9.9271e-12,9.6103e-12,-9.6103e-12
0.066713,1100.0,6.8307e-08,4.3977e-08,-4.3977e-08
0.10007,1100.0,2.4739e-06,1.3669e-06,-1.3669e-06
0.13343,1100.0,1.7605e-05,7.3596e-06,-7.3596e-06
0.16678,1100.0,6.0638e-05,2.0019e-05,-2.0019e-05
0.20014,1100.0,0.00014089,3.9716e-05,-3.9716e-05
0.23349,1100.0,0.00025801,6.6097e-05,-6.6097e-05
0.26685,1100.0,0.00040508,9.8308e-05,-9.8308e-05
0.30021,1100.0,0.00057277,0.00013546,-0.00013546
0.33356,1100.0,0.00075193,0.00017698,-0.00017698
0.66713,1100.0,0.0023091,0.00048953,-0.00048953
1.0007,1100.0,0.0034039,0.00052473,-0.00052473
1.3343,1100.0,0.0040058,0.00051753,-0.00051753
1.6678,1100.0,0.0043117,0.00049604,-0.00049604
2.0014,1100.0,0.0044437,0.000472,-0.000472
2.3349,1100.0,0.0044701,0.00044996,-0.00044996
2.6685,1100.0,0.0044313,0.00043118,-0.00043118
3.0021,1100.0,0.0043525,0.00041581,-0.00041581
3.3356,1100.0,0.0042495,0.00040362,-0.00040362
6.6713,1100.0,0.0054398,0.0017099,-0.0017099
10.007,1100.0,0.0035576,0.0010019,-0.0010019
13.343,1100.0,0.0025912,0.00067127,-0.00067127
16.678,1100.0,0.0020157,0.00048932,-0.00048932
20.014,1100.0,0.0016379,0.00037791,-0.00037791
23.349,1100.0,0.0013722,0.00030454,-0.00030454
26.685,1100.0,0.0011755,0.00025358,-0.00025358
30.021,1100.0,0.0010241,0.00021668,-0.00021668
33.356,1100.0,0.00090398,0.00018902,-0.00018902
66.713,1100.0,0.00029483,0.0001709,-0.0001709
100.07,1100.0,0.00019586,9.9671e-05,-9.9671e-05
133.43,1100.0,0.00015231,6.6969e-05,-6.6969e-05
166.78,1100.0,0.00013088,4.9888e-05,-4.9888e-05
200.14,1100.0,0.00011913,4.0343e-05,-4.0343e-05
233.49,1100.0,0.0001117,3.4867e-05,-3.4867e-05
266.85,1100.0,0.00010617,3.1686e-05,-3.1686e-05
300.21,1100.0,0.00010144,2.9771e-05,-2.9771e-05
333.56,1100.0,9.7036e-05,2.8512e-05,-2.8512e-05

Chargino lifetime [ns],Chargino mass [GeV],$A\times\epsilon$ ($n_{\text{lay}} \geq 6$),1 s.d. +,1 s.d. -
0.0066713,100.0,5.4544e-23,5.4544e-23,-5.4544e-23
0.010007,100.0,4.4458e-16,4.4458e-16,-4.4458e-16
0.013343,100.0,1.071e-12,1.0709e-12,-1.0709e-12
0.016678,100.0,1.0353e-10,1.035e-10,-1.035e-10
0.020014,100.0,2.0406e-09,2.0383e-09,-2.0383e-09
0.023349,100.0,1.6385e-08,1.6331e-08,-1.6331e-08
0.026685,100.0,7.5594e-08,7.5032e-08,-7.5032e-08
0.030021,100.0,2.423e-07,2.3892e-07,-2.3892e-07
0.033356,100.0,6.0418e-07,5.9021e-07,-5.9021e-07
0.066713,100.0,2.8796e-05,2.2665e-05,-2.2665e-05
0.10007,100.0,9.9356e-05,5.7226e-05,-5.7226e-05
0.13343,100.0,0.00019431,8.2678e-05,-8.2678e-05
0.16678,100.0,0.00030169,0.0001007,-0.0001007
0.20014,100.0,0.00041164,0.00011564,-0.00011564
0.23349,100.0,0.00051712,0.00012977,-0.00012977
0.26685,100.0,0.00061488,0.00014377,-0.00014377
0.30021,100.0,0.00070498,0.00015792,-0.00015792
0.33356,100.0,0.00078948,0.00017332,-0.00017332
0.66713,100.0,0.00080235,0.00026309,-0.00026309
1.0007,100.0,0.0011666,0.00029737,-0.00029737
1.3343,100.0,0.0013305,0.00029177,-0.00029177
1.6678,100.0,0.001381,0.00027699,-0.00027699
2.0014,100.0,0.0013763,0.00026022,-0.00026022
2.3349,100.0,0.0013473,0.0002443,-0.0002443
2.6685,100.0,0.0013087,0.00023072,-0.00023072
3.0021,100.0,0.0012668,0.00022004,-0.00022004
3.3356,100.0,0.001224,0.00021214,-0.00021214
6.6713,100.0,0.0030311,0.001252,-0.001252
10.007,100.0,0.0019378,0.00073924,-0.00073924
13.343,100.0,0.0013608,0.00049004,-0.00049004
16.678,100.0,0.0010254,0.00035156,-0.00035156
20.014,100.0,0.00081252,0.00026739,-0.00026739
23.349,100.0,0.00066772,0.00021267,-0.00021267
26.685,100.0,0.00056378,0.00017516,-0.00017516
30.021,100.0,0.0004859,0.00014834,-0.00014834
33.356,100.0,0.00042548,0.00012851,-0.00012851
66.713,100.0,3.6937e-05,2.6266e-05,-2.6266e-05
100.07,100.0,3.9795e-05,2.6046e-05,-2.6046e-05
133.43,100.0,3.7361e-05,2.2782e-05,-2.2782e-05
166.78,100.0,3.398e-05,1.9572e-05,-1.9572e-05
200.14,100.0,3.0647e-05,1.6931e-05,-1.6931e-05
233.49,100.0,2.7598e-05,1.4814e-05,-1.4814e-05
266.85,100.0,2.4877e-05,1.3102e-05,-1.3102e-05
300.21,100.0,2.2472e-05,1.1693e-05,-1.1693e-05
333.56,100.0,2.0355e-05,1.0512e-05,-1.0512e-05
0.0066713,200.0,4.8059e-40,4.8059e-40,-4.8059e-40
0.010007,200.0,1.7541e-27,1.7541e-27,-1.7541e-27
0.013343,200.0,2.8275e-21,2.8274e-21,-2.8274e-21
0.016678,200.0,1.3552e-17,1.3549e-17,-1.3549e-17
0.020014,200.0,3.6057e-15,3.6011e-15,-3.6011e-15
0.023349,200.0,1.8595e-13,1.8512e-13,-1.8512e-13
0.026685,200.0,3.469e-12,3.4291e-12,-3.4291e-12
0.030021,200.0,3.3092e-11,3.2294e-11,-3.2294e-11
0.033356,200.0,1.9863e-10,1.8997e-10,-1.8997e-10
0.066713,200.0,6.7366e-07,3.8197e-07,-3.8197e-07
0.10007,200.0,1.2232e-05,4.4974e-06,-4.4974e-06
0.13343,200.0,5.571e-05,1.622e-05,-1.622e-05
0.16678,200.0,0.00014247,3.5537e-05,-3.5537e-05
0.20014,200.0,0.00027009,6.067e-05,-6.067e-05
0.23349,200.0,0.00042928,9.0077e-05,-9.0077e-05
0.26685,200.0,0.00061032,0.00012271,-0.00012271
0.30021,200.0,0.00080582,0.00015828,-0.00015828
0.33356,200.0,0.0010108,0.00019764,-0.00019764
0.66713,200.0,0.0024557,0.00052738,-0.00052738
1.0007,200.0,0.0034042,0.00055445,-0.00055445
1.3343,200.0,0.0038524,0.00053064,-0.00053064
1.6678,200.0,0.0040286,0.00049669,-0.00049669
2.0014,200.0,0.00406,0.0004636,-0.0004636
2.3349,200.0,0.0040125,0.00043441,-0.00043441
2.6685,200.0,0.0039205,0.00040966,-0.00040966
3.0021,200.0,0.0038029,0.00038901,-0.00038901
3.3356,200.0,0.0036711,0.00037179,-0.00037179
6.6713,200.0,0.00071298,0.0004013,-0.0004013
10.007,200.0,0.00056037,0.00027584,-0.00027584
13.343,200.0,0.00047311,0.00020254,-0.00020254
16.678,200.0,0.00041795,0.00016161,-0.00016161
20.014,200.0,0.00037784,0.0001372,-0.0001372
23.349,200.0,0.0003458,0.00012114,-0.00012114
26.685,200.0,0.00031873,0.00010958,-0.00010958
30.021,200.0,0.00029511,0.00010067,-0.00010067
33.356,200.0,0.00027411,9.3476e-05,-9.3476e-05
66.713,200.0,0.0005001,0.00028495,-0.00028495
100.07,200.0,0.00030003,0.00014841,-0.00014841
133.43,200.0,0.00020588,9.2755e-05,-9.2755e-05
166.78,200.0,0.00015197,6.4459e-05,-6.4459e-05
200.14,200.0,0.00011747,4.7964e-05,-4.7964e-05
233.49,200.0,9.3799e-05,3.7394e-05,-3.7394e-05
266.85,200.0,7.6744e-05,3.0144e-05,-3.0144e-05
300.21,200.0,6.4009e-05,2.4912e-05,-2.4912e-05
333.56,200.0,5.4229e-05,2.0989e-05,-2.0989e-05
0.0066713,300.0,2.0913e-44,2.0871e-44,-2.0871e-44
0.010007,300.0,2.8154e-30,2.7532e-30,-2.7532e-30
0.013343,300.0,2.8738e-23,2.6718e-23,-2.6718e-23
0.016678,300.0,4.3568e-19,3.7757e-19,-3.7757e-19
0.020014,300.0,2.5845e-16,2.0794e-16,-2.0794e-16
0.023349,300.0,2.4164e-14,1.8162e-14,-1.8162e-14
0.026685,300.0,7.1281e-13,5.0565e-13,-5.0565e-13
0.030021,300.0,9.7524e-12,6.5982e-12,-6.5982e-12
0.033356,300.0,7.7976e-11,5.0779e-11,-5.0779e-11
0.066713,300.0,6.7215e-07,3.6569e-07,-3.6569e-07
0.10007,300.0,1.131e-05,5.3836e-06,-5.3836e-06
0.13343,300.0,4.5083e-05,1.8169e-05,-1.8169e-05
0.16678,300.0,0.0001065,3.5706e-05,-3.5706e-05
0.20014,300.0,0.00019569,5.5647e-05,-5.5647e-05
0.23349,300.0,0.00030961,7.7958e-05,-7.7958e-05
0.26685,300.0,0.00044256,0.00010314,-0.00010314
0.30021,300.0,0.00058757,0.00013115,-0.00013115
0.33356,300.0,0.0007378,0.00016142,-0.00016142
0.66713,300.0,0.0031101,0.0007297,-0.0007297
1.0007,300.0,0.0042521,0.00066736,-0.00066736
1.3343,300.0,0.004914,0.00060828,-0.00060828
1.6678,300.0,0.0052643,0.00056236,-0.00056236
2.0014,300.0,0.005419,0.00052611,-0.00052611
2.3349,300.0,0.0054519,0.00049705,-0.00049705
2.6685,300.0,0.0054092,0.00047365,-0.00047365
3.0021,300.0,0.0053196,0.00045489,-0.00045489
3.3356,300.0,0.0052011,0.00044,-0.00044
6.6713,300.0,0.0027272,0.0008948,-0.0008948
10.007,300.0,0.0022493,0.00059972,-0.00059972
13.343,300.0,0.0019389,0.00044924,-0.00044924
16.678,300.0,0.0017127,0.00036153,-0.00036153
20.014,300.0,0.0015381,0.00030501,-0.00030501
23.349,300.0,0.0013984,0.00026629,-0.00026629
26.685,300.0,0.0012834,0.00023877,-0.00023877
30.021,300.0,0.0011864,0.00021873,-0.00021873
33.356,300.0,0.0011029,0.00020389,-0.00020389
66.713,300.0,0.00059895,0.0002163,-0.0002163
100.07,300.0,0.00044788,0.0001337,-0.0001337
133.43,300.0,0.00036488,9.4123e-05,-9.4123e-05
166.78,300.0,0.00031033,7.2439e-05,-7.2439e-05
200.14,300.0,0.0002706,5.9054e-05,-5.9054e-05
233.49,300.0,0.00023975,5.0088e-05,-5.0088e-05
266.85,300.0,0.00021473,4.373e-05,-4.373e-05
300.21,300.0,0.00019385,3.9012e-05,-3.9012e-05
333.56,300.0,0.00017605,3.5363e-05,-3.5363e-05
0.0066713,400.0,8.7453e-31,8.7338e-31,-8.7338e-31
0.010007,400.0,3.2343e-21,3.1967e-21,-3.1967e-21
0.013343,400.0,1.6897e-16,1.6326e-16,-1.6326e-16
0.016678,400.0,1.0529e-13,9.8745e-14,-9.8745e-14
0.020014,400.0,7.2838e-12,6.6179e-12,-6.6179e-12
0.023349,400.0,1.4462e-10,1.2749e-10,-1.2749e-10
0.026685,400.0,1.3219e-09,1.134e-09,-1.134e-09
0.030021,400.0,7.2247e-09,6.0503e-09,-6.0503e-09
0.033356,400.0,2.7606e-08,2.2634e-08,-2.2634e-08
0.066713,400.0,8.1276e-06,5.7834e-06,-5.7834e-06
0.10007,400.0,4.3577e-05,2.6873e-05,-2.6873e-05
0.13343,400.0,9.8195e-05,5.0408e-05,-5.0408e-05
0.16678,400.0,0.00016658,6.9005e-05,-6.9005e-05
0.20014,400.0,0.00025003,8.3848e-05,-8.3848e-05
0.23349,400.0,0.00034847,9.8467e-05,-9.8467e-05
0.26685,400.0,0.0004587,0.00011563,-0.00011563
0.30021,400.0,0.00057566,0.00013638,-0.00013638
0.33356,400.0,0.00069411,0.00016036,-0.00016036
0.66713,400.0,0.0039349,0.00056283,-0.00056283
1.0007,400.0,0.006158,0.0006934,-0.0006934
1.3343,400.0,0.0073427,0.00070489,-0.00070489
1.6678,400.0,0.0079248,0.00067838,-0.00067838
2.0014,400.0,0.0081697,0.00064387,-0.00064387
2.3349,400.0,0.0082215,0.00061151,-0.00061151
2.6685,400.0,0.0081616,0.00058425,-0.00058425
3.0021,400.0,0.0080377,0.00056273,-0.00056273
3.3356,400.0,0.007878,0.00054703,-0.00054703
6.6713,400.0,0.0064231,0.001735,-0.001735
10.007,400.0,0.0046067,0.001049,-0.001049
13.343,400.0,0.00361,0.00072433,-0.00072433
16.678,400.0,0.0029784,0.00054559,-0.00054559
20.014,400.0,0.002535,0.0004362,-0.0004362
23.349,400.0,0.0022043,0.00036349,-0.00036349
26.685,400.0,0.0019488,0.00031218,-0.00031218
30.021,400.0,0.0017473,0.00027486,-0.00027486
33.356,400.0,0.0015858,0.000248,-0.000248
66.713,400.0,0.0010905,0.00030903,-0.00030903
100.07,400.0,0.00071109,0.00017556,-0.00017556
133.43,400.0,0.00052253,0.00011814,-0.00011814
166.78,400.0,0.00041087,8.7321e-05,-8.7321e-05
200.14,400.0,0.00033826,6.8533e-05,-6.8533e-05
233.49,400.0,0.000288,5.6151e-05,-5.6151e-05
266.85,400.0,0.00025148,4.7599e-05,-4.7599e-05
300.21,400.0,0.00022381,4.1529e-05,-4.1529e-05
333.56,400.0,0.00020205,3.7144e-05,-3.7144e-05
0.0066713,500.0,6.6428e-43,6.6428e-43,-6.6428e-43
0.010007,500.0,2.9943e-29,2.9943e-29,-2.9943e-29
0.013343,500.0,1.6963e-22,1.6963e-22,-1.6963e-22
0.016678,500.0,1.7282e-18,1.7279e-18,-1.7279e-18
0.020014,500.0,7.5997e-16,7.5924e-16,-7.5924e-16
0.023349,500.0,5.6057e-14,5.5894e-14,-5.5894e-14
0.026685,500.0,1.3644e-12,1.3553e-12,-1.3553e-12
0.030021,500.0,1.5941e-11,1.5737e-11,-1.5737e-11
0.033356,500.0,1.1185e-10,1.0944e-10,-1.0944e-10
0.066713,500.0,5.8538e-07,4.4144e-07,-4.4144e-07
0.10007,500.0,1.1042e-05,5.3206e-06,-5.3206e-06
0.13343,500.0,5.3307e-05,1.7908e-05,-1.7908e-05
0.16678,500.0,0.00014249,3.8446e-05,-3.8446e-05
0.20014,500.0,0.00027723,6.5611e-05,-6.5611e-05
0.23349,500.0,0.00044591,9.7355e-05,-9.7355e-05
0.26685,500.0,0.00063448,0.00013203,-0.00013203
0.30021,500.0,0.00083045,0.0001687,-0.0001687
0.33356,500.0,0.0010241,0.00020693,-0.00020693
0.66713,500.0,0.003021,0.00054249,-0.00054249
1.0007,500.0,0.004865,0.00059489,-0.00059489
1.3343,500.0,0.0060511,0.0005984,-0.0005984
1.6678,500.0,0.006753,0.00058804,-0.00058804
2.0014,500.0,0.0071445,0.00057303,-0.00057303
2.3349,500.0,0.0073443,0.00055781,-0.00055781
2.6685,500.0,0.0074269,0.00054481,-0.00054481
3.0021,500.0,0.0074372,0.00053546,-0.00053546
3.3356,500.0,0.0074018,0.00053065,-0.00053065
6.6713,500.0,0.0059471,0.0014089,-0.0014089
10.007,500.0,0.0051326,0.00096798,-0.00096798
13.343,500.0,0.00449,0.00073525,-0.00073525
16.678,500.0,0.0039725,0.00059305,-0.00059305
20.014,500.0,0.003546,0.00049772,-0.00049772
23.349,500.0,0.003189,0.00042957,-0.00042957
26.685,500.0,0.0028862,0.00037866,-0.00037866
30.021,500.0,0.0026265,0.00033942,-0.00033942
33.356,500.0,0.0024014,0.0003084,-0.0003084
66.713,500.0,0.001924,0.00047779,-0.00047779
100.07,500.0,0.001224,0.00026098,-0.00026098
133.43,500.0,0.00089293,0.00017082,-0.00017082
166.78,500.0,0.00069948,0.00012393,-0.00012393
200.14,500.0,0.00057149,9.5976e-05,-9.5976e-05
233.49,500.0,0.00048,7.7679e-05,-7.7679e-05
266.85,500.0,0.00041119,6.488e-05,-6.488e-05
300.21,500.0,0.00035752,5.548e-05,-5.548e-05
333.56,500.0,0.00031453,4.8319e-05,-4.8319e-05
0.0066713,600.0,1.3772e-44,1.3772e-44,-1.3772e-44
0.010007,600.0,2.559e-30,2.559e-30,-2.559e-30
0.013343,600.0,2.9432e-23,2.9432e-23,-2.9432e-23
0.016678,600.0,4.5854e-19,4.5854e-19,-4.5854e-19
0.020014,600.0,2.6746e-16,2.6746e-16,-2.6746e-16
0.023349,600.0,2.4106e-14,2.4106e-14,-2.4106e-14
0.026685,600.0,6.8039e-13,6.8029e-13,-6.8029e-13
0.030021,600.0,8.8922e-12,8.8885e-12,-8.8885e-12
0.033356,600.0,6.8002e-11,6.793e-11,-6.793e-11
0.066713,600.0,4.4861e-07,4.1375e-07,-4.1375e-07
0.10007,600.0,7.6987e-06,5.4107e-06,-5.4107e-06
0.13343,600.0,3.4427e-05,1.74e-05,-1.74e-05
0.16678,600.0,8.9372e-05,3.4424e-05,-3.4424e-05
0.20014,600.0,0.00017499,5.5161e-05,-5.5161e-05
0.23349,600.0,0.00029077,7.9195e-05,-7.9195e-05
0.26685,600.0,0.00043488,0.00010706,-0.00010706
0.30021,600.0,0.0006039,0.00014029,-0.00014029
0.33356,600.0,0.00077247,0.00017939,-0.00017939
0.66713,600.0,0.0035268,0.00059296,-0.00059296
1.0007,600.0,0.0055295,0.00065327,-0.00065327
1.3343,600.0,0.0068664,0.00065454,-0.00065454
1.6678,600.0,0.0077427,0.00063843,-0.00063843
2.0014,600.0,0.008304,0.00061989,-0.00061989
2.3349,600.0,0.0086441,0.00060388,-0.00060388
2.6685,600.0,0.0088278,0.00059149,-0.00059149
3.0021,600.0,0.0089015,0.00058273,-0.00058273
3.3356,600.0,0.0088978,0.00057762,-0.00057762
6.6713,600.0,0.0098161,0.0020039,-0.0020039
10.007,600.0,0.0074866,0.0012527,-0.0012527
13.343,600.0,0.0060937,0.00088816,-0.00088816
16.678,600.0,0.0051552,0.00068411,-0.00068411
20.014,600.0,0.004468,0.0005571,-0.0005571
23.349,600.0,0.0039383,0.00047132,-0.00047132
26.685,600.0,0.0035159,0.00040985,-0.00040985
30.021,600.0,0.00317,0.00036395,-0.00036395
33.356,600.0,0.0028809,0.00032868,-0.00032868
66.713,600.0,0.00052435,0.00015836,-0.00015836
100.07,600.0,0.00049213,0.00011529,-0.00011529
133.43,600.0,0.00044471,9.3289e-05,-9.3289e-05
166.78,600.0,0.00040016,7.7927e-05,-7.7927e-05
200.14,600.0,0.00036277,6.6679e-05,-6.6679e-05
233.49,600.0,0.00033219,5.8395e-05,-5.8395e-05
266.85,600.0,0.00030729,5.231e-05,-5.231e-05
300.21,600.0,0.00028694,4.7931e-05,-4.7931e-05
333.56,600.0,0.0002702,4.495e-05,-4.495e-05
0.0066713,700.0,5.0209e-39,5.0209e-39,-5.0209e-39
0.010007,700.0,1.1246e-26,1.1246e-26,-1.1246e-26
0.013343,700.0,1.4201e-20,1.4201e-20,-1.4201e-20
0.016678,700.0,5.8784e-17,5.8779e-17,-5.8779e-17
0.020014,700.0,1.4175e-14,1.4169e-14,-1.4169e-14
0.023349,700.0,6.8022e-13,6.7933e-13,-6.7933e-13
0.026685,700.0,1.198e-11,1.1942e-11,-1.1942e-11
0.030021,700.0,1.0867e-10,1.0797e-10,-1.0797e-10
0.033356,700.0,6.2157e-10,6.1466e-10,-6.1466e-10
0.066713,700.0,1.1526e-06,1.003e-06,-1.003e-06
0.10007,700.0,1.2041e-05,8.6763e-06,-8.6763e-06
0.13343,700.0,3.8608e-05,2.2856e-05,-2.2856e-05
0.16678,700.0,8.1466e-05,3.9367e-05,-3.9367e-05
0.20014,700.0,0.00014239,5.6606e-05,-5.6606e-05
0.23349,700.0,0.00022305,7.5362e-05,-7.5362e-05
0.26685,700.0,0.00032277,9.7408e-05,-9.7408e-05
0.30021,700.0,0.00043821,0.0001243,-0.0001243
0.33356,700.0,0.00056438,0.00015664,-0.00015664
0.66713,700.0,0.0037552,0.00051138,-0.00051138
1.0007,700.0,0.0065397,0.00069388,-0.00069388
1.3343,700.0,0.0082398,0.00074069,-0.00074069
1.6678,700.0,0.0091944,0.00073577,-0.00073577
2.0014,700.0,0.0096953,0.00071375,-0.00071375
2.3349,700.0,0.0099244,0.00068825,-0.00068825
2.6685,700.0,0.0099886,0.00066489,-0.00066489
3.0021,700.0,0.0099511,0.000646,-0.000646
3.3356,700.0,0.0098496,0.00063252,-0.00063252
6.6713,700.0,0.0088585,0.0019995,-0.0019995
10.007,700.0,0.0068514,0.0012207,-0.0012207
13.343,700.0,0.0057648,0.00086735,-0.00086735
16.678,700.0,0.0050573,0.0006761,-0.0006761
20.014,700.0,0.0045344,0.0005602,-0.0005602
23.349,700.0,0.0041169,0.00048384,-0.00048384
26.685,700.0,0.003768,0.00043004,-0.00043004
30.021,700.0,0.0034681,0.00039,-0.00039
33.356,700.0,0.0032056,0.00035886,-0.00035886
66.713,700.0,0.0023886,0.00050937,-0.00050937
100.07,700.0,0.001516,0.00028742,-0.00028742
133.43,700.0,0.0010813,0.00018937,-0.00018937
166.78,700.0,0.00083015,0.00013685,-0.00013685
200.14,700.0,0.00067031,0.00010531,-0.00010531
233.49,700.0,0.0005612,8.4984e-05,-8.4984e-05
266.85,700.0,0.00048254,7.1254e-05,-7.1254e-05
300.21,700.0,0.00042327,6.1701e-05,-6.1701e-05
333.56,700.0,0.00037697,5.4919e-05,-5.4919e-05
0.0066713,800.0,5.2552e-42,5.2552e-42,-5.2552e-42
0.010007,800.0,9.7657e-29,9.7653e-29,-9.7653e-29
0.013343,800.0,3.5542e-22,3.5518e-22,-3.5518e-22
0.016678,800.0,2.7834e-18,2.7734e-18,-2.7734e-18
