#: table_doi: 10.17182/hepdata.95354.v2/t34
#: name: chargino+neutralino acceptances (wino LSP, 2018B)
#: description: Signal acceptance times efficiency ($A\times\epsilon$) for each of the generated chargino masses and lifetimes for $\mathrm{p}\mathrm{p} \rightarrow \widetilde{\chi}^\pm_{1} \widetilde{\chi}^0_{1}$ events, in the case of a purely wino neutralino LSP.  The denominator for the acceptance is the total number of $\widetilde{\chi}^\pm_{1} \widetilde{\chi}^0_{1}$ events generated, while the numerator is the number of those events that are selected by the signal selection after being processed with the same reconstruction software used on the data. These $A\times\epsilon$ values correspond to the conditions simulated for the 2018B data-taking period. The uncertainties are only the statistical uncertainties resulting from the sizes of the generated samples.
#: data_file: chargino+neutralino_acceptances_(wino_lsp,_2018b).yaml
Chargino lifetime [ns],Chargino mass [GeV],$A\times\epsilon$ ($n_{\text{lay}} = 4$),1 s.d. +,1 s.d. -
6.6713,700.0,0.0010399,0.00038223,-0.00038223
10.007,700.0,0.00076333,0.00028038,-0.00028038
13.343,700.0,0.00060106,0.00022076,-0.00022076
16.678,700.0,0.00049519,0.00018188,-0.00018188
20.014,700.0,0.00042085,0.00015458,-0.00015458
23.349,700.0,0.00036585,0.00013438,-0.00013438
26.685,700.0,0.00032352,0.00011884,-0.00011884
30.021,700.0,0.00028996,0.00010652,-0.00010652
33.356,700.0,0.00026269,9.6504e-05,-9.6504e-05
66.713,700.0,0.00010089,5.598e-05,-5.598e-05
100.07,700.0,6.8069e-05,3.7821e-05,-3.7821e-05
133.43,700.0,5.1359e-05,2.8555e-05,-2.8555e-05
166.78,700.0,4.1236e-05,2.2936e-05,-2.2936e-05
200.14,700.0,3.4446e-05,1.9164e-05,-1.9164e-05
233.49,700.0,2.9576e-05,1.6458e-05,-1.6458e-05
266.85,700.0,2.5912e-05,1.4421e-05,-1.4421e-05
300.21,700.0,2.3056e-05,1.2833e-05,-1.2833e-05
333.56,700.0,2.0767e-05,1.156e-05,-1.156e-05
0.0066713,800.0,7.9302e-37,7.2204e-37,-7.2204e-37
0.010007,800.0,1.2597e-25,1.1064e-25,-1.1064e-25
0.013343,800.0,4.6718e-20,3.9858e-20,-3.9858e-20
0.016678,800.0,9.897e-17,8.1857e-17,-8.1857e-17
0.020014,800.0,1.6042e-14,1.2807e-14,-1.2807e-14
0.023349,800.0,6.0274e-13,4.6271e-13,-4.6271e-13
0.026685,800.0,9.1175e-12,6.7138e-12,-6.7138e-12
0.030021,800.0,7.536e-11,5.3167e-11,-5.3167e-11
0.033356,800.0,4.0851e-10,2.761e-10,-2.761e-10
0.066713,800.0,8.6762e-07,4.0899e-07,-4.0899e-07
0.10007,800.0,1.2147e-05,4.4621e-06,-4.4621e-06
0.13343,800.0,4.845e-05,1.4814e-05,-1.4814e-05
0.16678,800.0,0.00011562,3.1082e-05,-3.1082e-05
0.20014,800.0,0.00021136,5.2203e-05,-5.2203e-05
0.23349,800.0,0.00032967,7.7373e-05,-7.7373e-05
0.26685,800.0,0.00046361,0.00010613,-0.00010613
0.30021,800.0,0.00060663,0.00013818,-0.00013818
0.33356,800.0,0.00075318,0.00017312,-0.00017312
0.66713,800.0,0.0014805,0.00023957,-0.00023957
1.0007,800.0,0.0020374,0.00030281,-0.00030281
1.3343,800.0,0.0022642,0.0003224,-0.0003224
1.6678,800.0,0.0023292,0.00032318,-0.00032318
2.0014,800.0,0.0023173,0.00031601,-0.00031601
2.3349,800.0,0.0022698,0.0003057,-0.0003057
2.6685,800.0,0.002207,0.00029455,-0.00029455
3.0021,800.0,0.0021389,0.00028371,-0.00028371
3.3356,800.0,0.0020705,0.00027379,-0.00027379
6.6713,800.0,0.0018921,0.00058568,-0.00058568
10.007,800.0,0.0013711,0.00042266,-0.00042266
13.343,800.0,0.0010724,0.00032993,-0.00032993
16.678,800.0,0.00087983,0.00027039,-0.00027039
20.014,800.0,0.00074567,0.00022899,-0.00022899
23.349,800.0,0.0006469,0.00019856,-0.00019856
26.685,800.0,0.00057119,0.00017526,-0.00017526
30.021,800.0,0.00051132,0.00015684,-0.00015684
33.356,800.0,0.00046279,0.00014193,-0.00014193
66.713,800.0,0.00022768,7.9683e-05,-7.9683e-05
100.07,800.0,0.00015454,5.4169e-05,-5.4169e-05
133.43,800.0,0.00011696,4.103e-05,-4.103e-05
166.78,800.0,9.4085e-05,3.3021e-05,-3.3021e-05
200.14,800.0,7.8692e-05,2.7627e-05,-2.7627e-05
233.49,800.0,6.7627e-05,2.3749e-05,-2.3749e-05
266.85,800.0,5.929e-05,2.0825e-05,-2.0825e-05
300.21,800.0,5.2783e-05,1.8542e-05,-1.8542e-05
333.56,800.0,4.7563e-05,1.671e-05,-1.671e-05
0.0066713,900.0,4.2595e-29,4.2595e-29,-4.2595e-29
0.010007,900.0,1.52e-20,1.5191e-20,-1.5191e-20
0.013343,900.0,2.6458e-16,2.6351e-16,-2.6351e-16
0.016678,900.0,8.8676e-14,8.7583e-14,-8.7583e-14
0.020014,900.0,4.1717e-12,4.0646e-12,-4.0646e-12
0.023349,900.0,6.4309e-11,6.1557e-11,-6.1557e-11
0.026685,900.0,4.9533e-10,4.6454e-10,-4.6454e-10
0.030021,900.0,2.407e-09,2.2086e-09,-2.2086e-09
0.033356,900.0,8.4836e-09,7.6116e-09,-7.6116e-09
0.066713,900.0,2.3744e-06,1.6785e-06,-1.6785e-06
0.10007,900.0,1.728e-05,9.1345e-06,-9.1345e-06
0.13343,900.0,5.3073e-05,2.1244e-05,-2.1244e-05
0.16678,900.0,0.00011331,3.6564e-05,-3.6564e-05
0.20014,900.0,0.00019678,5.4784e-05,-5.4784e-05
0.23349,900.0,0.00029867,7.5694e-05,-7.5694e-05
0.26685,900.0,0.00041286,9.876e-05,-9.876e-05
0.30021,900.0,0.00053366,0.00012322,-0.00012322
0.33356,900.0,0.00065647,0.00014831,-0.00014831
0.66713,900.0,0.0016178,0.00024708,-0.00024708
1.0007,900.0,0.002258,0.00030685,-0.00030685
1.3343,900.0,0.0025535,0.00032879,-0.00032879
1.6678,900.0,0.0026655,0.00033327,-0.00033327
2.0014,900.0,0.0026826,0.00032969,-0.00032969
2.3349,900.0,0.0026504,0.00032255,-0.00032255
2.6685,900.0,0.0025925,0.00031401,-0.00031401
3.0021,900.0,0.0025218,0.00030512,-0.00030512
3.3356,900.0,0.0024453,0.00029636,-0.00029636
6.6713,900.0,0.0017689,0.00052044,-0.00052044
10.007,900.0,0.0013433,0.00038745,-0.00038745
13.343,900.0,0.0010784,0.00030847,-0.00030847
16.678,900.0,0.00089958,0.00025623,-0.00025623
20.014,900.0,0.00077118,0.00021911,-0.00021911
23.349,900.0,0.00067466,0.00019139,-0.00019139
26.685,900.0,0.00059952,0.0001699,-0.0001699
30.021,900.0,0.00053939,0.00015274,-0.00015274
33.356,900.0,0.0004902,0.00013874,-0.00013874
66.713,900.0,0.0002345,9.374e-05,-9.374e-05
100.07,900.0,0.0001587,6.3363e-05,-6.3363e-05
133.43,900.0,0.00011993,4.7855e-05,-4.7855e-05
166.78,900.0,9.6382e-05,3.8446e-05,-3.8446e-05
200.14,900.0,8.0563e-05,3.2129e-05,-3.2129e-05
233.49,900.0,6.9204e-05,2.7595e-05,-2.7595e-05
266.85,900.0,6.0653e-05,2.4182e-05,-2.4182e-05
300.21,900.0,5.3982e-05,2.152e-05,-2.152e-05
333.56,900.0,4.8634e-05,1.9387e-05,-1.9387e-05
0.0066713,1000.0,3.7495e-34,3.7495e-34,-3.7495e-34
0.010007,1000.0,5.1435e-24,5.1435e-24,-5.1435e-24
0.013343,1000.0,5.5342e-19,5.5336e-19,-5.5336e-19
0.016678,1000.0,5.5016e-16,5.4968e-16,-5.4968e-16
0.020014,1000.0,5.3104e-14,5.2918e-14,-5.2918e-14
0.023349,1000.0,1.3618e-12,1.349e-12,-1.349e-12
0.026685,1000.0,1.5339e-11,1.5034e-11,-1.5034e-11
0.030021,1000.0,1.0029e-10,9.673e-11,-9.673e-11
0.033356,1000.0,4.4975e-10,4.2438e-10,-4.2438e-10
0.066713,1000.0,4.8256e-07,2.9093e-07,-2.9093e-07
0.10007,1000.0,6.9973e-06,2.8414e-06,-2.8414e-06
0.13343,1000.0,3.0104e-05,1.0095e-05,-1.0095e-05
0.16678,1000.0,7.4826e-05,2.2728e-05,-2.2728e-05
0.20014,1000.0,0.00013938,3.9725e-05,-3.9725e-05
0.23349,1000.0,0.00021993,5.9751e-05,-5.9751e-05
0.26685,1000.0,0.00031311,8.2168e-05,-8.2168e-05
0.30021,1000.0,0.00041632,0.00010739,-0.00010739
0.33356,1000.0,0.00052733,0.00013654,-0.00013654
0.66713,1000.0,0.0021093,0.00032519,-0.00032519
1.0007,1000.0,0.0027655,0.00037252,-0.00037252
1.3343,1000.0,0.0030349,0.00038227,-0.00038227
1.6678,1000.0,0.003108,0.00037704,-0.00037704
2.0014,1000.0,0.0030842,0.00036574,-0.00036574
2.3349,1000.0,0.0030135,0.00035228,-0.00035228
2.6685,1000.0,0.002921,0.00033852,-0.00033852
3.0021,1000.0,0.0028198,0.00032531,-0.00032531
3.3356,1000.0,0.0027168,0.00031299,-0.00031299
6.6713,1000.0,0.0017626,0.00046964,-0.00046964
10.007,1000.0,0.0013532,0.00036215,-0.00036215
13.343,1000.0,0.0010913,0.00029329,-0.00029329
16.678,1000.0,0.0009124,0.00024601,-0.00024601
20.014,1000.0,0.00078324,0.00021169,-0.00021169
23.349,1000.0,0.00068582,0.0001857,-0.0001857
26.685,1000.0,0.00060981,0.00016536,-0.00016536
30.021,1000.0,0.0005489,0.00014902,-0.00014902
33.356,1000.0,0.000499,0.0001356,-0.0001356
66.713,1000.0,0.0001904,8.0675e-05,-8.0675e-05
100.07,1000.0,0.00012869,5.4452e-05,-5.4452e-05
133.43,1000.0,9.7189e-05,4.1099e-05,-4.1099e-05
166.78,1000.0,7.8079e-05,3.3006e-05,-3.3006e-05
200.14,1000.0,6.5249e-05,2.7577e-05,-2.7577e-05
233.49,1000.0,5.6041e-05,2.3681e-05,-2.3681e-05
266.85,1000.0,4.911e-05,2.075e-05,-2.075e-05
300.21,1000.0,4.3705e-05,1.8465e-05,-1.8465e-05
333.56,1000.0,3.9372e-05,1.6633e-05,-1.6633e-05
0.0066713,1100.0,4.3134e-45,4.3134e-45,-4.3134e-45
0.010007,1100.0,2.3655e-31,2.3655e-31,-2.3655e-31
0.013343,1100.0,1.6091e-24,1.6091e-24,-1.6091e-24
0.016678,1100.0,1.9242e-20,1.9241e-20,-1.9241e-20
0.020014,1100.0,9.7332e-18,9.7293e-18,-9.7293e-18
0.023349,1100.0,8.1267e-16,8.1099e-16,-8.1099e-16
0.026685,1100.0,2.2133e-14,2.1976e-14,-2.1976e-14
0.030021,1100.0,2.8749e-13,2.821e-13,-2.821e-13
0.033356,1100.0,2.2402e-12,2.1498e-12,-2.1498e-12
0.066713,1100.0,4.3145e-08,1.926e-08,-1.926e-08
0.10007,1100.0,1.9116e-06,6.6388e-07,-6.6388e-07
0.13343,1100.0,1.3472e-05,4.4467e-06,-4.4467e-06
0.16678,1100.0,4.3976e-05,1.3777e-05,-1.3777e-05
0.20014,1100.0,9.7442e-05,2.8977e-05,-2.8977e-05
0.23349,1100.0,0.00017288,4.9161e-05,-4.9161e-05
0.26685,1100.0,0.00026667,7.3295e-05,-7.3295e-05
0.30021,1100.0,0.00037434,0.00010059,-0.00010059
0.33356,1100.0,0.00049147,0.00013053,-0.00013053
0.66713,1100.0,0.0016253,0.00024132,-0.00024132
1.0007,1100.0,0.0023584,0.00031054,-0.00031054
1.3343,1100.0,0.002712,0.00033814,-0.00033814
1.6678,1100.0,0.0028533,0.00034556,-0.00034556
2.0014,1100.0,0.0028806,0.00034322,-0.00034322
2.3349,1100.0,0.0028471,0.00033609,-0.00033609
2.6685,1100.0,0.0027816,0.00032667,-0.00032667
3.0021,1100.0,0.0026999,0.00031625,-0.00031625
3.3356,1100.0,0.0026111,0.00030554,-0.00030554
6.6713,1100.0,0.00085212,0.00032909,-0.00032909
10.007,1100.0,0.00066683,0.00025063,-0.00025063
13.343,1100.0,0.0005495,0.00020343,-0.00020343
16.678,1100.0,0.00046814,0.00017192,-0.00017192
20.014,1100.0,0.00040815,0.00014928,-0.00014928
23.349,1100.0,0.00036197,0.00013214,-0.00013214
26.685,1100.0,0.00032527,0.00011867,-0.00011867
30.021,1100.0,0.00029538,0.00010778,-0.00010778
33.356,1100.0,0.00027055,9.8771e-05,-9.8771e-05
66.713,1100.0,0.00033511,0.00010522,-0.00010522
100.07,1100.0,0.00022713,7.1207e-05,-7.1207e-05
133.43,1100.0,0.00017179,5.3821e-05,-5.3821e-05
166.78,1100.0,0.00013813,4.3261e-05,-4.3261e-05
200.14,1100.0,0.00011551,3.6166e-05,-3.6166e-05
233.49,1100.0,9.9249e-05,3.1071e-05,-3.1071e-05
266.85,1100.0,8.7004e-05,2.7234e-05,-2.7234e-05
300.21,1100.0,7.7449e-05,2.4241e-05,-2.4241e-05
333.56,1100.0,6.9784e-05,2.1841e-05,-2.1841e-05

Chargino lifetime [ns],Chargino mass [GeV],$A\times\epsilon$ ($n_{\text{lay}} \geq 6$),1 s.d. +,1 s.d. -
0.0066713,100.0,2.8465e-21,2.8372e-21,-2.8372e-21
0.010007,100.0,2.3536e-15,2.3083e-15,-2.3083e-15
0.013343,100.0,2.0145e-12,1.9135e-12,-1.9135e-12
0.016678,100.0,1.1306e-10,1.0269e-10,-1.0269e-10
0.020014,100.0,1.6443e-09,1.4155e-09,-1.4155e-09
0.023349,100.0,1.112e-08,9.0253e-09,-9.0253e-09
0.026685,100.0,4.6755e-08,3.5673e-08,-3.5673e-08
0.030021,100.0,1.4346e-07,1.0278e-07,-1.0278e-07
0.033356,100.0,3.5334e-07,2.3778e-07,-2.3778e-07
0.066713,100.0,2.2881e-05,9.3787e-06,-9.3787e-06
0.10007,100.0,9.881e-05,3.1085e-05,-3.1085e-05
0.13343,100.0,0.00020956,5.634e-05,-5.634e-05
0.16678,100.0,0.00033207,8.0158e-05,-8.0158e-05
0.20014,100.0,0.00045365,0.00010131,-0.00010131
0.23349,100.0,0.00056823,0.00012002,-0.00012002
0.26685,100.0,0.00067307,0.00013682,-0.00013682
0.30021,100.0,0.00076709,0.00015214,-0.00015214
0.33356,100.0,0.00085014,0.00016626,-0.00016626
0.66713,100.0,0.00060995,0.00017897,-0.00017897
1.0007,100.0,0.00074034,0.00019237,-0.00019237
1.3343,100.0,0.00077423,0.00019238,-0.00019238
1.6678,100.0,0.00076643,0.00018685,-0.00018685
2.0014,100.0,0.00074107,0.0001791,-0.0001791
2.3349,100.0,0.00070897,0.00017067,-0.00017067
2.6685,100.0,0.0006751,0.00016227,-0.00016227
3.0021,100.0,0.00064178,0.00015422,-0.00015422
3.3356,100.0,0.00061004,0.00014666,-0.00014666
6.6713,100.0,0.00065627,0.0002798,-0.0002798
10.007,100.0,0.00046615,0.00019775,-0.00019775
13.343,100.0,0.00036138,0.000153,-0.000153
16.678,100.0,0.00029505,0.00012479,-0.00012479
20.014,100.0,0.00024928,0.00010537,-0.00010537
23.349,100.0,0.0002158,9.1189e-05,-9.1189e-05
26.685,100.0,0.00019025,8.0374e-05,-8.0374e-05
30.021,100.0,0.00017011,7.1853e-05,-7.1853e-05
33.356,100.0,0.00015382,6.4967e-05,-6.4967e-05
66.713,100.0,7.9566e-05,5.6532e-05,-5.6532e-05
100.07,100.0,5.3407e-05,3.7931e-05,-3.7931e-05
133.43,100.0,4.0192e-05,2.854e-05,-2.854e-05
166.78,100.0,3.222e-05,2.2877e-05,-2.2877e-05
200.14,100.0,2.6886e-05,1.9088e-05,-1.9088e-05
233.49,100.0,2.3068e-05,1.6377e-05,-1.6377e-05
266.85,100.0,2.0199e-05,1.434e-05,-1.434e-05
300.21,100.0,1.7965e-05,1.2753e-05,-1.2753e-05
333.56,100.0,1.6176e-05,1.1483e-05,-1.1483e-05
0.0066713,200.0,2.0006e-27,2.0006e-27,-2.0006e-27
0.010007,200.0,1.8879e-19,1.8879e-19,-1.8879e-19
0.013343,200.0,1.6847e-15,1.6846e-15,-1.6846e-15
0.016678,200.0,3.7596e-13,3.7572e-13,-3.7572e-13
0.020014,200.0,1.3398e-11,1.3362e-11,-1.3362e-11
0.023349,200.0,1.6855e-10,1.6724e-10,-1.6724e-10
0.026685,200.0,1.1122e-09,1.0931e-09,-1.0931e-09
0.030021,200.0,4.7954e-09,4.6432e-09,-4.6432e-09
0.033356,200.0,1.5405e-08,1.4608e-08,-1.4608e-08
0.066713,200.0,3.3562e-06,2.1361e-06,-2.1361e-06
0.10007,200.0,2.3821e-05,1.1003e-05,-1.1003e-05
0.13343,200.0,6.6413e-05,2.5996e-05,-2.5996e-05
0.16678,200.0,0.00012491,4.4167e-05,-4.4167e-05
0.20014,200.0,0.00019272,6.3087e-05,-6.3087e-05
0.23349,200.0,0.00026541,8.1779e-05,-8.1779e-05
0.26685,200.0,0.00033995,0.0001003,-0.0001003
0.30021,200.0,0.00041406,0.00011906,-0.00011906
0.33356,200.0,0.00048598,0.0001383,-0.0001383
0.66713,200.0,0.0021174,0.00034613,-0.00034613
1.0007,200.0,0.0026308,0.00037516,-0.00037516
1.3343,200.0,0.0028249,0.00037422,-0.00037422
1.6678,200.0,0.0028613,0.00036364,-0.00036364
2.0014,200.0,0.002819,0.00034979,-0.00034979
2.3349,200.0,0.0027383,0.00033503,-0.00033503
2.6685,200.0,0.0026402,0.00032035,-0.00032035
3.0021,200.0,0.002536,0.0003062,-0.0003062
3.3356,200.0,0.0024316,0.00029279,-0.00029279
6.6713,200.0,0.0011851,0.00040609,-0.00040609
10.007,200.0,0.0008566,0.00029067,-0.00029067
13.343,200.0,0.00066997,0.0002265,-0.0002265
16.678,200.0,0.00054992,0.00018558,-0.00018558
20.014,200.0,0.00046628,0.00015719,-0.00015719
23.349,200.0,0.00040469,0.00013634,-0.00013634
26.685,200.0,0.00035746,0.00012038,-0.00012038
30.021,200.0,0.00032009,0.00010777,-0.00010777
33.356,200.0,0.00028979,9.7543e-05,-9.7543e-05
66.713,200.0,0.00011932,6.6054e-05,-6.6054e-05
100.07,200.0,8.171e-05,4.5221e-05,-4.5221e-05
133.43,200.0,6.2122e-05,3.4382e-05,-3.4382e-05
166.78,200.0,5.0108e-05,2.7735e-05,-2.7735e-05
200.14,200.0,4.1987e-05,2.3242e-05,-2.3242e-05
233.49,200.0,3.6132e-05,2.0002e-05,-2.0002e-05
266.85,200.0,3.1709e-05,1.7555e-05,-1.7555e-05
300.21,200.0,2.8251e-05,1.5642e-05,-1.5642e-05
333.56,200.0,2.5473e-05,1.4104e-05,-1.4104e-05
0.0066713,300.0,9.2912e-51,9.2859e-51,-9.2859e-51
0.010007,300.0,8.6278e-35,8.5684e-35,-8.5684e-35
0.013343,300.0,7.7532e-27,7.5617e-27,-7.5617e-27
0.016678,300.0,4.4491e-22,4.2107e-22,-4.2107e-22
0.020014,300.0,6.5294e-19,5.944e-19,-5.944e-19
0.023349,300.0,1.1859e-16,1.0331e-16,-1.0331e-16
0.026685,300.0,5.8504e-15,4.8665e-15,-4.8665e-15
0.030021,300.0,1.2117e-13,9.6229e-14,-9.6229e-14
0.033356,300.0,1.3675e-12,1.0381e-12,-1.0381e-12
0.066713,300.0,7.3627e-08,3.9561e-08,-3.9561e-08
0.10007,300.0,2.8272e-06,1.2063e-06,-1.2063e-06
0.13343,300.0,1.8055e-05,6.4753e-06,-6.4753e-06
0.16678,300.0,5.6053e-05,1.7719e-05,-1.7719e-05
0.20014,300.0,0.000121,3.492e-05,-3.492e-05
0.23349,300.0,0.00021242,5.7257e-05,-5.7257e-05
0.26685,300.0,0.00032835,8.4089e-05,-8.4089e-05
0.30021,300.0,0.00046678,0.00011567,-0.00011567
0.33356,300.0,0.00062577,0.00015332,-0.00015332
0.66713,300.0,0.0021493,0.0003057,-0.0003057
1.0007,300.0,0.0031073,0.00036377,-0.00036377
1.3343,300.0,0.0036539,0.00039049,-0.00039049
1.6678,300.0,0.0039337,0.00040066,-0.00040066
2.0014,300.0,0.0040527,0.00040162,-0.00040162
2.3349,300.0,0.0040757,0.00039747,-0.00039747
2.6685,300.0,0.0040414,0.00039052,-0.00039052
3.0021,300.0,0.0039732,0.00038209,-0.00038209
3.3356,300.0,0.0038854,0.00037295,-0.00037295
6.6713,300.0,0.0029448,0.00061807,-0.00061807
10.007,300.0,0.0023369,0.00048264,-0.00048264
13.343,300.0,0.0019208,0.00039447,-0.00039447
16.678,300.0,0.001626,0.00033313,-0.00033313
20.014,300.0,0.001408,0.00028815,-0.00028815
23.349,300.0,0.0012407,0.0002538,-0.0002538
26.685,300.0,0.0011086,0.00022673,-0.00022673
30.021,300.0,0.0010018,0.00020486,-0.00020486
33.356,300.0,0.00091359,0.00018682,-0.00018682
66.713,300.0,0.00026914,8.9158e-05,-8.9158e-05
100.07,300.0,0.0001823,6.0351e-05,-6.0351e-05
133.43,300.0,0.00013782,4.5612e-05,-4.5612e-05
166.78,300.0,0.00011078,3.6658e-05,-3.6658e-05
200.14,300.0,9.2613e-05,3.0642e-05,-3.0642e-05
233.49,300.0,7.9564e-05,2.6323e-05,-2.6323e-05
266.85,300.0,6.9738e-05,2.3071e-05,-2.3071e-05
300.21,300.0,6.2072e-05,2.0534e-05,-2.0534e-05
333.56,300.0,5.5924e-05,1.8499e-05,-1.8499e-05
0.0066713,400.0,1.5526e-31,1.2888e-31,-1.2888e-31
0.010007,400.0,4.8421e-22,3.7003e-22,-3.7003e-22
0.013343,400.0,2.5434e-17,1.8708e-17,-1.8708e-17
0.016678,400.0,1.6575e-14,1.1969e-14,-1.1969e-14
0.020014,400.0,1.2093e-12,8.6502e-13,-8.6502e-13
0.023349,400.0,2.534e-11,1.803e-11,-1.803e-11
0.026685,400.0,2.4409e-10,1.7311e-10,-1.7311e-10
0.030021,400.0,1.4032e-09,9.9271e-10,-9.9271e-10
0.033356,400.0,5.6292e-09,3.9731e-09,-3.9731e-09
0.066713,400.0,2.5759e-06,1.6563e-06,-1.6563e-06
0.10007,400.0,2.0978e-05,1.0646e-05,-1.0646e-05
0.13343,400.0,6.701e-05,2.6088e-05,-2.6088e-05
0.16678,400.0,0.00014467,4.5336e-05,-4.5336e-05
0.20014,400.0,0.00025142,6.7489e-05,-6.7489e-05
0.23349,400.0,0.00038075,9.2351e-05,-9.2351e-05
0.26685,400.0,0.0005248,0.00011976,-0.00011976
0.30021,400.0,0.0006761,0.00014935,-0.00014935
0.33356,400.0,0.00082845,0.00018054,-0.00018054
0.66713,400.0,0.0025063,0.00029631,-0.00029631
1.0007,400.0,0.0038101,0.00038308,-0.00038308
1.3343,400.0,0.004583,0.00042418,-0.00042418
1.6678,400.0,0.005012,0.00044224,-0.00044224
2.0014,400.0,0.0052292,0.00044845,-0.00044845
2.3349,400.0,0.0053152,0.00044831,-0.00044831
2.6685,400.0,0.0053192,0.00044462,-0.00044462
3.0021,400.0,0.0052717,0.00043886,-0.00043886
3.3356,400.0,0.0051921,0.0004319,-0.0004319
6.6713,400.0,0.0036616,0.00067919,-0.00067919
10.007,400.0,0.0028875,0.00052534,-0.00052534
13.343,400.0,0.0023689,0.00042755,-0.00042755
16.678,400.0,0.0020045,0.00036044,-0.00036044
20.014,400.0,0.001736,0.0003116,-0.0003116
23.349,400.0,0.0015304,0.00027447,-0.00027447
26.685,400.0,0.0013681,0.00024528,-0.00024528
30.021,400.0,0.0012367,0.00022173,-0.00022173
33.356,400.0,0.0011283,0.00020232,-0.00020232
66.713,400.0,0.00060585,0.00014287,-0.00014287
100.07,400.0,0.00041014,9.6632e-05,-9.6632e-05
133.43,400.0,0.00030998,7.3003e-05,-7.3003e-05
166.78,400.0,0.00024914,5.8658e-05,-5.8658e-05
200.14,400.0,0.00020826,4.9025e-05,-4.9025e-05
233.49,400.0,0.0001789,4.2109e-05,-4.2109e-05
266.85,400.0,0.0001568,3.6904e-05,-3.6904e-05
300.21,400.0,0.00013956,3.2843e-05,-3.2843e-05
333.56,400.0,0.00012573,2.9588e-05,-2.9588e-05
0.0066713,500.0,5.7545e-38,5.7274e-38,-5.7274e-38
0.010007,500.0,1.8372e-26,1.7783e-26,-1.7783e-26
0.013343,500.0,9.9271e-21,9.1296e-21,-9.1296e-21
0.016678,500.0,2.6968e-17,2.3315e-17,-2.3315e-17
0.020014,500.0,5.2373e-15,4.2495e-15,-4.2495e-15
0.023349,500.0,2.2594e-13,1.7249e-13,-1.7249e-13
0.026685,500.0,3.8108e-12,2.7488e-12,-2.7488e-12
0.030021,500.0,3.4378e-11,2.3535e-11,-2.3535e-11
0.033356,500.0,2.0015e-10,1.306e-10,-1.306e-10
0.066713,500.0,5.8049e-07,2.7423e-07,-2.7423e-07
0.10007,500.0,8.6778e-06,3.3828e-06,-3.3828e-06
0.13343,500.0,3.4603e-05,1.1766e-05,-1.1766e-05
0.16678,500.0,8.149e-05,2.4887e-05,-2.4887e-05
0.20014,500.0,0.00014842,4.131e-05,-4.131e-05
0.23349,500.0,0.00023488,6.0176e-05,-6.0176e-05
0.26685,500.0,0.00034167,8.1743e-05,-8.1743e-05
0.30021,500.0,0.00047002,0.00010753,-0.00010753
0.33356,500.0,0.00062054,0.00014001,-0.00014001
0.66713,500.0,0.0020777,0.00025406,-0.00025406
1.0007,500.0,0.0033629,0.00034261,-0.00034261
1.3343,500.0,0.0041934,0.00038852,-0.00038852
1.6678,500.0,0.0046921,0.0004119,-0.0004119
2.0014,500.0,0.0049699,0.00042292,-0.00042292
2.3349,500.0,0.0051032,0.0004267,-0.0004267
2.6685,500.0,0.0051422,0.00042601,-0.00042601
3.0021,500.0,0.0051201,0.00042243,-0.00042243
3.3356,500.0,0.0050584,0.00041698,-0.00041698
6.6713,500.0,0.0030062,0.00058406,-0.00058406
10.007,500.0,0.0024594,0.00046668,-0.00046668
13.343,500.0,0.0020556,0.00038607,-0.00038607
16.678,500.0,0.0017589,0.00032857,-0.00032857
20.014,500.0,0.0015346,0.00028576,-0.00028576
23.349,500.0,0.0013599,0.00025273,-0.00025273
26.685,500.0,0.0012204,0.0002265,-0.0002265
30.021,500.0,0.0011066,0.00020518,-0.00020518
33.356,500.0,0.001012,0.00018752,-0.00018752
66.713,500.0,0.00082014,0.0001644,-0.0001644
100.07,500.0,0.00055783,0.00011165,-0.00011165
133.43,500.0,0.00042261,8.4523e-05,-8.4523e-05
166.78,500.0,0.00034014,6.8e-05,-6.8e-05
200.14,500.0,0.0002846,5.688e-05,-5.688e-05
233.49,500.0,0.00024465,4.8886e-05,-4.8886e-05
266.85,500.0,0.00021453,4.2862e-05,-4.2862e-05
300.21,500.0,0.00019102,3.8159e-05,-3.8159e-05
333.56,500.0,0.00017215,3.4387e-05,-3.4387e-05
0.0066713,600.0,1.9964e-39,1.9964e-39,-1.9964e-39
0.010007,600.0,2.5237e-27,2.5237e-27,-2.5237e-27
0.013343,600.0,2.6063e-21,2.6063e-21,-2.6063e-21
0.016678,600.0,1.0058e-17,1.0057e-17,-1.0057e-17
0.020014,600.0,2.3932e-15,2.3926e-15,-2.3926e-15
0.023349,600.0,1.1649e-13,1.1639e-13,-1.1639e-13
0.026685,600.0,2.1106e-12,2.1057e-12,-2.1057e-12
0.030021,600.0,1.9842e-11,1.9743e-11,-1.9743e-11
0.033356,600.0,1.1811e-10,1.17e-10,-1.17e-10
0.066713,600.0,3.4364e-07,2.8396e-07,-2.8396e-07
0.10007,600.0,5.6364e-06,3.3354e-06,-3.3354e-06
0.13343,600.0,2.5746e-05,1.131e-05,-1.131e-05
0.16678,600.0,6.8409e-05,2.4195e-05,-2.4195e-05
0.20014,600.0,0.0001367,4.1451e-05,-4.1451e-05
0.23349,600.0,0.00023065,6.2685e-05,-6.2685e-05
