#: table_doi: 10.17182/hepdata.95354.v2/t31
#: name: chargino+chargino acceptances (higgsino LSP, 2018A)
#: description: Signal acceptance times efficiency ($A\times\epsilon$) for each of the generated chargino masses and lifetimes for $\mathrm{p}\mathrm{p} \rightarrow \widetilde{\chi}^\pm_{1} \widetilde{\chi}^\mp_{1}$ events, in the case of a purely higgsino neutralino LSP.  The denominator for the acceptance is the total number of $\widetilde{\chi}^\pm_{1} \widetilde{\chi}^\mp_{1}$ events generated, while the numerator is the number of those events that are selected by the signal selection after being processed with the same reconstruction software used on the data. These $A\times\epsilon$ values correspond to the conditions simulated for the 2018A data-taking period. The uncertainties are only the statistical uncertainties resulting from the sizes of the generated samples.
#: data_file: chargino+chargino_acceptances_(higgsino_lsp,_2018a).yaml
Chargino lifetime [ns],Chargino mass [GeV],$A\times\epsilon$ ($n_{\text{lay}} = 4$),1 s.d. +,1 s.d. -
13.343,100.0,0.00050462,0.00025417,-0.00025417
16.678,100.0,0.00038937,0.00018806,-0.00018806
20.014,100.0,0.00030963,0.00014573,-0.00014573
23.349,100.0,0.00025217,0.0001167,-0.0001167
26.685,100.0,0.0002094,9.5789e-05,-9.5789e-05
30.021,100.0,0.00017672,8.0171e-05,-8.0171e-05
33.356,100.0,0.00042824,0.00042824,-0.00042824
66.713,100.0,2.81e-05,2.7676e-05,-2.7676e-05
100.07,100.0,2.3522e-05,2.2054e-05,-2.2054e-05
133.43,100.0,1.8972e-05,1.6728e-05,-1.6728e-05
166.78,100.0,1.5503e-05,1.294e-05,-1.294e-05
200.14,100.0,1.2882e-05,1.0299e-05,-1.0299e-05
233.49,100.0,1.0864e-05,8.4118e-06,-8.4118e-06
266.85,100.0,9.2797e-06,7.0184e-06,-7.0184e-06
300.21,100.0,8.0138e-06,5.9581e-06,-5.9581e-06
333.56,100.0,1.9791e-05,1.9791e-05,-1.9791e-05
0.0066713,200.0,5.6565e-21,5.6553e-21,-5.6553e-21
0.010007,200.0,3.5085e-15,3.4963e-15,-3.4963e-15
0.013343,200.0,2.5611e-12,2.5254e-12,-2.5254e-12
0.016678,200.0,1.2879e-10,1.2468e-10,-1.2468e-10
0.020014,200.0,1.7198e-09,1.6238e-09,-1.6238e-09
0.023349,200.0,1.084e-08,9.9289e-09,-9.9289e-09
0.026685,200.0,4.2954e-08,3.7981e-08,-3.7981e-08
0.030021,200.0,1.2541e-07,1.0653e-07,-1.0653e-07
0.033356,200.0,2.9654e-07,2.4087e-07,-2.4087e-07
0.066713,200.0,1.77e-05,8.6862e-06,-8.6862e-06
0.10007,200.0,8.7754e-05,3.0281e-05,-3.0281e-05
0.13343,200.0,0.00021917,5.7597e-05,-5.7597e-05
0.16678,200.0,0.00040075,8.5629e-05,-8.5629e-05
0.20014,200.0,0.00061607,0.00011357,-0.00011357
0.23349,200.0,0.00085032,0.00014198,-0.00014198
0.26685,200.0,0.0010913,0.00017165,-0.00017165
0.30021,200.0,0.0013293,0.00020299,-0.00020299
0.33356,200.0,0.0044095,0.0044095,-0.0044095
0.66713,200.0,0.0027867,0.00043805,-0.00043805
1.0007,200.0,0.0036827,0.00048299,-0.00048299
1.3343,200.0,0.004068,0.00047223,-0.00047223
1.6678,200.0,0.0042022,0.00044833,-0.00044833
2.0014,200.0,0.0042074,0.0004235,-0.0004235
2.3349,200.0,0.0041435,0.00040097,-0.00040097
2.6685,200.0,0.0040417,0.00038137,-0.00038137
3.0021,200.0,0.0039192,0.00036453,-0.00036453
3.3356,200.0,0.010724,0.010724,-0.010724
6.6713,200.0,0.0034553,0.0009683,-0.0009683
10.007,200.0,0.0026977,0.00063038,-0.00063038
13.343,200.0,0.0021931,0.0004704,-0.0004704
16.678,200.0,0.0018332,0.00037383,-0.00037383
20.014,200.0,0.0015659,0.00030845,-0.00030845
23.349,200.0,0.0013606,0.00026149,-0.00026149
26.685,200.0,0.0011982,0.00022645,-0.00022645
30.021,200.0,0.0010666,0.00019949,-0.00019949
33.356,200.0,0.0027132,0.0027132,-0.0027132
66.713,200.0,0.00054891,0.0001751,-0.0001751
100.07,200.0,0.00035858,0.00010693,-0.00010693
133.43,200.0,0.000268,7.6699e-05,-7.6699e-05
166.78,200.0,0.0002152,5.9897e-05,-5.9897e-05
200.14,200.0,0.00018029,4.933e-05,-4.933e-05
233.49,200.0,0.00015521,4.2089e-05,-4.2089e-05
266.85,200.0,0.00013615,3.6794e-05,-3.6794e-05
300.21,200.0,0.00012111,3.2725e-05,-3.2725e-05
333.56,200.0,0.00030843,0.00030843,-0.00030843
0.0066713,300.0,1.0263e-26,1.005e-26,-1.005e-26
0.010007,300.0,5.7108e-19,5.2935e-19,-5.2935e-19
0.013343,300.0,4.0916e-15,3.5549e-15,-3.5549e-15
0.016678,300.0,8.2526e-13,6.7466e-13,-6.7466e-13
0.020014,300.0,2.8082e-11,2.1729e-11,-2.1729e-11
0.023349,300.0,3.4705e-10,2.5518e-10,-2.5518e-10
0.026685,300.0,2.2846e-09,1.5995e-09,-1.5995e-09
0.030021,300.0,9.9031e-09,6.6094e-09,-6.6094e-09
0.033356,300.0,3.208e-08,2.0432e-08,-2.0432e-08
0.066713,300.0,7.1027e-06,3.0445e-06,-3.0445e-06
0.10007,300.0,5.1336e-05,1.5706e-05,-1.5706e-05
0.13343,300.0,0.00014965,3.6657e-05,-3.6657e-05
0.16678,300.0,0.00029014,6.2651e-05,-6.2651e-05
0.20014,300.0,0.00045412,9.0236e-05,-9.0236e-05
0.23349,300.0,0.00062895,0.0001172,-0.0001172
0.26685,300.0,0.00080781,0.00014312,-0.00014312
0.30021,300.0,0.0009869,0.0001687,-0.0001687
0.33356,300.0,0.0032961,0.0032961,-0.0032961
0.66713,300.0,0.0041182,0.00062461,-0.00062461
1.0007,300.0,0.0058814,0.00062907,-0.00062907
1.3343,300.0,0.0068171,0.00061452,-0.00061452
1.6678,300.0,0.0072594,0.00059334,-0.00059334
2.0014,300.0,0.0074223,0.00057053,-0.00057053
2.3349,300.0,0.0074293,0.00054863,-0.00054863
2.6685,300.0,0.0073518,0.00052898,-0.00052898
3.0021,300.0,0.0072323,0.00051246,-0.00051246
3.3356,300.0,0.020101,0.020101,-0.020101
6.6713,300.0,0.00392,0.00091888,-0.00091888
10.007,300.0,0.0031516,0.00065777,-0.00065777
13.343,300.0,0.0025894,0.00049824,-0.00049824
16.678,300.0,0.002195,0.00039746,-0.00039746
20.014,300.0,0.0019096,0.00033054,-0.00033054
23.349,300.0,0.0016946,0.00028403,-0.00028403
26.685,300.0,0.0015264,0.00025044,-0.00025044
30.021,300.0,0.0013905,0.00022536,-0.00022536
33.356,300.0,0.0036185,0.0036185,-0.0036185
66.713,300.0,0.00099555,0.00025446,-0.00025446
100.07,300.0,0.00068371,0.00015262,-0.00015262
133.43,300.0,0.0005167,0.00010684,-0.00010684
166.78,300.0,0.0004131,8.1462e-05,-8.1462e-05
200.14,300.0,0.00034273,6.559e-05,-6.559e-05
233.49,300.0,0.00029197,5.4818e-05,-5.4818e-05
266.85,300.0,0.00025373,4.7062e-05,-4.7062e-05
300.21,300.0,0.00022398,4.1228e-05,-4.1228e-05
333.56,300.0,0.00056713,0.00056713,-0.00056713
0.0066713,400.0,5.1551e-28,5.155e-28,-5.155e-28
0.010007,400.0,7.5669e-20,7.5627e-20,-7.5627e-20
0.013343,400.0,8.4429e-16,8.4141e-16,-8.4141e-16
0.016678,400.0,2.1654e-13,2.1422e-13,-2.1422e-13
0.020014,400.0,8.5242e-12,8.3222e-12,-8.3222e-12
0.023349,400.0,1.1591e-10,1.1097e-10,-1.1097e-10
0.026685,400.0,8.1557e-10,7.6082e-10,-7.6082e-10
0.030021,400.0,3.7124e-09,3.3555e-09,-3.3555e-09
0.033356,400.0,1.2491e-08,1.0885e-08,-1.0885e-08
0.066713,400.0,3.4312e-06,1.8513e-06,-1.8513e-06
0.10007,400.0,2.8756e-05,1.0096e-05,-1.0096e-05
0.13343,400.0,9.8749e-05,2.5309e-05,-2.5309e-05
0.16678,400.0,0.00022778,4.6724e-05,-4.6724e-05
0.20014,400.0,0.00041701,7.3788e-05,-7.3788e-05
0.23349,400.0,0.0006576,0.00010597,-0.00010597
0.26685,400.0,0.00093739,0.00014274,-0.00014274
0.30021,400.0,0.0012448,0.00018407,-0.00018407
0.33356,400.0,0.0044476,0.0044476,-0.0044476
0.66713,400.0,0.0051555,0.00066475,-0.00066475
1.0007,400.0,0.0076222,0.00070605,-0.00070605
1.3343,400.0,0.0090407,0.00070431,-0.00070431
1.6678,400.0,0.0097761,0.0006877,-0.0006877
2.0014,400.0,0.010102,0.00066581,-0.00066581
2.3349,400.0,0.010189,0.00064326,-0.00064326
2.6685,400.0,0.010135,0.00062238,-0.00062238
3.0021,400.0,0.0099986,0.00060427,-0.00060427
3.3356,400.0,0.027798,0.027798,-0.027798
6.6713,400.0,0.0050853,0.0010015,-0.0010015
10.007,400.0,0.0042775,0.00069857,-0.00069857
13.343,400.0,0.0036147,0.00054425,-0.00054425
16.678,400.0,0.0030886,0.00044526,-0.00044526
20.014,400.0,0.0026726,0.00037519,-0.00037519
23.349,400.0,0.0023399,0.00032299,-0.00032299
26.685,400.0,0.00207,0.00028273,-0.00028273
30.021,400.0,0.0018478,0.00025081,-0.00025081
33.356,400.0,0.0047091,0.0047091,-0.0047091
66.713,400.0,0.001526,0.00033097,-0.00033097
100.07,400.0,0.0010134,0.00019722,-0.00019722
133.43,400.0,0.00074405,0.00013657,-0.00013657
166.78,400.0,0.00058006,0.00010263,-0.00010263
200.14,400.0,0.00047135,8.1295e-05,-8.1295e-05
233.49,400.0,0.00039496,6.6864e-05,-6.6864e-05
266.85,400.0,0.00033885,5.6611e-05,-5.6611e-05
300.21,400.0,0.00029615,4.9066e-05,-4.9066e-05
333.56,400.0,0.00074406,0.00074406,-0.00074406
0.0066713,500.0,4.3983e-42,4.3983e-42,-4.3983e-42
0.010007,500.0,1.038e-28,1.038e-28,-1.038e-28
0.013343,500.0,4.255e-22,4.2549e-22,-4.2549e-22
0.016678,500.0,3.5701e-18,3.5695e-18,-3.5695e-18
0.020014,500.0,1.3789e-15,1.3781e-15,-1.3781e-15
0.023349,500.0,9.2643e-14,9.2492e-14,-9.2492e-14
0.026685,500.0,2.0997e-12,2.0925e-12,-2.0925e-12
0.030021,500.0,2.3165e-11,2.3021e-11,-2.3021e-11
0.033356,500.0,1.549e-10,1.5333e-10,-1.5333e-10
0.066713,500.0,5.7983e-07,5.0412e-07,-5.0412e-07
0.10007,500.0,8.6096e-06,5.4083e-06,-5.4083e-06
0.13343,500.0,3.8993e-05,1.5912e-05,-1.5912e-05
0.16678,500.0,0.00010906,3.0766e-05,-3.0766e-05
0.20014,500.0,0.00022897,5.1031e-05,-5.1031e-05
0.23349,500.0,0.00039738,7.7796e-05,-7.7796e-05
0.26685,500.0,0.00060544,0.0001106,-0.0001106
0.30021,500.0,0.00084251,0.00014827,-0.00014827
0.33356,500.0,0.0031151,0.0031151,-0.0031151
0.66713,500.0,0.0046458,0.00049155,-0.00049155
1.0007,500.0,0.007627,0.00062764,-0.00062764
1.3343,500.0,0.0094098,0.00067062,-0.00067062
1.6678,500.0,0.010377,0.00067587,-0.00067587
2.0014,500.0,0.010862,0.00066654,-0.00066654
2.3349,500.0,0.011069,0.00065278,-0.00065278
2.6685,500.0,0.011115,0.00063929,-0.00063929
3.0021,500.0,0.011065,0.00062821,-0.00062821
3.3356,500.0,0.031037,0.031037,-0.031037
6.6713,500.0,0.0084004,0.0014906,-0.0014906
10.007,500.0,0.0069226,0.0010132,-0.0010132
13.343,500.0,0.0058919,0.00076876,-0.00076876
16.678,500.0,0.0051377,0.00062145,-0.00062145
20.014,500.0,0.0045579,0.00052394,-0.00052394
23.349,500.0,0.0040952,0.00045511,-0.00045511
26.685,500.0,0.0037154,0.00040424,-0.00040424
30.021,500.0,0.003397,0.00036535,-0.00036535
33.356,500.0,0.0088534,0.0088534,-0.0088534
66.713,500.0,0.0016244,0.00034814,-0.00034814
100.07,500.0,0.0010299,0.00019363,-0.00019363
133.43,500.0,0.00075524,0.00013052,-0.00013052
166.78,500.0,0.00059704,9.7993e-05,-9.7993e-05
200.14,500.0,0.00049392,7.8512e-05,-7.8512e-05
233.49,500.0,0.00042134,6.5594e-05,-6.5594e-05
266.85,500.0,0.00036764,5.6419e-05,-5.6419e-05
300.21,500.0,0.00032658,4.9599e-05,-4.9599e-05
333.56,500.0,0.0008342,0.0008342,-0.0008342
0.0066713,600.0,1.5871e-35,1.5871e-35,-1.5871e-35
0.010007,600.0,7.8919e-25,7.8916e-25,-7.8916e-25
0.013343,600.0,1.6174e-19,1.6164e-19,-1.6164e-19
0.016678,600.0,2.3716e-16,2.3629e-16,-2.3629e-16
0.020014,600.0,2.9797e-14,2.9432e-14,-2.9432e-14
0.023349,600.0,9.2891e-13,9.0201e-13,-9.0201e-13
0.026685,600.0,1.2214e-11,1.1547e-11,-1.1547e-11
0.030021,600.0,9.0823e-11,8.2816e-11,-8.2816e-11
0.033356,600.0,4.547e-10,3.9683e-10,-3.9683e-10
0.066713,600.0,7.6147e-07,4.3806e-07,-4.3806e-07
0.10007,600.0,1.0431e-05,4.7052e-06,-4.7052e-06
0.13343,600.0,4.4563e-05,1.5011e-05,-1.5011e-05
0.16678,600.0,0.00011903,3.0464e-05,-3.0464e-05
0.20014,600.0,0.00024446,5.1339e-05,-5.1339e-05
0.23349,600.0,0.00042368,7.876e-05,-7.876e-05
0.26685,600.0,0.00065346,0.00011351,-0.00011351
0.30021,600.0,0.00092718,0.00015613,-0.00015613
0.33356,600.0,0.003503,0.003503,-0.003503
0.66713,600.0,0.0051472,0.00048256,-0.00048256
1.0007,600.0,0.0086248,0.00062617,-0.00062617
1.3343,600.0,0.011033,0.00069447,-0.00069447
1.6678,600.0,0.012545,0.00072415,-0.00072415
2.0014,600.0,0.013415,0.00073384,-0.00073384
2.3349,600.0,0.013846,0.00073282,-0.00073282
2.6685,600.0,0.013982,0.00072596,-0.00072596
3.0021,600.0,0.01392,0.00071597,-0.00071597
3.3356,600.0,0.038884,0.038884,-0.038884
6.6713,600.0,0.0068813,0.00093907,-0.00093907
10.007,600.0,0.0062399,0.00076253,-0.00076253
13.343,600.0,0.0055383,0.00063857,-0.00063857
16.678,600.0,0.0049159,0.00054554,-0.00054554
20.014,600.0,0.0043903,0.00047413,-0.00047413
23.349,600.0,0.0039491,0.00041842,-0.00041842
26.685,600.0,0.0035763,0.00037417,-0.00037417
30.021,600.0,0.0032584,0.00033836,-0.00033836
33.356,600.0,0.0084538,0.0084538,-0.0084538
66.713,600.0,0.00172,0.00031458,-0.00031458
100.07,600.0,0.0012092,0.00019851,-0.00019851
133.43,600.0,0.00093218,0.00014353,-0.00014353
166.78,600.0,0.00076292,0.00011165,-0.00011165
200.14,600.0,0.00065125,9.1356e-05,-9.1356e-05
233.49,600.0,0.00057295,7.7747e-05,-7.7747e-05
266.85,600.0,0.00051508,6.8337e-05,-6.8337e-05
300.21,600.0,0.00047033,6.1702e-05,-6.1702e-05
333.56,600.0,0.0012302,0.0012302,-0.0012302
0.0066713,700.0,5.158e-42,5.1549e-42,-5.1549e-42
0.010007,700.0,4.4526e-29,4.4201e-29,-4.4201e-29
0.013343,700.0,1.2198e-22,1.1893e-22,-1.1893e-22
0.016678,700.0,8.5994e-19,8.1598e-19,-8.1598e-19
0.020014,700.0,3.1038e-16,2.8544e-16,-2.8544e-16
0.023349,700.0,2.0575e-14,1.8333e-14,-1.8333e-14
0.026685,700.0,4.7373e-13,4.0969e-13,-4.0969e-13
0.030021,700.0,5.3944e-12,4.5395e-12,-4.5395e-12
0.033356,700.0,3.7555e-11,3.0828e-11,-3.0828e-11
0.066713,700.0,2.2449e-07,1.4574e-07,-1.4574e-07
0.10007,700.0,5.0909e-06,2.2012e-06,-2.2012e-06
0.13343,700.0,3.0544e-05,8.8615e-06,-8.8615e-06
0.16678,700.0,9.8015e-05,2.2541e-05,-2.2541e-05
0.20014,700.0,0.00021952,4.4684e-05,-4.4684e-05
0.23349,700.0,0.00039442,7.4635e-05,-7.4635e-05
0.26685,700.0,0.00061449,0.00011084,-0.00011084
0.30021,700.0,0.00086887,0.00015196,-0.00015196
0.33356,700.0,0.0032485,0.0032485,-0.0032485
0.66713,700.0,0.0053944,0.00060915,-0.00060915
1.0007,700.0,0.008829,0.00071564,-0.00071564
1.3343,700.0,0.011157,0.00074347,-0.00074347
1.6678,700.0,0.012646,0.00074898,-0.00074898
2.0014,700.0,0.013562,0.00074623,-0.00074623
2.3349,700.0,0.014098,0.00074014,-0.00074014
2.6685,700.0,0.014378,0.00073325,-0.00073325
3.0021,700.0,0.014484,0.00072705,-0.00072705
3.3356,700.0,0.040981,0.040981,-0.040981
6.6713,700.0,0.014227,0.0017717,-0.0017717
10.007,700.0,0.011028,0.0012171,-0.0012171
13.343,700.0,0.0089011,0.00092117,-0.00092117
16.678,700.0,0.0074421,0.00073792,-0.00073792
20.014,700.0,0.0063949,0.00061516,-0.00061516
23.349,700.0,0.0056099,0.00052857,-0.00052857
26.685,700.0,0.0049996,0.00046511,-0.00046511
30.021,700.0,0.0045102,0.00041718,-0.00041718
33.356,700.0,0.011636,0.011636,-0.011636
66.713,700.0,0.0026321,0.00044328,-0.00044328
100.07,700.0,0.0018128,0.0002666,-0.0002666
133.43,700.0,0.0013876,0.00018622,-0.00018622
166.78,700.0,0.0011283,0.00014202,-0.00014202
200.14,700.0,0.00095379,0.0001147,-0.0001147
233.49,700.0,0.00082811,9.6467e-05,-9.6467e-05
266.85,700.0,0.00073305,8.3612e-05,-8.3612e-05
300.21,700.0,0.00065842,7.417e-05,-7.417e-05
333.56,700.0,0.001694,0.001694,-0.001694
0.0066713,800.0,9.0193e-43,8.7831e-43,-8.7831e-43
0.010007,800.0,1.5534e-29,1.4423e-29,-1.4423e-29
0.013343,800.0,6.083e-23,5.3944e-23,-5.3944e-23
0.016678,800.0,5.2999e-19,4.5269e-19,-4.5269e-19
0.020014,800.0,2.1896e-16,1.8146e-16,-1.8146e-16
0.023349,800.0,1.5908e-14,1.285e-14,-1.285e-14
0.026685,800.0,3.9133e-13,3.0875e-13,-3.0875e-13
0.030021,800.0,4.6897e-12,3.615e-12,-3.615e-12
0.033356,800.0,3.4052e-11,2.5621e-11,-2.5621e-11
0.066713,800.0,2.6932e-07,1.4425e-07,-1.4425e-07
0.10007,800.0,6.4772e-06,2.418e-06,-2.418e-06
0.13343,800.0,3.5725e-05,1.0268e-05,-1.0268e-05
0.16678,800.0,0.00010548,2.5261e-05,-2.5261e-05
0.20014,800.0,0.00022405,4.7144e-05,-4.7144e-05
0.23349,800.0,0.00039073,7.5221e-05,-7.5221e-05
0.26685,800.0,0.00059889,0.0001091,-0.0001091
0.30021,800.0,0.00083886,0.0001486,-0.0001486
0.33356,800.0,0.0031157,0.0031157,-0.0031157
0.66713,800.0,0.0056426,0.00065915,-0.00065915
1.0007,800.0,0.009242,0.000714,-0.000714
1.3343,800.0,0.011869,0.00073902,-0.00073902
1.6678,800.0,0.013672,0.00075244,-0.00075244
2.0014,800.0,0.014865,0.00075946,-0.00075946
2.3349,800.0,0.015621,0.0007627,-0.0007627
2.6685,800.0,0.016069,0.00076373,-0.00076373
3.0021,800.0,0.0163,0.00076384,-0.00076384
3.3356,800.0,0.046391,0.046391,-0.046391
6.6713,800.0,0.013754,0.0019572,-0.0019572
10.007,800.0,0.011047,0.0013028,-0.0013028
13.343,800.0,0.0091766,0.00097711,-0.00097711
16.678,800.0,0.0078295,0.00078251,-0.00078251
20.014,800.0,0.0068155,0.00065376,-0.00065376
23.349,800.0,0.0060273,0.00056258,-0.00056258
26.685,800.0,0.0054002,0.00049497,-0.00049497
30.021,800.0,0.0048924,0.00044354,-0.00044354
33.356,800.0,0.012674,0.012674,-0.012674
66.713,800.0,0.0024554,0.00046934,-0.00046934
100.07,800.0,0.0016061,0.00027915,-0.00027915
133.43,800.0,0.0011823,0.00018894,-0.00018894
166.78,800.0,0.00094007,0.00013955,-0.00013955
200.14,800.0,0.00078725,0.00010981,-0.00010981
233.49,800.0,0.00068361,9.063e-05,-9.063e-05
266.85,800.0,0.00060945,7.7636e-05,-7.7636e-05
300.21,800.0,0.0005542,6.8547e-05,-6.8547e-05
333.56,800.0,0.0014494,0.0014494,-0.0014494
0.0066713,900.0,3.3882e-59,3.3882e-59,-3.3882e-59
0.010007,900.0,1.5846e-40,1.5846e-40,-1.5846e-40
0.013343,900.0,3.148e-31,3.1477e-31,-3.1477e-31
0.016678,900.0,1.136e-25,1.1347e-25,-1.1347e-25
0.020014,900.0,5.5938e-22,5.5581e-22,-5.5581e-22
0.023349,900.0,2.3982e-19,2.3459e-19,-2.3459e-19
0.026685,900.0,2.269e-17,2.1463e-17,-2.1463e-17
0.030021,900.0,7.9502e-16,7.1065e-16,-7.1065e-16
0.033356,900.0,1.4041e-14,1.1588e-14,-1.1588e-14
0.066713,900.0,1.0693e-08,4.3651e-09,-4.3651e-09
0.10007,900.0,1.1418e-06,4.0657e-07,-4.0657e-07
0.13343,900.0,1.1704e-05,3.6619e-06,-3.6619e-06
0.16678,900.0,4.7467e-05,1.3072e-05,-1.3072e-05
0.20014,900.0,0.00012182,3.0096e-05,-3.0096e-05
0.23349,900.0,0.00024173,5.4816e-05,-5.4816e-05
0.26685,900.0,0.00040974,8.7337e-05,-8.7337e-05
0.30021,900.0,0.00062586,0.00012895,-0.00012895
0.33356,900.0,0.0025154,0.0025154,-0.0025154
0.66713,900.0,0.0047705,0.00048771,-0.00048771
1.0007,900.0,0.0084317,0.00064312,-0.00064312
1.3343,900.0,0.011097,0.00070251,-0.00070251
1.6678,900.0,0.012896,0.00072931,-0.00072931
2.0014,900.0,0.014052,0.00074165,-0.00074165
2.3349,900.0,0.014757,0.00074594,-0.00074594
2.6685,900.0,0.015151,0.00074575,-0.00074575
3.0021,900.0,0.015332,0.00074356,-0.00074356
3.3356,900.0,0.043526,0.043526,-0.043526
6.6713,900.0,0.017874,0.0022168,-0.0022168
10.007,900.0,0.01425,0.0014617,-0.0014617
13.343,900.0,0.011808,0.0011008,-0.0011008
16.678,900.0,0.010063,0.00088937,-0.00088937
20.014,900.0,0.0087606,0.00074978,-0.00074978
23.349,900.0,0.007756,0.00065044,-0.00065044
26.685,900.0,0.0069596,0.00057632,-0.00057632
30.021,900.0,0.0063131,0.00051922,-0.00051922
33.356,900.0,0.016364,0.016364,-0.016364
66.713,900.0,0.0030949,0.00046658,-0.00046658
100.07,900.0,0.0020993,0.00027744,-0.00027744
133.43,900.0,0.0015869,0.00019393,-0.00019393
166.78,900.0,0.0012772,0.00014794,-0.00014794
200.14,900.0,0.0010719,0.0001193,-0.0001193
233.49,900.0,0.00092717,0.00010011,-0.00010011
266.85,900.0,0.00082032,8.6671e-05,-8.6671e-05
300.21,900.0,0.00073852,7.7023e-05,-7.7023e-05
333.56,900.0,0.0019091,0.0019091,-0.0019091

