## HSCPM5 efficiencies
## x	y	z	 effi
2305.0	1500.0	240.0	0.0127
2305.0	1500.0	280.0	0.0416
2305.0	1500.0	300.0	0.0661
2305.0	1500.0	320.0	0.0944
2305.0	1500.0	340.0	0.128
2305.0	1500.0	360.0	0.165
2305.0	1500.0	380.0	0.202
2305.0	1500.0	400.0	0.24
2305.0	1500.0	430.0	0.306
2305.0	1500.0	480.0	0.398
2305.0	1500.0	640.0	0.601
2305.0	1500.0	850.0	0.633
2305.0	1500.0	960.0	0.586
2305.0	1500.0	1100.0	0.5
2305.0	1500.0	1400.0	0.256
2305.0	1550.0	170.0	0.000182
2305.0	1550.0	200.0	0.00119
2305.0	1550.0	240.0	0.00745
2305.0	1550.0	280.0	0.032
2305.0	1550.0	300.0	0.052
2305.0	1550.0	320.0	0.0748
2305.0	1550.0	340.0	0.1
2305.0	1550.0	360.0	0.135
2305.0	1600.0	170.0	0.000218
2305.0	1600.0	200.0	0.000602
2305.0	1600.0	240.0	0.00544
2305.0	1600.0	280.0	0.0213
2305.0	1600.0	300.0	0.0356
2305.0	1600.0	320.0	0.0563
2305.0	1600.0	340.0	0.0806
2305.0	1600.0	360.0	0.11
2305.0	1600.0	380.0	0.147
2305.0	1650.0	170.0	6.52e-05
2305.0	1650.0	200.0	0.000363
2305.0	1650.0	240.0	0.00279
2305.0	1650.0	280.0	0.0141
2305.0	1650.0	300.0	0.0249
2305.0	1650.0	320.0	0.0406
2305.0	1650.0	340.0	0.0614
2305.0	1650.0	360.0	0.0864
2305.0	1650.0	380.0	0.121
2305.0	1700.0	170.0	8.13e-05
2305.0	1700.0	200.0	0.000254
2305.0	1700.0	240.0	0.00165
2305.0	1700.0	280.0	0.0096
2305.0	1700.0	300.0	0.0178
2305.0	1700.0	320.0	0.0295
2305.0	1700.0	340.0	0.0488
2305.0	1700.0	360.0	0.0699
2305.0	1700.0	380.0	0.0982
2305.0	1700.0	400.0	0.128
2305.0	1750.0	170.0	0.000109
2305.0	1750.0	200.0	0.000242
2305.0	1750.0	240.0	0.00116
2305.0	1750.0	280.0	0.00658
2305.0	1750.0	300.0	0.0122
2305.0	1750.0	320.0	0.0211
2305.0	1750.0	340.0	0.0354
2305.0	1750.0	360.0	0.0543
2305.0	1750.0	380.0	0.0764
2305.0	1750.0	400.0	0.104
2305.0	1800.0	170.0	4.73e-05
2305.0	1800.0	200.0	7.21e-05
2305.0	1800.0	240.0	0.000601
2305.0	1800.0	280.0	0.00397
2305.0	1800.0	300.0	0.00864
2305.0	1800.0	320.0	0.0147
2305.0	1800.0	340.0	0.0271
2305.0	1800.0	360.0	0.0432
2305.0	1800.0	380.0	0.0592
2305.0	1800.0	400.0	0.0835
2305.0	1800.0	430.0	0.127
2305.0	1800.0	480.0	0.222
2305.0	1800.0	640.0	0.507
2305.0	1800.0	850.0	0.638
2305.0	1800.0	960.0	0.603
2305.0	1800.0	1100.0	0.512
2305.0	1800.0	1400.0	0.219
2305.0	1800.0	1500.0	0.157
2305.0	1800.0	1700.0	0.129
2305.0	1850.0	170.0	0.000117
2305.0	1850.0	200.0	0.000125
2305.0	1850.0	240.0	0.000345
2305.0	1850.0	280.0	0.00283
2305.0	1850.0	300.0	0.00503
2305.0	1850.0	320.0	0.01
2305.0	1850.0	340.0	0.019
2305.0	1850.0	360.0	0.0301
2305.0	1850.0	380.0	0.0468
2305.0	1850.0	400.0	0.068
2305.0	1850.0	430.0	0.106
2305.0	1900.0	170.0	0.000154
2305.0	1900.0	200.0	0.000109
2305.0	1900.0	240.0	0.000313
2305.0	1900.0	280.0	0.00168
2305.0	1900.0	300.0	0.00349
2305.0	1900.0	320.0	0.00664
2305.0	1900.0	340.0	0.0129
2305.0	1900.0	360.0	0.023
2305.0	1900.0	380.0	0.0357
2305.0	1900.0	400.0	0.0536
2305.0	1900.0	430.0	0.0875
2305.0	1900.0	480.0	0.161
2305.0	1900.0	640.0	0.453
2305.0	1900.0	850.0	0.619
2305.0	1900.0	960.0	0.604
2305.0	1900.0	1100.0	0.523
2305.0	1900.0	1400.0	0.225
2305.0	1900.0	1500.0	0.156
2305.0	1900.0	1700.0	0.12
2305.0	1950.0	170.0	1.95e-05
2305.0	1950.0	200.0	8.75e-05
2305.0	1950.0	240.0	0.000163
2305.0	1950.0	280.0	0.00101
2305.0	1950.0	300.0	0.00244
2305.0	1950.0	320.0	0.00447
2305.0	1950.0	340.0	0.00896
2305.0	1950.0	360.0	0.0164
2305.0	1950.0	380.0	0.0271
2305.0	1950.0	400.0	0.0396
2305.0	1950.0	430.0	0.0685
2305.0	2000.0	170.0	1.85e-05
2305.0	2000.0	200.0	0.000154
2305.0	2000.0	240.0	0.000214
2305.0	2000.0	280.0	0.000716
2305.0	2000.0	300.0	0.00139
2305.0	2000.0	320.0	0.00311
2305.0	2000.0	340.0	0.00586
2305.0	2000.0	360.0	0.0118
2305.0	2000.0	380.0	0.0203
2305.0	2000.0	400.0	0.0293
2305.0	2000.0	430.0	0.0548
2305.0	2000.0	480.0	0.115
2305.0	2000.0	640.0	0.391
2305.0	2000.0	850.0	0.601
2305.0	2000.0	960.0	0.598
2305.0	2000.0	1100.0	0.53
2305.0	2000.0	1400.0	0.234
2305.0	2000.0	1500.0	0.162
2305.0	2000.0	1700.0	0.119
2305.0	2000.0	1900.0	0.0438
2305.0	2050.0	170.0	7.19e-05
2305.0	2050.0	200.0	5.2e-06
2305.0	2050.0	240.0	9.14e-05
2305.0	2050.0	280.0	0.000462
2305.0	2050.0	300.0	0.000931
2305.0	2050.0	320.0	0.00214
2305.0	2050.0	340.0	0.00443
2305.0	2050.0	360.0	0.00758
2305.0	2050.0	380.0	0.0149
2305.0	2050.0	400.0	0.0232
2305.0	2050.0	430.0	0.0419
2305.0	2050.0	480.0	0.097
2305.0	2100.0	170.0	4.31e-05
2305.0	2100.0	200.0	0.000119
2305.0	2100.0	240.0	0.000152
2305.0	2100.0	280.0	0.000338
2305.0	2100.0	300.0	0.000725
2305.0	2100.0	320.0	0.00153
2305.0	2100.0	340.0	0.00306
2305.0	2100.0	360.0	0.00559
2305.0	2100.0	380.0	0.0107
2305.0	2100.0	400.0	0.0174
2305.0	2100.0	430.0	0.0342
2305.0	2100.0	480.0	0.0819
2305.0	2150.0	170.0	2.4e-05
2305.0	2150.0	200.0	7.04e-05
2305.0	2150.0	240.0	7.32e-05
2305.0	2150.0	280.0	0.000246
2305.0	2150.0	300.0	0.000536
2305.0	2150.0	320.0	0.00108
2305.0	2150.0	340.0	0.00225
2305.0	2150.0	360.0	0.00416
2305.0	2150.0	380.0	0.00761
2305.0	2150.0	400.0	0.0134
2305.0	2150.0	430.0	0.0285
2305.0	2150.0	480.0	0.0658
2305.0	2200.0	170.0	1.99e-06
2305.0	2200.0	200.0	3.66e-05
2305.0	2200.0	240.0	0.000155
2305.0	2200.0	280.0	0.000204
2305.0	2200.0	300.0	0.000377
2305.0	2200.0	320.0	0.000685
2305.0	2200.0	340.0	0.00176
2305.0	2200.0	360.0	0.00354
2305.0	2200.0	380.0	0.00588
2305.0	2200.0	400.0	0.00995
2305.0	2200.0	430.0	0.021
2305.0	2200.0	480.0	0.0535
2305.0	2250.0	170.0	4.05e-05
2305.0	2250.0	200.0	0.000141
2305.0	2250.0	240.0	5.72e-05
2305.0	2250.0	280.0	0.000201
2305.0	2250.0	300.0	0.000243
2305.0	2250.0	320.0	0.000586
2305.0	2250.0	340.0	0.00107
2305.0	2250.0	360.0	0.00225
2305.0	2250.0	380.0	0.00434
2305.0	2250.0	400.0	0.0081
2305.0	2250.0	430.0	0.0168
2305.0	2250.0	480.0	0.0446
2305.0	2300.0	170.0	4.88e-05
2305.0	2300.0	200.0	6.53e-06
2305.0	2300.0	240.0	4.72e-05
2305.0	2300.0	280.0	0.00014
2305.0	2300.0	300.0	0.000175
2305.0	2300.0	320.0	0.000536
2305.0	2300.0	340.0	0.00104
2305.0	2300.0	360.0	0.00181
2305.0	2300.0	380.0	0.00345
2305.0	2300.0	400.0	0.00615
2305.0	2300.0	430.0	0.014
2305.0	2300.0	480.0	0.0385
2305.0	2300.0	2290.0	0.00936
2605.0	200.0	170.0	6.79e-05
2605.0	250.0	170.0	0.000199
2605.0	250.0	200.0	0.000269
2605.0	250.0	240.0	0.000162
2605.0	300.0	170.0	0.00115
2605.0	300.0	200.0	0.00067
2605.0	300.0	240.0	0.000533
2605.0	300.0	280.0	0.000583
2605.0	350.0	170.0	0.0112
2605.0	350.0	200.0	0.00465
2605.0	350.0	240.0	0.00146
2605.0	350.0	280.0	0.00121
2605.0	350.0	300.0	0.000858
2605.0	350.0	320.0	0.00103
2605.0	350.0	340.0	0.000903
2605.0	400.0	170.0	0.0384
2605.0	400.0	200.0	0.0243
2605.0	400.0	240.0	0.0116
2605.0	400.0	280.0	0.00599
2605.0	400.0	300.0	0.00383
2605.0	400.0	320.0	0.00313
2605.0	400.0	340.0	0.00271
2605.0	400.0	360.0	0.00254
2605.0	400.0	380.0	0.00214
2605.0	450.0	170.0	0.0716
2605.0	450.0	200.0	0.0653
2605.0	450.0	240.0	0.0417
2605.0	450.0	280.0	0.0261
2605.0	450.0	300.0	0.019
2605.0	450.0	320.0	0.0139
2605.0	450.0	340.0	0.0116
2605.0	450.0	360.0	0.00927
2605.0	450.0	380.0	0.00756
2605.0	450.0	400.0	0.00612
2605.0	450.0	430.0	0.00542
2605.0	500.0	170.0	0.0968
2605.0	500.0	200.0	0.103
2605.0	500.0	240.0	0.0895
2605.0	500.0	280.0	0.0677
2605.0	500.0	300.0	0.0586
2605.0	500.0	320.0	0.0464
2605.0	500.0	340.0	0.0395
2605.0	500.0	360.0	0.0336
2605.0	500.0	380.0	0.0275
2605.0	500.0	400.0	0.0243
2605.0	500.0	430.0	0.0197
2605.0	500.0	480.0	0.0151
2605.0	550.0	170.0	0.111
2605.0	550.0	200.0	0.134
2605.0	550.0	240.0	0.134
2605.0	550.0	280.0	0.123
2605.0	550.0	300.0	0.112
2605.0	550.0	320.0	0.102
2605.0	550.0	340.0	0.0924
2605.0	550.0	360.0	0.0838
2605.0	550.0	380.0	0.0725
2605.0	550.0	400.0	0.0629
2605.0	550.0	430.0	0.052
2605.0	550.0	480.0	0.0418
2605.0	600.0	200.0	0.143
2605.0	600.0	240.0	0.166
2605.0	600.0	280.0	0.17
2605.0	600.0	300.0	0.171
2605.0	600.0	320.0	0.162
2605.0	600.0	340.0	0.154
2605.0	600.0	360.0	0.146
2605.0	600.0	380.0	0.134
2605.0	600.0	400.0	0.122
2605.0	600.0	430.0	0.111
2605.0	600.0	480.0	0.0914
2605.0	650.0	340.0	0.214
2605.0	650.0	360.0	0.21
2605.0	650.0	380.0	0.205
2605.0	650.0	400.0	0.195
2605.0	650.0	430.0	0.186
2605.0	650.0	480.0	0.158
2605.0	650.0	640.0	0.117
2605.0	700.0	480.0	0.236
2605.0	700.0	640.0	0.194
2605.0	750.0	170.0	0.113
2605.0	750.0	640.0	0.27
2605.0	800.0	170.0	0.112
2605.0	800.0	200.0	0.151
2605.0	800.0	280.0	0.233
2605.0	800.0	300.0	0.249
2605.0	800.0	320.0	0.268
2605.0	800.0	340.0	0.29
2605.0	800.0	360.0	0.305
2605.0	800.0	380.0	0.316
2605.0	800.0	400.0	0.329
2605.0	800.0	430.0	0.347
2605.0	800.0	480.0	0.361
2605.0	800.0	640.0	0.349
2605.0	850.0	170.0	0.104
2605.0	850.0	200.0	0.145
2605.0	900.0	170.0	0.0939
2605.0	900.0	200.0	0.138
2605.0	950.0	170.0	0.0813
2605.0	950.0	200.0	0.128
2605.0	1000.0	170.0	0.0677
2605.0	1000.0	200.0	0.118
2605.0	1050.0	170.0	0.0518
2605.0	1050.0	200.0	0.099
2605.0	1050.0	240.0	0.162
2605.0	1100.0	170.0	0.0405
2605.0	1100.0	200.0	0.0819
2605.0	1100.0	240.0	0.148
2605.0	1100.0	280.0	0.208
2605.0	1100.0	300.0	0.234
2605.0	1100.0	320.0	0.263
2605.0	1100.0	340.0	0.289
2605.0	1100.0	360.0	0.308
2605.0	1100.0	380.0	0.329
2605.0	1100.0	400.0	0.348
2605.0	1100.0	430.0	0.381
2605.0	1100.0	480.0	0.43
2605.0	1100.0	640.0	0.551
2605.0	1100.0	850.0	0.594
2605.0	1100.0	960.0	0.562
2605.0	1150.0	170.0	0.0274
2605.0	1150.0	200.0	0.0682
2605.0	1150.0	240.0	0.128
2605.0	1200.0	170.0	0.0196
2605.0	1200.0	200.0	0.0502
2605.0	1200.0	240.0	0.108
2605.0	1200.0	280.0	0.177
2605.0	1250.0	170.0	0.0127
2605.0	1250.0	200.0	0.0357
2605.0	1250.0	240.0	0.088
2605.0	1250.0	280.0	0.156
2605.0	1300.0	170.0	0.00772
2605.0	1300.0	200.0	0.0256
2605.0	1300.0	240.0	0.0706
2605.0	1300.0	280.0	0.134
2605.0	1300.0	300.0	0.171
2605.0	1350.0	170.0	0.00426
2605.0	1350.0	200.0	0.0162
2605.0	1350.0	240.0	0.0524
2605.0	1350.0	280.0	0.112
2605.0	1350.0	300.0	0.145
2605.0	1350.0	320.0	0.176
2605.0	1400.0	170.0	0.00202
2605.0	1400.0	200.0	0.0111
2605.0	1400.0	240.0	0.0399
2605.0	1400.0	280.0	0.0924
2605.0	1400.0	300.0	0.124
2605.0	1400.0	320.0	0.155
2605.0	1450.0	170.0	0.00111
2605.0	1450.0	200.0	0.00626
2605.0	1450.0	240.0	0.0279
2605.0	1450.0	280.0	0.0724
2605.0	1450.0	300.0	0.102
2605.0	1450.0	320.0	0.132
2605.0	1450.0	340.0	0.165
2605.0	1500.0	170.0	0.000635
2605.0	1500.0	200.0	0.00333
2605.0	1500.0	240.0	0.0189
2605.0	1500.0	280.0	0.0532
2605.0	1500.0	300.0	0.0801
2605.0	1500.0	320.0	0.109
2605.0	1500.0	340.0	0.139
2605.0	1500.0	360.0	0.177
2605.0	1500.0	380.0	0.211
2605.0	1500.0	400.0	0.248
2605.0	1500.0	430.0	0.299
2605.0	1500.0	480.0	0.381
2605.0	1500.0	640.0	0.553
2605.0	1500.0	850.0	0.604
2605.0	1500.0	960.0	0.578
2605.0	1500.0	1100.0	0.519
2605.0	1500.0	1400.0	0.289
2605.0	1550.0	170.0	0.0003
2605.0	1550.0	200.0	0.00198
2605.0	1550.0	240.0	0.0126
2605.0	1550.0	280.0	0.0399
2605.0	1550.0	300.0	0.0615
2605.0	1550.0	320.0	0.0865
2605.0	1550.0	340.0	0.117
2605.0	1550.0	360.0	0.15
2605.0	1600.0	170.0	0.000276
2605.0	1600.0	200.0	0.00118
2605.0	1600.0	240.0	0.00761
2605.0	1600.0	280.0	0.0296
2605.0	1600.0	300.0	0.0446
2605.0	1600.0	320.0	0.0668
2605.0	1600.0	340.0	0.0936
2605.0	1600.0	360.0	0.127
2605.0	1600.0	380.0	0.159
2605.0	1650.0	170.0	9.45e-05
2605.0	1650.0	200.0	0.000746
2605.0	1650.0	240.0	0.00427
2605.0	1650.0	280.0	0.0195
2605.0	1650.0	300.0	0.0346
2605.0	1650.0	320.0	0.0533
2605.0	1650.0	340.0	0.0774
2605.0	1650.0	360.0	0.101
2605.0	1650.0	380.0	0.134
2605.0	1700.0	170.0	8.55e-05
2605.0	1700.0	200.0	0.000255
2605.0	1700.0	240.0	0.00269
2605.0	1700.0	280.0	0.013
2605.0	1700.0	300.0	0.0233
2605.0	1700.0	320.0	0.038
2605.0	1700.0	340.0	0.0582
2605.0	1700.0	360.0	0.0816
2605.0	1700.0	380.0	0.109
2605.0	1700.0	400.0	0.138
2605.0	1750.0	170.0	8.47e-05
2605.0	1750.0	200.0	0.000225
2605.0	1750.0	240.0	0.00139
2605.0	1750.0	280.0	0.00811
2605.0	1750.0	300.0	0.0165
2605.0	1750.0	320.0	0.026
2605.0	1750.0	340.0	0.0427
2605.0	1750.0	360.0	0.0641
2605.0	1750.0	380.0	0.0903
2605.0	1750.0	400.0	0.117
2605.0	1800.0	170.0	5.03e-05
2605.0	1800.0	200.0	0.000116
2605.0	1800.0	240.0	0.00117
2605.0	1800.0	280.0	0.00569
2605.0	1800.0	300.0	0.0108
2605.0	1800.0	320.0	0.0186
2605.0	1800.0	340.0	0.0314
2605.0	1800.0	360.0	0.0486
2605.0	1800.0	380.0	0.069
2605.0	1800.0	400.0	0.0951
2605.0	1800.0	430.0	0.14
2605.0	1800.0	480.0	0.221
2605.0	1800.0	640.0	0.491
2605.0	1800.0	850.0	0.612
2605.0	1800.0	960.0	0.587
2605.0	1800.0	1100.0	0.51
2605.0	1800.0	1400.0	0.238
2605.0	1800.0	1500.0	0.174
2605.0	1800.0	1700.0	0.148
2605.0	1850.0	170.0	0.000127
2605.0	1850.0	200.0	0.000106
2605.0	1850.0	240.0	0.000528
2605.0	1850.0	280.0	0.00319
2605.0	1850.0	300.0	0.00722
2605.0	1850.0	320.0	0.0127
2605.0	1850.0	340.0	0.0225
2605.0	1850.0	360.0	0.0353
2605.0	1850.0	380.0	0.0538
2605.0	1850.0	400.0	0.0739
2605.0	1850.0	430.0	0.114
2605.0	1900.0	170.0	4.73e-05
2605.0	1900.0	200.0	0.000105
2605.0	1900.0	240.0	0.000397
2605.0	1900.0	280.0	0.00217
2605.0	1900.0	300.0	0.00444
2605.0	1900.0	320.0	0.009
2605.0	1900.0	340.0	0.0165
2605.0	1900.0	360.0	0.0262
2605.0	1900.0	380.0	0.0405
2605.0	1900.0	400.0	0.0579
2605.0	1900.0	430.0	0.0932
2605.0	1900.0	480.0	0.167
2605.0	1900.0	640.0	0.444
2605.0	1900.0	850.0	0.61
2605.0	1900.0	960.0	0.592
2605.0	1900.0	1100.0	0.521
2605.0	1900.0	1400.0	0.235
2605.0	1900.0	1500.0	0.166
2605.0	1900.0	1700.0	0.131
2605.0	1950.0	170.0	6.51e-05
2605.0	1950.0	200.0	9.82e-05
2605.0	1950.0	240.0	0.000153
2605.0	1950.0	280.0	0.0013
2605.0	1950.0	300.0	0.00269
2605.0	1950.0	320.0	0.0061
2605.0	1950.0	340.0	0.0101
2605.0	1950.0	360.0	0.0195
2605.0	1950.0	380.0	0.0287
2605.0	1950.0	400.0	0.0453
2605.0	1950.0	430.0	0.0741
2605.0	2000.0	170.0	3.12e-05
2605.0	2000.0	200.0	0.000111
2605.0	2000.0	240.0	0.000239
2605.0	2000.0	280.0	0.000766
2605.0	2000.0	300.0	0.00172
2605.0	2000.0	320.0	0.00356
2605.0	2000.0	340.0	0.00724
2605.0	2000.0	360.0	0.0121
2605.0	2000.0	380.0	0.0209
2605.0	2000.0	400.0	0.0325
2605.0	2000.0	430.0	0.0582
2605.0	2000.0	480.0	0.119
2605.0	2000.0	640.0	0.389
2605.0	2000.0	850.0	0.594
2605.0	2000.0	960.0	0.593
2605.0	2000.0	1100.0	0.53
2605.0	2000.0	1400.0	0.238
2605.0	2000.0	1500.0	0.163
2605.0	2000.0	1700.0	0.123
2605.0	2000.0	1900.0	0.0434
2605.0	2050.0	170.0	1.92e-05
2605.0	2050.0	200.0	4.38e-06
2605.0	2050.0	240.0	0.000166
2605.0	2050.0	280.0	0.000595
2605.0	2050.0	300.0	0.000972
2605.0	2050.0	320.0	0.00272
2605.0	2050.0	340.0	0.00446
2605.0	2050.0	360.0	0.00858
2605.0	2050.0	380.0	0.0151
2605.0	2050.0	400.0	0.0236
2605.0	2050.0	430.0	0.0444
2605.0	2050.0	480.0	0.0972
2605.0	2100.0	170.0	3.14e-05
2605.0	2100.0	200.0	6.44e-05
2605.0	2100.0	240.0	0.000208
2605.0	2100.0	280.0	0.00028
2605.0	2100.0	300.0	0.000706
2605.0	2100.0	320.0	0.00147
2605.0	2100.0	340.0	0.00309
2605.0	2100.0	360.0	0.00601
2605.0	2100.0	380.0	0.0108
2605.0	2100.0	400.0	0.0177
2605.0	2100.0	430.0	0.0332
2605.0	2100.0	480.0	0.076
2605.0	2150.0	170.0	3.08e-05
2605.0	2150.0	200.0	5.96e-05
2605.0	2150.0	240.0	0.0002
2605.0	2150.0	280.0	0.000342
2605.0	2150.0	300.0	0.000375
2605.0	2150.0	320.0	0.00114
2605.0	2150.0	340.0	0.002
2605.0	2150.0	360.0	0.00404
2605.0	2150.0	380.0	0.00709
2605.0	2150.0	400.0	0.012
2605.0	2150.0	430.0	0.0252
2605.0	2150.0	480.0	0.0621
2605.0	2200.0	170.0	3.25e-06
2605.0	2200.0	200.0	7.39e-05
2605.0	2200.0	240.0	8.26e-06
2605.0	2200.0	280.0	0.000238
2605.0	2200.0	300.0	0.000305
2605.0	2200.0	320.0	0.000595
2605.0	2200.0	340.0	0.00134
2605.0	2200.0	360.0	0.0027
2605.0	2200.0	380.0	0.00494
2605.0	2200.0	400.0	0.00931
2605.0	2200.0	430.0	0.0188
2605.0	2200.0	480.0	0.0481
2605.0	2250.0	170.0	3.05e-05
2605.0	2250.0	200.0	3.25e-05
2605.0	2250.0	240.0	0.000116
2605.0	2250.0	280.0	0.000154
2605.0	2250.0	300.0	0.000272
2605.0	2250.0	320.0	0.000514
2605.0	2250.0	340.0	0.000956
2605.0	2250.0	360.0	0.002
2605.0	2250.0	380.0	0.00343
2605.0	2250.0	400.0	0.00614
2605.0	2250.0	430.0	0.0136
2605.0	2250.0	480.0	0.0377
2605.0	2300.0	170.0	3.28e-05
2605.0	2300.0	200.0	4.87e-05
2605.0	2300.0	240.0	0.000121
2605.0	2300.0	280.0	0.000147
2605.0	2300.0	300.0	0.000303
2605.0	2300.0	320.0	0.000413
2605.0	2300.0	340.0	0.000771
2605.0	2300.0	360.0	0.00123
2605.0	2300.0	380.0	0.00233
2605.0	2300.0	400.0	0.00433
2605.0	2300.0	430.0	0.0103
2605.0	2300.0	480.0	0.0289
2605.0	2350.0	170.0	4.02e-05
2605.0	2350.0	200.0	9.41e-05
2605.0	2350.0	240.0	0.000191
2605.0	2350.0	280.0	9.74e-05
2605.0	2350.0	300.0	0.00032
2605.0	2350.0	320.0	0.00024
2605.0	2350.0	340.0	0.000561
2605.0	2350.0	360.0	0.000824
2605.0	2350.0	380.0	0.00158
2605.0	2350.0	400.0	0.00302
2605.0	2350.0	430.0	0.00692
2605.0	2350.0	480.0	0.0234
2605.0	2400.0	170.0	3.51e-05
2605.0	2400.0	200.0	3.08e-05
2605.0	2400.0	240.0	4.84e-05
2605.0	2400.0	280.0	8.84e-05
2605.0	2400.0	300.0	0.000146
2605.0	2400.0	320.0	0.000239
2605.0	2400.0	340.0	0.000395
2605.0	2400.0	360.0	0.000658
2605.0	2400.0	380.0	0.00109
2605.0	2400.0	400.0	0.00218
2605.0	2400.0	430.0	0.00505
2605.0	2400.0	480.0	0.0171
2605.0	2450.0	170.0	2.91e-05
2605.0	2450.0	200.0	5.11e-05
2605.0	2450.0	240.0	0.000174
2605.0	2450.0	280.0	6.47e-05
2605.0	2450.0	300.0	0.000183
2605.0	2450.0	320.0	0.000373
2605.0	2450.0	340.0	0.000365
2605.0	2450.0	360.0	0.000583
2605.0	2450.0	380.0	0.000759
2605.0	2450.0	400.0	0.00142
2605.0	2450.0	430.0	0.00386
2605.0	2450.0	480.0	0.0128
2605.0	2500.0	170.0	1.82e-07
2605.0	2500.0	200.0	2.1e-05
2605.0	2500.0	240.0	7.43e-05
2605.0	2500.0	280.0	0.000165
2605.0	2500.0	300.0	9.02e-05
2605.0	2500.0	320.0	0.000255
2605.0	2500.0	340.0	0.000211
2605.0	2500.0	360.0	0.000514
2605.0	2500.0	380.0	0.000671
2605.0	2500.0	400.0	0.00133
2605.0	2500.0	430.0	0.00295
2605.0	2500.0	480.0	0.0105
2605.0	2550.0	170.0	3.75e-05
2605.0	2550.0	200.0	3.12e-05
2605.0	2550.0	240.0	5.53e-05
2605.0	2550.0	280.0	0.000108
2605.0	2550.0	300.0	0.000156
2605.0	2550.0	320.0	9.99e-05
2605.0	2550.0	340.0	0.000273
2605.0	2550.0	360.0	0.000485
2605.0	2550.0	380.0	0.000597
2605.0	2550.0	400.0	0.000903
2605.0	2550.0	430.0	0.00237
2605.0	2550.0	480.0	0.0078
2605.0	2600.0	170.0	2.87e-08
2605.0	2600.0	200.0	2.35e-05
2605.0	2600.0	240.0	2.44e-05
2605.0	2600.0	280.0	0.000133
2605.0	2600.0	300.0	0.000169
2605.0	2600.0	320.0	0.000154
2605.0	2600.0	340.0	0.000145
2605.0	2600.0	360.0	0.000151
2605.0	2600.0	380.0	0.000406
2605.0	2600.0	400.0	0.000825
2605.0	2600.0	430.0	0.00163
2605.0	2600.0	480.0	0.00612
2605.0	2600.0	2590.0	0.00682
2955.0	200.0	170.0	1.69e-05
2955.0	250.0	170.0	0.000199
2955.0	250.0	200.0	4.44e-05
2955.0	250.0	240.0	4.08e-05
2955.0	300.0	170.0	0.000449
2955.0	300.0	200.0	0.000268
2955.0	300.0	240.0	0.000317
2955.0	300.0	280.0	0.000232
2955.0	350.0	170.0	0.00293
2955.0	350.0	200.0	0.000827
2955.0	350.0	240.0	0.000421
2955.0	350.0	280.0	0.000388
2955.0	350.0	300.0	0.000439
2955.0	350.0	320.0	0.000507
2955.0	350.0	340.0	0.000235
2955.0	400.0	170.0	0.0166
2955.0	400.0	200.0	0.00775
2955.0	400.0	240.0	0.00252
2955.0	400.0	280.0	0.00127
2955.0	400.0	300.0	0.000964
2955.0	400.0	320.0	0.000917
2955.0	400.0	340.0	0.00084
2955.0	400.0	360.0	0.000803
2955.0	400.0	380.0	0.000613
2955.0	450.0	170.0	0.0455
2955.0	450.0	200.0	0.0316
2955.0	450.0	240.0	0.0154
2955.0	450.0	280.0	0.00655
2955.0	450.0	300.0	0.00443
2955.0	450.0	320.0	0.00327
2955.0	450.0	340.0	0.0024
2955.0	450.0	360.0	0.00203
2955.0	450.0	380.0	0.00171
2955.0	450.0	400.0	0.00174
2955.0	450.0	430.0	0.00132
2955.0	500.0	170.0	0.0757
2955.0	500.0	200.0	0.0685
2955.0	500.0	240.0	0.0452
2955.0	500.0	280.0	0.029
2955.0	500.0	300.0	0.0211
2955.0	500.0	320.0	0.0148
2955.0	500.0	340.0	0.0113
2955.0	500.0	360.0	0.00867
2955.0	500.0	380.0	0.00597
2955.0	500.0	400.0	0.00445
2955.0	500.0	430.0	0.00371
2955.0	500.0	480.0	0.00287
2955.0	550.0	170.0	0.0932
2955.0	550.0	200.0	0.101
2955.0	550.0	240.0	0.09
2955.0	550.0	280.0	0.0702
2955.0	550.0	300.0	0.0584
2955.0	550.0	320.0	0.0466
2955.0	550.0	340.0	0.039
2955.0	550.0	360.0	0.0305
2955.0	550.0	380.0	0.0232
2955.0	550.0	400.0	0.0175
2955.0	550.0	430.0	0.0135
2955.0	550.0	480.0	0.00843
2955.0	600.0	200.0	0.12
2955.0	600.0	240.0	0.126
2955.0	600.0	280.0	0.118
2955.0	600.0	300.0	0.107
2955.0	600.0	320.0	0.0973
2955.0	600.0	340.0	0.0848
2955.0	600.0	360.0	0.0738
2955.0	600.0	380.0	0.0618
2955.0	600.0	400.0	0.0527
2955.0	600.0	430.0	0.0413
2955.0	600.0	480.0	0.0271
2955.0	650.0	340.0	0.139
2955.0	650.0	360.0	0.133
2955.0	650.0	380.0	0.12
2955.0	650.0	400.0	0.106
2955.0	650.0	430.0	0.0919
2955.0	650.0	480.0	0.0652
2955.0	650.0	640.0	0.0318
2955.0	700.0	480.0	0.124
2955.0	700.0	640.0	0.0693
2955.0	750.0	170.0	0.0992
2955.0	750.0	640.0	0.122
2955.0	800.0	170.0	0.101
2955.0	800.0	200.0	0.133
2955.0	800.0	280.0	0.201
2955.0	800.0	300.0	0.22
2955.0	800.0	320.0	0.231
2955.0	800.0	340.0	0.241
2955.0	800.0	360.0	0.251
2955.0	800.0	380.0	0.259
2955.0	800.0	400.0	0.265
2955.0	800.0	430.0	0.267
