## HSCPM7 efficiencies
## x	y	z	 effi
1400.0	795.0	480.0	0.619
1400.0	1095.0	480.0	0.599
1400.0	1395.0	480.0	0.562
1400.0	645.0	640.0	0.705
1400.0	695.0	640.0	0.705
1400.0	745.0	640.0	0.71
1400.0	795.0	640.0	0.715
1400.0	1095.0	640.0	0.709
1400.0	1095.0	850.0	0.626
1400.0	1095.0	960.0	0.535
1400.0	1395.0	1390.0	0.23
1600.0	195.0	170.0	0.0117
1600.0	245.0	170.0	0.0167
1600.0	295.0	170.0	0.0396
1600.0	345.0	170.0	0.0612
1600.0	395.0	170.0	0.0823
1600.0	445.0	170.0	0.0912
1600.0	495.0	170.0	0.0963
1600.0	545.0	170.0	0.0968
1600.0	595.0	170.0	0.0938
1600.0	645.0	170.0	0.0905
1600.0	695.0	170.0	0.0841
1600.0	745.0	170.0	0.0716
1600.0	795.0	170.0	0.061
1600.0	845.0	170.0	0.0475
1600.0	895.0	170.0	0.0383
1600.0	945.0	170.0	0.0297
1600.0	995.0	170.0	0.0217
1600.0	1045.0	170.0	0.0157
1600.0	1095.0	170.0	0.0117
1600.0	1145.0	170.0	0.00961
1600.0	1195.0	170.0	0.00689
1600.0	1245.0	170.0	0.00545
1600.0	1295.0	170.0	0.00462
1600.0	1345.0	170.0	0.00346
1600.0	1395.0	170.0	0.00334
1600.0	1445.0	170.0	0.00353
1600.0	1495.0	170.0	0.0044
1600.0	1545.0	170.0	0.00587
1600.0	1595.0	170.0	0.01
1600.0	245.0	200.0	0.0198
1600.0	295.0	200.0	0.0365
1600.0	345.0	200.0	0.068
1600.0	395.0	200.0	0.0969
1600.0	445.0	200.0	0.119
1600.0	495.0	200.0	0.128
1600.0	545.0	200.0	0.129
1600.0	595.0	200.0	0.13
1600.0	645.0	200.0	0.129
1600.0	695.0	200.0	0.121
1600.0	745.0	200.0	0.114
1600.0	795.0	200.0	0.102
1600.0	845.0	200.0	0.089
1600.0	895.0	200.0	0.0739
1600.0	945.0	200.0	0.0598
1600.0	995.0	200.0	0.0462
1600.0	1045.0	200.0	0.0353
1600.0	1095.0	200.0	0.0278
1600.0	1145.0	200.0	0.0208
1600.0	1195.0	200.0	0.0166
1600.0	1245.0	200.0	0.0122
1600.0	1295.0	200.0	0.0108
1600.0	1345.0	200.0	0.0086
1600.0	1395.0	200.0	0.00816
1600.0	1445.0	200.0	0.00787
1600.0	1495.0	200.0	0.00789
1600.0	1545.0	200.0	0.0114
1600.0	1595.0	200.0	0.0157
1600.0	245.0	240.0	0.0276
1600.0	295.0	240.0	0.0371
1600.0	345.0	240.0	0.0697
1600.0	395.0	240.0	0.104
1600.0	445.0	240.0	0.137
1600.0	495.0	240.0	0.159
1600.0	545.0	240.0	0.168
1600.0	595.0	240.0	0.17
1600.0	695.0	240.0	0.169
1600.0	745.0	240.0	0.166
1600.0	795.0	240.0	0.159
1600.0	845.0	240.0	0.147
1600.0	895.0	240.0	0.133
1600.0	945.0	240.0	0.112
1600.0	995.0	240.0	0.0957
1600.0	1045.0	240.0	0.0803
1600.0	1095.0	240.0	0.0662
1600.0	1145.0	240.0	0.0516
1600.0	1195.0	240.0	0.0443
1600.0	1245.0	240.0	0.0325
1600.0	1295.0	240.0	0.0288
1600.0	1345.0	240.0	0.0243
1600.0	1395.0	240.0	0.0209
1600.0	1445.0	240.0	0.0197
1600.0	1495.0	240.0	0.0186
1600.0	1545.0	240.0	0.0231
1600.0	1595.0	240.0	0.031
1600.0	295.0	280.0	0.0542
1600.0	345.0	280.0	0.0756
1600.0	395.0	280.0	0.113
1600.0	445.0	280.0	0.158
1600.0	495.0	280.0	0.19
1600.0	545.0	280.0	0.208
1600.0	595.0	280.0	0.219
1600.0	795.0	280.0	0.216
1600.0	845.0	280.0	0.207
1600.0	895.0	280.0	0.2
1600.0	945.0	280.0	0.184
1600.0	995.0	280.0	0.168
1600.0	1045.0	280.0	0.147
1600.0	1095.0	280.0	0.126
1600.0	1145.0	280.0	0.113
1600.0	1195.0	280.0	0.093
1600.0	1245.0	280.0	0.0797
1600.0	1295.0	280.0	0.0675
1600.0	1345.0	280.0	0.0572
1600.0	1395.0	280.0	0.0519
1600.0	1445.0	280.0	0.0457
1600.0	1495.0	280.0	0.0457
1600.0	1545.0	280.0	0.0486
1600.0	1595.0	280.0	0.0613
1600.0	345.0	300.0	0.0855
1600.0	395.0	300.0	0.124
1600.0	445.0	300.0	0.17
1600.0	495.0	300.0	0.21
1600.0	545.0	300.0	0.235
1600.0	595.0	300.0	0.246
1600.0	795.0	300.0	0.248
1600.0	895.0	300.0	0.235
1600.0	945.0	300.0	0.223
1600.0	995.0	300.0	0.203
1600.0	1045.0	300.0	0.186
1600.0	1095.0	300.0	0.164
1600.0	1145.0	300.0	0.147
1600.0	1195.0	300.0	0.128
1600.0	1245.0	300.0	0.111
1600.0	1295.0	300.0	0.096
1600.0	1345.0	300.0	0.0829
1600.0	1395.0	300.0	0.0749
1600.0	1445.0	300.0	0.0668
1600.0	1495.0	300.0	0.0654
1600.0	1545.0	300.0	0.0663
1600.0	1595.0	300.0	0.0847
1600.0	345.0	320.0	0.096
1600.0	395.0	320.0	0.131
1600.0	445.0	320.0	0.182
1600.0	495.0	320.0	0.219
1600.0	545.0	320.0	0.253
1600.0	595.0	320.0	0.27
1600.0	645.0	320.0	0.277
1600.0	795.0	320.0	0.281
1600.0	945.0	320.0	0.255
1600.0	995.0	320.0	0.237
1600.0	1045.0	320.0	0.225
1600.0	1095.0	320.0	0.206
1600.0	1145.0	320.0	0.181
1600.0	1195.0	320.0	0.163
1600.0	1245.0	320.0	0.142
1600.0	1295.0	320.0	0.126
1600.0	1345.0	320.0	0.111
1600.0	1395.0	320.0	0.0989
1600.0	1445.0	320.0	0.0929
1600.0	1495.0	320.0	0.0875
1600.0	1545.0	320.0	0.0904
1600.0	1595.0	320.0	0.11
1600.0	345.0	340.0	0.121
1600.0	395.0	340.0	0.15
1600.0	445.0	340.0	0.195
1600.0	495.0	340.0	0.244
1600.0	545.0	340.0	0.275
1600.0	595.0	340.0	0.292
1600.0	645.0	340.0	0.308
1600.0	795.0	340.0	0.31
1600.0	995.0	340.0	0.282
1600.0	1045.0	340.0	0.265
1600.0	1095.0	340.0	0.247
1600.0	1145.0	340.0	0.225
1600.0	1195.0	340.0	0.203
1600.0	1245.0	340.0	0.186
1600.0	1295.0	340.0	0.165
1600.0	1345.0	340.0	0.149
1600.0	1395.0	340.0	0.136
1600.0	1445.0	340.0	0.124
1600.0	1495.0	340.0	0.12
1600.0	1545.0	340.0	0.12
1600.0	1595.0	340.0	0.14
1600.0	395.0	360.0	0.17
1600.0	445.0	360.0	0.214
1600.0	495.0	360.0	0.263
1600.0	545.0	360.0	0.303
1600.0	595.0	360.0	0.327
1600.0	645.0	360.0	0.34
1600.0	795.0	360.0	0.348
1600.0	1045.0	360.0	0.309
1600.0	1095.0	360.0	0.291
1600.0	1145.0	360.0	0.274
1600.0	1195.0	360.0	0.253
1600.0	1245.0	360.0	0.233
1600.0	1295.0	360.0	0.21
1600.0	1345.0	360.0	0.192
1600.0	1395.0	360.0	0.178
1600.0	1445.0	360.0	0.162
1600.0	1495.0	360.0	0.155
1600.0	1545.0	360.0	0.156
1600.0	1595.0	360.0	0.177
1600.0	395.0	380.0	0.198
1600.0	445.0	380.0	0.239
1600.0	495.0	380.0	0.283
1600.0	545.0	380.0	0.322
1600.0	595.0	380.0	0.351
1600.0	645.0	380.0	0.374
1600.0	795.0	380.0	0.38
1600.0	1095.0	380.0	0.337
1600.0	1145.0	380.0	0.319
1600.0	1195.0	380.0	0.3
1600.0	1245.0	380.0	0.278
1600.0	1295.0	380.0	0.258
1600.0	1345.0	380.0	0.234
1600.0	1395.0	380.0	0.22
1600.0	1445.0	380.0	0.205
1600.0	1495.0	380.0	0.196
1600.0	1545.0	380.0	0.197
1600.0	1595.0	380.0	0.213
1600.0	445.0	400.0	0.257
1600.0	495.0	400.0	0.303
1600.0	545.0	400.0	0.352
1600.0	595.0	400.0	0.387
1600.0	645.0	400.0	0.403
1600.0	795.0	400.0	0.417
1600.0	1095.0	400.0	0.378
1600.0	1145.0	400.0	0.366
1600.0	1195.0	400.0	0.345
1600.0	1245.0	400.0	0.33
1600.0	1295.0	400.0	0.302
1600.0	1345.0	400.0	0.283
1600.0	1395.0	400.0	0.263
1600.0	1445.0	400.0	0.253
1600.0	1495.0	400.0	0.239
1600.0	1545.0	400.0	0.237
1600.0	1595.0	400.0	0.26
1600.0	445.0	430.0	0.306
1600.0	495.0	430.0	0.341
1600.0	545.0	430.0	0.387
1600.0	595.0	430.0	0.423
1600.0	645.0	430.0	0.452
1600.0	795.0	430.0	0.468
1600.0	1095.0	430.0	0.443
1600.0	1245.0	430.0	0.401
1600.0	1295.0	430.0	0.378
1600.0	1345.0	430.0	0.358
1600.0	1395.0	430.0	0.339
1600.0	1445.0	430.0	0.327
1600.0	1495.0	430.0	0.312
1600.0	1545.0	430.0	0.306
1600.0	1595.0	430.0	0.325
1600.0	495.0	480.0	0.416
1600.0	545.0	480.0	0.45
1600.0	595.0	480.0	0.488
1600.0	645.0	480.0	0.515
1600.0	695.0	480.0	0.532
1600.0	795.0	480.0	0.542
1600.0	1095.0	480.0	0.532
1600.0	1395.0	480.0	0.457
1600.0	1445.0	480.0	0.438
1600.0	1495.0	480.0	0.428
1600.0	1545.0	480.0	0.42
1600.0	1595.0	480.0	0.437
1600.0	645.0	640.0	0.658
1600.0	695.0	640.0	0.668
1600.0	745.0	640.0	0.679
1600.0	795.0	640.0	0.687
1600.0	1095.0	640.0	0.685
1600.0	1495.0	640.0	0.669
1600.0	1095.0	850.0	0.659
1600.0	1495.0	850.0	0.674
1600.0	1095.0	960.0	0.586
1600.0	1495.0	960.0	0.587
1600.0	1495.0	1100.0	0.452
1600.0	1495.0	1400.0	0.202
1600.0	1595.0	1590.0	0.134
1800.0	195.0	170.0	0.0075
1800.0	245.0	170.0	0.0124
1800.0	295.0	170.0	0.0239
1800.0	345.0	170.0	0.0454
1800.0	395.0	170.0	0.0668
1800.0	445.0	170.0	0.0782
1800.0	495.0	170.0	0.0817
1800.0	545.0	170.0	0.0851
1800.0	595.0	170.0	0.0851
1800.0	645.0	170.0	0.0841
1800.0	695.0	170.0	0.0787
1800.0	745.0	170.0	0.0713
1800.0	795.0	170.0	0.0651
1800.0	845.0	170.0	0.0553
1800.0	895.0	170.0	0.0409
1800.0	945.0	170.0	0.032
1800.0	995.0	170.0	0.0231
1800.0	1045.0	170.0	0.0171
1800.0	1095.0	170.0	0.0132
1800.0	1145.0	170.0	0.00874
1800.0	1195.0	170.0	0.00658
1800.0	1245.0	170.0	0.00542
1800.0	1295.0	170.0	0.00366
1800.0	1345.0	170.0	0.00266
1800.0	1395.0	170.0	0.00245
1800.0	1445.0	170.0	0.00222
1800.0	1495.0	170.0	0.00209
1800.0	1545.0	170.0	0.00195
1800.0	1595.0	170.0	0.0019
1800.0	1645.0	170.0	0.00266
1800.0	1695.0	170.0	0.00303
1800.0	1745.0	170.0	0.00413
1800.0	1795.0	170.0	0.00681
1800.0	245.0	200.0	0.0109
1800.0	295.0	200.0	0.0226
1800.0	345.0	200.0	0.0452
1800.0	395.0	200.0	0.0679
1800.0	445.0	200.0	0.0922
1800.0	495.0	200.0	0.106
1800.0	545.0	200.0	0.11
1800.0	595.0	200.0	0.114
1800.0	645.0	200.0	0.111
1800.0	695.0	200.0	0.111
1800.0	745.0	200.0	0.105
1800.0	795.0	200.0	0.0982
1800.0	845.0	200.0	0.0878
1800.0	895.0	200.0	0.0737
1800.0	945.0	200.0	0.0628
1800.0	995.0	200.0	0.0501
1800.0	1045.0	200.0	0.039
1800.0	1095.0	200.0	0.0298
1800.0	1145.0	200.0	0.0233
1800.0	1195.0	200.0	0.0157
1800.0	1245.0	200.0	0.0123
1800.0	1295.0	200.0	0.00906
1800.0	1345.0	200.0	0.0073
1800.0	1395.0	200.0	0.00598
1800.0	1445.0	200.0	0.00476
1800.0	1495.0	200.0	0.00436
1800.0	1545.0	200.0	0.00366
1800.0	1595.0	200.0	0.00398
1800.0	1645.0	200.0	0.0044
1800.0	1695.0	200.0	0.00514
1800.0	1745.0	200.0	0.00714
1800.0	1795.0	200.0	0.0116
1800.0	245.0	240.0	0.0159
1800.0	295.0	240.0	0.0204
1800.0	345.0	240.0	0.0421
1800.0	395.0	240.0	0.0707
1800.0	445.0	240.0	0.1
1800.0	495.0	240.0	0.126
1800.0	545.0	240.0	0.14
1800.0	595.0	240.0	0.148
1800.0	695.0	240.0	0.149
1800.0	745.0	240.0	0.147
1800.0	795.0	240.0	0.142
1800.0	845.0	240.0	0.135
1800.0	895.0	240.0	0.127
1800.0	945.0	240.0	0.114
1800.0	995.0	240.0	0.0974
1800.0	1045.0	240.0	0.0821
1800.0	1095.0	240.0	0.0679
1800.0	1145.0	240.0	0.0531
1800.0	1195.0	240.0	0.0426
1800.0	1245.0	240.0	0.0337
1800.0	1295.0	240.0	0.026
1800.0	1345.0	240.0	0.0198
1800.0	1395.0	240.0	0.0152
1800.0	1445.0	240.0	0.0115
1800.0	1495.0	240.0	0.0101
1800.0	1545.0	240.0	0.00917
1800.0	1595.0	240.0	0.00828
1800.0	1645.0	240.0	0.00797
1800.0	1695.0	240.0	0.00896
1800.0	1745.0	240.0	0.0109
1800.0	1795.0	240.0	0.0191
1800.0	295.0	280.0	0.0278
1800.0	345.0	280.0	0.0401
1800.0	395.0	280.0	0.0712
1800.0	445.0	280.0	0.107
1800.0	495.0	280.0	0.142
1800.0	545.0	280.0	0.168
1800.0	595.0	280.0	0.177
1800.0	795.0	280.0	0.186
1800.0	845.0	280.0	0.186
1800.0	895.0	280.0	0.176
1800.0	945.0	280.0	0.163
1800.0	995.0	280.0	0.152
1800.0	1045.0	280.0	0.136
1800.0	1095.0	280.0	0.118
1800.0	1145.0	280.0	0.1
1800.0	1195.0	280.0	0.0871
1800.0	1245.0	280.0	0.0717
1800.0	1295.0	280.0	0.0591
1800.0	1345.0	280.0	0.0483
1800.0	1395.0	280.0	0.0369
1800.0	1445.0	280.0	0.0318
1800.0	1495.0	280.0	0.0253
1800.0	1545.0	280.0	0.0226
1800.0	1595.0	280.0	0.02
1800.0	1645.0	280.0	0.02
1800.0	1695.0	280.0	0.0204
1800.0	1745.0	280.0	0.0229
1800.0	1795.0	280.0	0.0334
1800.0	345.0	300.0	0.0439
1800.0	395.0	300.0	0.0711
1800.0	445.0	300.0	0.108
1800.0	495.0	300.0	0.148
1800.0	545.0	300.0	0.18
1800.0	595.0	300.0	0.197
1800.0	795.0	300.0	0.209
1800.0	895.0	300.0	0.204
1800.0	945.0	300.0	0.192
1800.0	995.0	300.0	0.18
1800.0	1045.0	300.0	0.169
1800.0	1095.0	300.0	0.151
1800.0	1145.0	300.0	0.131
1800.0	1195.0	300.0	0.117
1800.0	1245.0	300.0	0.0983
1800.0	1295.0	300.0	0.0799
1800.0	1345.0	300.0	0.0674
1800.0	1395.0	300.0	0.0563
1800.0	1445.0	300.0	0.048
1800.0	1495.0	300.0	0.0384
1800.0	1545.0	300.0	0.0341
1800.0	1595.0	300.0	0.0296
1800.0	1645.0	300.0	0.0288
1800.0	1695.0	300.0	0.0266
1800.0	1745.0	300.0	0.0311
1800.0	1795.0	300.0	0.0442
1800.0	345.0	320.0	0.0484
1800.0	395.0	320.0	0.0739
1800.0	445.0	320.0	0.114
1800.0	495.0	320.0	0.155
1800.0	545.0	320.0	0.189
1800.0	595.0	320.0	0.215
1800.0	645.0	320.0	0.225
1800.0	795.0	320.0	0.237
1800.0	945.0	320.0	0.219
1800.0	995.0	320.0	0.211
1800.0	1045.0	320.0	0.198
1800.0	1095.0	320.0	0.181
1800.0	1145.0	320.0	0.163
1800.0	1195.0	320.0	0.145
1800.0	1245.0	320.0	0.128
1800.0	1295.0	320.0	0.108
1800.0	1345.0	320.0	0.0907
1800.0	1395.0	320.0	0.0813
1800.0	1445.0	320.0	0.0646
1800.0	1495.0	320.0	0.0566
1800.0	1545.0	320.0	0.0498
1800.0	1595.0	320.0	0.043
1800.0	1645.0	320.0	0.0406
1800.0	1695.0	320.0	0.0403
1800.0	1745.0	320.0	0.0453
1800.0	1795.0	320.0	0.0591
1800.0	345.0	340.0	0.0613
1800.0	395.0	340.0	0.0777
1800.0	445.0	340.0	0.116
1800.0	495.0	340.0	0.162
1800.0	545.0	340.0	0.201
1800.0	595.0	340.0	0.23
1800.0	645.0	340.0	0.246
1800.0	795.0	340.0	0.261
1800.0	995.0	340.0	0.241
1800.0	1045.0	340.0	0.234
1800.0	1095.0	340.0	0.216
1800.0	1145.0	340.0	0.2
1800.0	1195.0	340.0	0.18
1800.0	1245.0	340.0	0.16
1800.0	1295.0	340.0	0.142
1800.0	1345.0	340.0	0.12
1800.0	1395.0	340.0	0.106
1800.0	1445.0	340.0	0.0924
1800.0	1495.0	340.0	0.0788
1800.0	1545.0	340.0	0.0702
1800.0	1595.0	340.0	0.0612
1800.0	1645.0	340.0	0.057
1800.0	1695.0	340.0	0.0549
1800.0	1745.0	340.0	0.0584
1800.0	1795.0	340.0	0.0769
1800.0	395.0	360.0	0.0888
1800.0	445.0	360.0	0.127
1800.0	495.0	360.0	0.173
1800.0	545.0	360.0	0.217
1800.0	595.0	360.0	0.248
1800.0	645.0	360.0	0.269
1800.0	795.0	360.0	0.284
1800.0	1045.0	360.0	0.265
1800.0	1095.0	360.0	0.255
1800.0	1145.0	360.0	0.238
1800.0	1195.0	360.0	0.22
1800.0	1245.0	360.0	0.196
1800.0	1295.0	360.0	0.175
1800.0	1345.0	360.0	0.158
1800.0	1395.0	360.0	0.141
1800.0	1445.0	360.0	0.121
1800.0	1495.0	360.0	0.107
1800.0	1545.0	360.0	0.0934
1800.0	1595.0	360.0	0.086
1800.0	1645.0	360.0	0.0803
1800.0	1695.0	360.0	0.0775
1800.0	1745.0	360.0	0.0794
1800.0	1795.0	360.0	0.1
1800.0	395.0	380.0	0.104
1800.0	445.0	380.0	0.136
1800.0	495.0	380.0	0.184
1800.0	545.0	380.0	0.226
1800.0	595.0	380.0	0.269
1800.0	645.0	380.0	0.288
1800.0	795.0	380.0	0.309
1800.0	1095.0	380.0	0.286
1800.0	1145.0	380.0	0.275
1800.0	1195.0	380.0	0.258
1800.0	1245.0	380.0	0.237
1800.0	1295.0	380.0	0.216
1800.0	1345.0	380.0	0.196
1800.0	1395.0	380.0	0.175
1800.0	1445.0	380.0	0.157
1800.0	1495.0	380.0	0.141
1800.0	1545.0	380.0	0.125
1800.0	1595.0	380.0	0.112
1800.0	1645.0	380.0	0.106
1800.0	1695.0	380.0	0.104
1800.0	1745.0	380.0	0.106
1800.0	1795.0	380.0	0.127
1800.0	445.0	400.0	0.151
1800.0	495.0	400.0	0.194
1800.0	545.0	400.0	0.245
1800.0	595.0	400.0	0.285
1800.0	645.0	400.0	0.317
1800.0	795.0	400.0	0.343
1800.0	1095.0	400.0	0.32
1800.0	1145.0	400.0	0.313
1800.0	1195.0	400.0	0.295
1800.0	1245.0	400.0	0.273
1800.0	1295.0	400.0	0.255
1800.0	1345.0	400.0	0.235
1800.0	1395.0	400.0	0.212
1800.0	1445.0	400.0	0.194
1800.0	1495.0	400.0	0.178
1800.0	1545.0	400.0	0.155
1800.0	1595.0	400.0	0.147
1800.0	1645.0	400.0	0.14
1800.0	1695.0	400.0	0.132
1800.0	1745.0	400.0	0.134
1800.0	1795.0	400.0	0.154
1800.0	445.0	430.0	0.182
1800.0	495.0	430.0	0.219
1800.0	545.0	430.0	0.27
1800.0	595.0	430.0	0.316
1800.0	645.0	430.0	0.347
1800.0	795.0	430.0	0.387
1800.0	1095.0	430.0	0.379
1800.0	1245.0	430.0	0.343
1800.0	1295.0	430.0	0.322
1800.0	1345.0	430.0	0.304
1800.0	1395.0	430.0	0.28
1800.0	1445.0	430.0	0.259
1800.0	1495.0	430.0	0.237
1800.0	1545.0	430.0	0.222
1800.0	1595.0	430.0	0.207
1800.0	1645.0	430.0	0.188
1800.0	1695.0	430.0	0.184
1800.0	1745.0	430.0	0.185
1800.0	1795.0	430.0	0.21
1800.0	495.0	480.0	0.281
1800.0	545.0	480.0	0.316
1800.0	595.0	480.0	0.363
1800.0	645.0	480.0	0.406
1800.0	695.0	480.0	0.435
1800.0	795.0	480.0	0.454
1800.0	1095.0	480.0	0.454
1800.0	1395.0	480.0	0.388
1800.0	1445.0	480.0	0.367
1800.0	1495.0	480.0	0.347
1800.0	1545.0	480.0	0.334
1800.0	1595.0	480.0	0.311
1800.0	1645.0	480.0	0.298
1800.0	1695.0	480.0	0.283
1800.0	1745.0	480.0	0.286
1800.0	1795.0	480.0	0.304
1800.0	645.0	640.0	0.568
1800.0	695.0	640.0	0.587
1800.0	745.0	640.0	0.612
1800.0	795.0	640.0	0.629
1800.0	1095.0	640.0	0.635
1800.0	1495.0	640.0	0.622
1800.0	1795.0	640.0	0.589
1800.0	1095.0	850.0	0.674
1800.0	1495.0	850.0	0.678
1800.0	1795.0	850.0	0.68
1800.0	1095.0	960.0	0.623
1800.0	1495.0	960.0	0.611
1800.0	1795.0	960.0	0.628
1800.0	1495.0	1100.0	0.488
1800.0	1795.0	1100.0	0.508
1800.0	1495.0	1400.0	0.206
1800.0	1795.0	1400.0	0.205
1800.0	1795.0	1500.0	0.137
1800.0	1795.0	1700.0	0.107
1800.0	1795.0	1790.0	0.0915
2000.0	195.0	170.0	0.00503
2000.0	245.0	170.0	0.00813
2000.0	295.0	170.0	0.0156
2000.0	345.0	170.0	0.0318
2000.0	395.0	170.0	0.0517
2000.0	445.0	170.0	0.065
2000.0	495.0	170.0	0.0732
2000.0	545.0	170.0	0.0733
2000.0	595.0	170.0	0.0763
2000.0	645.0	170.0	0.0755
2000.0	695.0	170.0	0.0726
2000.0	745.0	170.0	0.0694
2000.0	795.0	170.0	0.0629
2000.0	845.0	170.0	0.0516
2000.0	895.0	170.0	0.0468
2000.0	945.0	170.0	0.0355
2000.0	995.0	170.0	0.0262
2000.0	1045.0	170.0	0.0199
2000.0	1095.0	170.0	0.0141
2000.0	1145.0	170.0	0.0107
2000.0	1195.0	170.0	0.00664
2000.0	1245.0	170.0	0.00497
2000.0	1295.0	170.0	0.00374
2000.0	1345.0	170.0	0.00238
2000.0	1395.0	170.0	0.0023
2000.0	1445.0	170.0	0.00201
2000.0	1495.0	170.0	0.00195
2000.0	1545.0	170.0	0.00163
2000.0	1595.0	170.0	0.00152
2000.0	1645.0	170.0	0.0016
2000.0	1695.0	170.0	0.00146
2000.0	1745.0	170.0	0.00171
2000.0	1795.0	170.0	0.00112
2000.0	1845.0	170.0	0.00138
2000.0	1895.0	170.0	0.00225
2000.0	1945.0	170.0	0.00333
2000.0	1995.0	170.0	0.00495
2000.0	245.0	200.0	0.0078
2000.0	295.0	200.0	0.0139
2000.0	345.0	200.0	0.0294
2000.0	395.0	200.0	0.0537
2000.0	445.0	200.0	0.0764
2000.0	495.0	200.0	0.0892
2000.0	545.0	200.0	0.0966
2000.0	595.0	200.0	0.101
2000.0	645.0	200.0	0.104
2000.0	695.0	200.0	0.0999
2000.0	745.0	200.0	0.097
2000.0	795.0	200.0	0.0905
2000.0	845.0	200.0	0.0867
2000.0	895.0	200.0	0.0761
2000.0	945.0	200.0	0.068
2000.0	995.0	200.0	0.0559
2000.0	1045.0	200.0	0.045
2000.0	1095.0	200.0	0.0333
2000.0	1145.0	200.0	0.0244
2000.0	1195.0	200.0	0.019
2000.0	1245.0	200.0	0.0129
2000.0	1295.0	200.0	0.00974
2000.0	1345.0	200.0	0.00652
2000.0	1395.0	200.0	0.00573
2000.0	1445.0	200.0	0.00404
2000.0	1495.0	200.0	0.00365
2000.0	1545.0	200.0	0.00271
2000.0	1595.0	200.0	0.00269
2000.0	1645.0	200.0	0.00215
2000.0	1695.0	200.0	0.00275
2000.0	1745.0	200.0	0.00254
2000.0	1795.0	200.0	0.00213
2000.0	1845.0	200.0	0.00314
2000.0	1895.0	200.0	0.00344
2000.0	1945.0	200.0	0.00525
2000.0	1995.0	200.0	0.00774
2000.0	245.0	240.0	0.0109
2000.0	295.0	240.0	0.013
2000.0	345.0	240.0	0.0244
2000.0	395.0	240.0	0.0452
2000.0	445.0	240.0	0.0752
2000.0	495.0	240.0	0.103
2000.0	545.0	240.0	0.117
2000.0	595.0	240.0	0.124
2000.0	695.0	240.0	0.13
2000.0	745.0	240.0	0.132
2000.0	795.0	240.0	0.129
2000.0	845.0	240.0	0.127
2000.0	895.0	240.0	0.119
2000.0	945.0	240.0	0.109
2000.0	995.0	240.0	0.0975
2000.0	1045.0	240.0	0.0838
2000.0	1095.0	240.0	0.0714
2000.0	1145.0	240.0	0.0564
2000.0	1195.0	240.0	0.0465
2000.0	1245.0	240.0	0.0355
2000.0	1295.0	240.0	0.0259
2000.0	1345.0	240.0	0.0208
2000.0	1395.0	240.0	0.0164
2000.0	1445.0	240.0	0.0108
2000.0	1495.0	240.0	0.00798
2000.0	1545.0	240.0	0.00734
2000.0	1595.0	240.0	0.00565
2000.0	1645.0	240.0	0.00562
2000.0	1695.0	240.0	0.00475
2000.0	1745.0	240.0	0.00421
2000.0	1795.0	240.0	0.00441
2000.0	1845.0	240.0	0.00483
2000.0	1895.0	240.0	0.00592
2000.0	1945.0	240.0	0.008
2000.0	1995.0	240.0	0.0145
2000.0	295.0	280.0	0.0157
2000.0	345.0	280.0	0.0233
2000.0	395.0	280.0	0.0436
2000.0	445.0	280.0	0.0734
2000.0	495.0	280.0	0.106
2000.0	545.0	280.0	0.131
2000.0	595.0	280.0	0.151
2000.0	795.0	280.0	0.166
2000.0	845.0	280.0	0.16
2000.0	895.0	280.0	0.166
2000.0	945.0	280.0	0.152
2000.0	995.0	280.0	0.147
2000.0	1045.0	280.0	0.133
2000.0	1095.0	280.0	0.119
2000.0	1145.0	280.0	0.105
2000.0	1195.0	280.0	0.0885
2000.0	1245.0	280.0	0.0729
2000.0	1295.0	280.0	0.0584
2000.0	1345.0	280.0	0.0455
2000.0	1395.0	280.0	0.037
2000.0	1445.0	280.0	0.0294
2000.0	1495.0	280.0	0.0237
2000.0	1545.0	280.0	0.0171
2000.0	1595.0	280.0	0.0148
2000.0	1645.0	280.0	0.0133
2000.0	1695.0	280.0	0.00997
2000.0	1745.0	280.0	0.00972
2000.0	1795.0	280.0	0.009
2000.0	1845.0	280.0	0.0101
2000.0	1895.0	280.0	0.0104
2000.0	1945.0	280.0	0.0143
2000.0	1995.0	280.0	0.0226
2000.0	345.0	300.0	0.0233
2000.0	395.0	300.0	0.0422
2000.0	445.0	300.0	0.0709
2000.0	495.0	300.0	0.108
2000.0	545.0	300.0	0.14
2000.0	595.0	300.0	0.162
2000.0	795.0	300.0	0.186
2000.0	895.0	300.0	0.179
2000.0	945.0	300.0	0.175
2000.0	995.0	300.0	0.17
2000.0	1045.0	300.0	0.156
2000.0	1095.0	300.0	0.143
2000.0	1145.0	300.0	0.129
2000.0	1195.0	300.0	0.117
2000.0	1245.0	300.0	0.0958
2000.0	1295.0	300.0	0.0791
2000.0	1345.0	300.0	0.0647
2000.0	1395.0	300.0	0.0542
2000.0	1445.0	300.0	0.0418
2000.0	1495.0	300.0	0.0333
2000.0	1545.0	300.0	0.0277
2000.0	1595.0	300.0	0.023
2000.0	1645.0	300.0	0.0176
2000.0	1695.0	300.0	0.0158
2000.0	1745.0	300.0	0.0137
2000.0	1795.0	300.0	0.0123
2000.0	1845.0	300.0	0.0129
2000.0	1895.0	300.0	0.0132
2000.0	1945.0	300.0	0.0173
2000.0	1995.0	300.0	0.0275
2000.0	345.0	320.0	0.0257
2000.0	395.0	320.0	0.0394
2000.0	445.0	320.0	0.0684
2000.0	495.0	320.0	0.109
2000.0	545.0	320.0	0.144
